Generation Group variable value sd var SDSt zMean Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Import
31 home gvNormUnres1 3.27835184817609 1.60466658936945 2.57495486303859 0.891623585873132 2.27397698343714 SU55 Class 1 2.73220182932606 1 1.6529373337565 1.00068962293231 2.47760651273629 -0.000689622932306344 3.24343587880988 1.80095415788684 1.00068962293231 2.27397698343714 Class BurnIn
32 home gvNormUnres1 3.36991425746005 1.66237605844652 2.76349415969618 0.92368951414646 2.32485309953365 SU55 Class 1 2.73322293925362 1 1.65324618228914 1.00087660008828 2.53303847071192 -0.000876600088279611 3.24464805301301 1.8012906631116 1.00087660008828 2.32485309953365 Class BurnIn
33 home gvNormUnres1 3.66757385635731 1.63943738039144 2.68775492422473 0.910943772122444 2.49024591115979 SU55 Class 1 2.72849675346152 1 1.65181619844991 1.00001088669452 2.7132418369858 -1.08866945205399e-05 3.23903753024581 1.7997326274327 1.00001088669452 2.49024591115979 Class BurnIn
34 home gvNormUnres1 3.84201416221611 1.62952286341157 2.65534476238104 0.905434828868842 2.58717264476352 SU55 Class 1 2.72160229087759 1 1.64972794450406 0.998746656036173 2.81884814179188 0.0012533439638267 3.2308530150794 1.79745737503825 0.998746656036173 2.58717264476352 Class BurnIn
35 home gvNormUnres1 3.91326014000778 1.59634512198036 2.54831774847048 0.886999811288215 2.62676005477036 SU55 Class 1 2.72696288400222 1 1.65135183531621 0.999729760871008 2.86198051541294 0.000270239128991712 3.23721665186695 1.79922668162379 0.999729760871008 2.62676005477036 Class BurnIn
36 home gvNormUnres1 4.22308234257754 1.63991727469098 2.68932866782988 0.911210422577454 2.79891094584544 SU55 Class 1 2.72460172755784 1 1.65063676426943 0.999296856270474 3.04954713196518 0.000703143729525846 3.23441368927283 1.79844757757151 0.999296856270474 2.79891094584544 Class BurnIn
37 home gvNormUnres1 4.40977175385328 1.53152288749914 2.34556235493371 0.850981716604035 2.90264382308545 SU55 Class 1 2.7252461248003 1 1.65083194929111 0.999415021443325 3.16256905527694 0.00058497855667472 3.23517866245819 1.79866024097332 0.999415021443325 2.90264382308545 Class BurnIn
38 home gvNormUnres1 4.89573272323231 1.57435293510707 2.47858716428024 0.874779981542237 3.17266518763719 SU55 Class 1 2.7051331929282 1 1.64472891168369 0.995720237450371 3.45677022629324 0.0042797625496287 3.21130231329473 1.79201069006151 0.995720237450371 3.17266518763719 Class BurnIn
39 home gvNormUnres1 5.06611459290672 1.56652208258296 2.45399143522005 0.870428814231691 3.26733687496045 SU55 Class 1 2.6926035537937 1 1.64091546211062 0.993411571938732 3.55991955049146 0.00658842806126836 3.1964281994276 1.7878557546479 0.993411571938732 3.26733687496045 Class BurnIn
40 home gvNormUnres1 5.24605407539395 1.56086048487608 2.43628545324759 0.867282980646932 3.36731919382861 SU55 Class 1 2.66644126781431 1 1.63292414637494 0.988573622812071 3.66885506135657 0.0114263771879293 3.16537057546057 1.77914883454436 0.988573622812071 3.36731919382861 Class BurnIn
20 home gvNormUnres3 -0.863052712368738 1.67648163920578 2.81059068659409 1 0 SU55 Class 1 2.67729021541682 3 1.63624271286897 1 0 0 2.81059068659409 1.67648163920578 1 0 Class BurnIn
21 home gvNormUnres3 1.38158189382595 1.51015146730187 2.28055745419398 0.900786165494358 1.33889602707374 SU55 Class 1 2.71746893419002 3 1.64847472961827 1.00747567378182 1.37182252274723 -0.0074756737818229 2.8527698766322 1.68901446904169 1.00747567378182 1.33889602707374 Class BurnIn
22 home gvNormUnres3 1.1307117112444 1.61900040990747 2.62116232728055 0.965713176956988 1.18925515018326 SU55 Class 1 2.71232671435659 3 1.64691430085375 1.00652200795202 1.21850163666568 -0.00652200795202473 2.8473716291471 1.6874156657881 1.00652200795202 1.18925515018326 Class BurnIn
23 home gvNormUnres3 1.02404485490942 1.5691890954621 2.46235441731716 0.936001360686236 1.12562972546014 SU55 Class 1 2.70071793951369 3 1.64338612003196 1.00436573810646 1.15331151817284 -0.00436573810645591 2.8351848612471 1.68380071898283 1.00436573810646 1.12562972546014 Class BurnIn
24 home gvNormUnres3 1.20016451818272 1.61684274512482 2.61418046246276 0.964426157324806 1.2306828672033 SU55 Class 1 2.68703477370603 3 1.63921773224487 1.0018182017573 1.26094815538327 -0.00181820175729586 2.82082041985756 1.67952982106825 1.0018182017573 1.2306828672033 Class BurnIn
25 home gvNormUnres3 1.37338438491777 1.62760385627882 2.64909431297369 0.970845023420531 1.33400631715001 SU55 Class 1 2.69343403158041 3 1.64116849579207 1.00301042313855 1.3668125637456 -0.00301042313854549 2.82753829245848 1.68152855832379 1.00301042313855 1.33400631715001 Class BurnIn
26 home gvNormUnres3 1.64519984347903 1.63033600086358 2.65799547571186 0.972474712956562 1.49614078507656 SU55 Class 1 2.6809450006534 3 1.63735915444761 1.00068232027551 1.53293428665593 -0.000682320275505299 2.8144274411186 1.67762553661972 1.00068232027551 1.49614078507656 Class BurnIn
27 home gvNormUnres3 1.65899378381041 1.59352411582019 2.53931910770051 0.95051689118117 1.50436869524795 SU55 Class 1 2.68489722426562 3 1.63856559962231 1.00141964681344 1.54136453983469 -0.0014196468134382 2.81857644327454 1.67886165102266 1.00141964681344 1.50436869524795 Class BurnIn
28 home gvNormUnres3 1.78127359056028 1.5752674574559 2.48146756251959 0.939627026396887 1.57730704654884 SU55 Class 1 2.68849472874664 3 1.63966299243065 1.00209032531346 1.61609661093156 -0.00209032531346209 2.82235306507337 1.67998603121376 1.00209032531346 1.57730704654884 Class BurnIn
29 home gvNormUnres3 1.98980995249946 1.54722195965755 2.39389579244655 0.922898243246217 1.70169633722903 SU55 Class 1 2.69366243155097 3 1.64123807887551 1.00305294927656 1.74354491691884 -0.00305294927656274 2.82777806430928 1.68159985261336 1.00305294927656 1.70169633722903 Class BurnIn
30 home gvNormUnres3 2.09962177472008 1.61253074531569 2.60025540458836 0.961854104217695 1.76719769414974 SU55 Class 1 2.69280026771776 3 1.64097540131404 1.00289241223679 1.81065710104468 -0.0028924122367906 2.82687297392125 1.68133071521377 1.00289241223679 1.76719769414974 Class BurnIn
31 home gvNormUnres3 2.45005401993186 1.5754687143937 2.48210167003333 0.939747073603542 1.97622607657676 SU55 Class 1 2.68664561601229 3 1.63909902568829 1.00174565350045 2.02482596636988 -0.0017456535004543 2.82041188626515 1.6794081952477 1.00174565350045 1.97622607657676 Class BurnIn
32 home gvNormUnres3 2.44404588119098 1.64822580320952 2.71664829836568 0.983145752786389 1.97264229814437 SU55 Class 1 2.68744725555834 3 1.63934354409268 1.00189509245744 2.02115405468244 -0.00189509245744257 2.82125343890265 1.67965872691528 1.00189509245744 1.97264229814437 Class BurnIn
33 home gvNormUnres3 2.76279238605458 1.61996022691279 2.62427113677932 0.966285695607279 2.16277053898487 SU55 Class 1 2.68113238831353 3 1.63741637597574 1.00071729157144 2.21595798099281 -0.000717291571437517 2.81462415868374 1.67768416535525 1.00071729157144 2.16277053898487 Class BurnIn
34 home gvNormUnres3 2.82970674462882 1.60181015393833 2.56579576925993 0.955459407653982 2.20268410380383 SU55 Class 1 2.67537881281753 3 1.63565852573743 0.999642970369278 2.25685311106609 0.000357029630722483 2.80858411655063 1.67588308558522 0.999642970369277 2.20268410380383 Class BurnIn
35 home gvNormUnres3 2.88316719567069 1.56508639879319 2.44949543568744 0.933554154243312 2.23457258369628 SU55 Class 1 2.67999441229458 3 1.63706884775643 1.00050489751976 2.28952580113915 -0.000504897519764569 2.81342952360757 1.67732809062734 1.00050489751976 2.23457258369628 Class BurnIn
36 home gvNormUnres3 3.10409575879882 1.58021532520003 2.49708047399704 0.942578366649246 2.36635366495691 SU55 Class 1 2.67545199315378 3 1.63568089588213 0.999656642023569 2.42454767863356 0.000343357976430703 2.80866094048638 1.67590600586262 0.999656642023569 2.36635366495691 Class BurnIn
37 home gvNormUnres3 3.3262728249575 1.49521554386266 2.23566952260852 0.891877076906737 2.49887946241446 SU55 Class 1 2.67620015028871 3 1.63590957888531 0.999796403075751 2.5603325865884 0.000203596924248872 2.80944634785964 1.67614031270047 0.999796403075751 2.49887946241446 Class BurnIn
38 home gvNormUnres3 3.674400606127 1.51320132748209 2.28977825749355 0.902605368346865 2.70653326131584 SU55 Class 1 2.65560310158936 3 1.62960212984316 0.995941566019768 2.77309306425561 0.00405843398023231 2.78782378601993 1.66967774915399 0.995941566019768 2.70653326131584 Class BurnIn
39 home gvNormUnres3 3.8430581277716 1.5515367110917 2.40726616586526 0.925471937662697 2.80713533037548 SU55 Class 1 2.64403867987358 3 1.62605002379188 0.993770674120088 2.87616916679108 0.00622932587991198 2.77568357955929 1.66603828874347 0.993770674120088 2.80713533037548 Class BurnIn
40 home gvNormUnres3 3.93500769209719 1.54447654683045 2.38540780370931 0.921260639372188 2.8619820773814 SU55 Class 1 2.61838133356651 3 1.61814132064122 0.988937220569181 2.93236471993391 0.0110627794308191 2.74874877131245 1.65793509261142 0.988937220569181 2.8619820773814 Class BurnIn
20 import gvNormUnres1 -0.775355088633206 1.82609642610959 3.33462815745023 1 0 SU55 Class 1 2.72710182435203 1 1.65139390345006 1 0 0 3.33462815745023 1.82609642610959 1 0 Class BurnIn
21 import gvNormUnres1 1.68250088392712 1.57463321816344 2.47946977174376 0.862294671655493 1.34596176708842 SU55 Class 1 2.7747378871615 1 1.66575444983992 1.00869601514203 1.48835233521537 -0.00869601514203167 3.39287627819735 1.84197618828185 1.00869601514203 1.34596176708842 Class BurnIn
22 import gvNormUnres1 1.40763014196806 1.67506688430089 2.80584906688149 0.917293775044253 1.19543809373309 SU55 Class 1 2.77442806297708 1 1.66566144908774 1.00863969862543 1.32190462011553 -0.00863969862543068 3.39249743335921 1.84187334889216 1.00863969862543 1.19543809373309 Class BurnIn
23 import gvNormUnres1 1.64900607880501 1.60479010805693 2.57535129091736 0.878809073338942 1.32761946892541 SU55 Class 1 2.77595972255039 1 1.66612116082546 1.00891807662886 1.4680695879846 -0.00891807662886168 3.3943703062733 1.84238169396933 1.00891807662886 1.32761946892541 Class BurnIn
24 import gvNormUnres1 1.99818483588622 1.67166348101048 2.79445879374407 0.915430016240639 1.51883541573339 SU55 Class 1 2.76965016285144 1 1.66422659600532 1.00777082471265 1.67951445062562 -0.00777082471265311 3.38665514314834 1.84028670134529 1.00777082471265 1.51883541573339 Class BurnIn
25 import gvNormUnres1 2.21698585711606 1.63752119352219 2.68147565923433 0.896733146239623 1.63865440124884 SU55 Class 1 2.76291902963412 1 1.66220306510189 1.00654547750797 1.81200919992361 -0.00654547750796897 3.37842449104816 1.83804909919408 1.00654547750797 1.63865440124884 Class BurnIn
26 import gvNormUnres1 2.47301351122519 1.57973833601789 2.49557321028457 0.865090316935476 1.77885929429196 SU55 Class 1 2.75588720177422 1 1.66008650430459 1.00526379613995 1.96704650118422 -0.00526379613995442 3.36982615747272 1.83570862542853 1.00526379613995 1.77885929429196 Class BurnIn
27 import gvNormUnres1 2.68132054158737 1.55132197988364 2.40659988527011 0.849529059748863 1.89293160032346 SU55 Class 1 2.75124394229565 1 1.65868741548721 1.0044165792437 2.09318662434139 -0.00441657924370098 3.36414850229266 1.83416152568215 1.0044165792437 1.89293160032346 Class BurnIn
28 import gvNormUnres1 2.94129800484056 1.5386840233349 2.36754852366606 0.842608309908904 2.0352994728717 SU55 Class 1 2.75590283156682 1 1.66009121182145 1.00526664677229 2.25061572875436 -0.00526664677229438 3.36984526917073 1.83571383095806 1.00526664677229 2.0352994728717 Class BurnIn
29 import gvNormUnres1 3.14982792242587 1.55587539558093 2.42074824657412 0.85202258398569 2.1494938355591 SU55 Class 1 2.75261889036999 1 1.65910183242922 1.00466752902687 2.37689082105648 -0.00466752902687473 3.36582975252057 1.83461978418433 1.00466752902687 2.1494938355591 Class BurnIn
30 import gvNormUnres1 3.42090331627428 1.5640491713109 2.44624981027831 0.856498676054597 2.29793911477468 SU55 Class 1 2.74885755991257 1 1.65796790074856 1.00398087778135 2.54104026673512 -0.0039808777813457 3.36123049687827 1.83336589279889 1.00398087778135 2.29793911477468 Class BurnIn
31 import gvNormUnres1 3.66349636850999 1.57124633875261 2.46881505704349 0.860439961596153 2.43078700208616 SU55 Class 1 2.74617012761646 1 1.65715724287602 1.00348998468138 2.6879422576707 -0.00348998468137762 3.35794437557329 1.83246947466344 1.00348998468138 2.43078700208616 Class BurnIn
32 import gvNormUnres1 3.98058123941897 1.52031548519666 2.31135917452874 0.832549400710241 2.60442781665394 SU55 Class 1 2.74563880010886 1 1.65699692217845 1.00339290263618 2.8799526982122 -0.00339290263618164 3.35729468231583 1.83229219348766 1.00339290263618 2.60442781665394 Class BurnIn
33 import gvNormUnres1 4.16915536919696 1.53936581217537 2.36964710369434 0.842981668528268 2.707694066498 SU55 Class 1 2.74353543371453 1 1.65636210827057 1.00300849168096 2.9941435822793 -0.00300849168095518 3.35472274138523 1.83159022201617 1.00300849168096 2.707694066498 Class BurnIn
34 import gvNormUnres1 4.32546729846078 1.52366252399191 2.32154748701741 0.834382293402764 2.79329301244022 SU55 Class 1 2.74031170945356 1 1.6553886883308 1.00241903816672 3.08879812165798 -0.00241903816672151 3.35078085641545 1.83051382306047 1.00241903816672 2.79329301244022 Class BurnIn
35 import gvNormUnres1 4.52188470689475 1.50502298087966 2.26509417297588 0.824174977487925 2.90085436879883 SU55 Class 1 2.73846290726607 1 1.65483017475089 1.00208083080218 3.2077384956194 -0.00208083080218024 3.34852018988041 1.82989622380079 1.00208083080218 2.90085436879883 Class BurnIn
36 import gvNormUnres1 4.73597421805349 1.54993110386853 2.40228642673913 0.848767393499905 3.01809325503599 SU55 Class 1 2.7334870163629 1 1.65332604659907 1.00117000743733 3.33738019449662 -0.00117000743733464 3.34243580177068 1.82823297250943 1.00117000743733 3.01809325503599 Class BurnIn
37 import gvNormUnres1 5.01463048801922 1.51773953428796 2.30353329394064 0.831138768242062 3.17068994488298 SU55 Class 1 2.73431341761631 1 1.65357594854797 1.00132133532366 3.50612023246307 -0.00132133532366074 3.34344630341912 1.82850931182182 1.00132133532366 3.17068994488298 Class BurnIn
38 import gvNormUnres1 5.28024410207703 1.51339659014961 2.29036923907648 0.828760501642199 3.31614426496161 SU55 Class 1 2.73261046297369 1 1.65306093746531 1.00100947085475 3.66696230260932 -0.00100947085475256 3.34136397541382 1.82793981722972 1.00100947085475 3.31614426496161 Class BurnIn
39 import gvNormUnres1 5.46432622286652 1.52466616312112 2.32460690896647 0.83493190245673 3.41695061787786 SU55 Class 1 2.72872608328472 1 1.65188561446752 1.00029775513669 3.77843305492645 -0.000297755136692057 3.33661425841778 1.82664015570056 1.00029775513669 3.41695061787786 Class BurnIn
40 import gvNormUnres1 5.75216056265072 1.47303900491468 2.16984391000002 0.806660033858623 3.57457336751404 SU55 Class 1 2.72346911741718 1 1.65029364581494 0.999333740040569 3.95273086430001 0.000666259959430926 3.33018617925765 1.82487977117882 0.999333740040569 3.57457336751404 Class BurnIn
20 import gvNormUnres3 -0.832398032654363 1.69141445797013 2.8608828686304 1 0 SU55 Class 1 2.67613946653493 3 1.63589103137554 1 0 0 2.8608828686304 1.69141445797013 1 0 Class BurnIn
21 import gvNormUnres3 2.23154293813512 1.44632363869871 2.09185206785867 0.855097124116133 1.81146670252926 SU55 Class 1 2.72209751602747 3 1.6498780306518 1.00855008005301 1.87294930531721 -0.00855008005300983 2.91001356533475 1.7058761869886 1.00855008005301 1.81146670252926 Class BurnIn
22 import gvNormUnres3 1.82153528432917 1.61294186120413 2.60158144762465 0.953605341141417 1.56906150617189 SU55 Class 1 2.72120762236976 3 1.64960832392716 1.00838521166051 1.62231668618659 -0.00838521166051076 2.90906223916058 1.70559732620586 1.00838521166051 1.56906150617189 Class BurnIn
23 import gvNormUnres3 2.11023893691203 1.43247249222346 2.0519774409769 0.846908033376144 1.73974921149595 SU55 Class 1 2.72347522106478 3 1.65029549507498 1.00880527090324 1.79879766630426 -0.00880527090323935 2.91148637823877 1.70630782048222 1.00880527090324 1.73974921149595 Class BurnIn
24 import gvNormUnres3 2.5441340824678 1.5606930127988 2.43576268019899 0.922714716930933 1.9962771981826 SU55 Class 1 2.7171839352629 3 1.64838828413178 1.00763941638932 2.06403241436137 -0.00763941638932208 2.90476078265703 1.70433587730149 1.00763941638932 1.9962771981826 Class BurnIn
25 import gvNormUnres3 2.79478122057336 1.54170576410906 2.3768566630871 0.911489053936112 2.14446508727417 SU55 Class 1 2.7103686439045 3 1.64631972712001 1.00637493301476 2.21724991681005 -0.00637493301476155 2.89747500755607 1.70219711183989 1.00637493301476 2.14446508727417 Class BurnIn
26 import gvNormUnres3 3.06824682180007 1.47045170414545 2.16222821422425 0.869362146703024 2.30614373436041 SU55 Class 1 2.70286135104581 3 1.64403812335536 1.00498021678924 2.3844160641767 -0.00498021678923677 2.88944945963609 1.69983806865127 1.00498021678924 2.30614373436041 Class BurnIn
27 import gvNormUnres3 3.37893471736861 1.40487820009244 1.97368275709496 0.83059370426479 2.48982898909177 SU55 Class 1 2.69884855225899 3 1.64281726076243 1.00423391855206 2.57433574073811 -0.00423391855206301 2.88515964311194 1.69857576902296 1.00423391855206 2.48982898909177 Class BurnIn
28 import gvNormUnres3 3.63751893000899 1.44477964066665 2.08738821008487 0.854184279824907 2.64270944451291 SU55 Class 1 2.70124863248147 3 1.64354757536296 1.00468035085502 2.73240507890359 -0.00468035085502172 2.88772540938747 1.69933087107469 1.00468035085502 2.64270944451291 Class BurnIn
29 import gvNormUnres3 3.90132908224362 1.4489474848651 2.09944881389691 0.85664839746255 2.79867958594781 SU55 Class 1 2.69823255060254 3 1.64262976674677 1.00411930577403 2.89366896945307 -0.00411930577402875 2.88450111667563 1.69838191131313 1.00411930577403 2.79867958594781 Class BurnIn
30 import gvNormUnres3 4.26400295702315 1.44559041703034 2.08973165380996 0.854663627958575 3.01310005106241 SU55 Class 1 2.69484425440278 3 1.64159807943442 1.00348864805138 3.11536703358059 -0.00348864805138138 2.8808789143678 1.69731520772301 1.00348864805138 3.01310005106241 Class BurnIn
31 import gvNormUnres3 4.47763516348518 1.42515118483523 2.03105589963725 0.842579521606757 3.13940392972171 SU55 Class 1 2.69178349437952 3 1.64066556445228 1.00291861315037 3.24595776509307 -0.0029186131503669 2.87760685922081 1.69635104244989 1.00291861315037 3.13940392972171 Class BurnIn
32 import gvNormUnres3 4.93871899287012 1.36571265649509 1.86517106011087 0.807438206561199 3.41200644131326 SU55 Class 1 2.69025572208054 3 1.64019990308515 1.00263396010307 3.52781262005687 -0.00263396010306849 2.87597361937963 1.69586957617018 1.00263396010307 3.41200644131326 Class BurnIn
33 import gvNormUnres3 5.12550430156044 1.37655152952151 1.89489411342801 0.813846377530384 3.52243786621339 SU55 Class 1 2.68781162628689 3 1.6394546734469 1.00217841042161 3.64199217426181 -0.00217841042160694 2.87336079898189 1.69509905285263 1.00217841042161 3.52243786621339 Class BurnIn
34 import gvNormUnres3 5.37765993858656 1.36416640537471 1.86094998155296 0.806524030196507 3.67151761177069 SU55 Class 1 2.68521767688889 3 1.63866338120094 1.00169470323648 3.79613180348522 -0.0016947032364778 2.87058778005383 1.69428090352628 1.00169470323648 3.67151761177069 Class BurnIn
35 import gvNormUnres3 5.63385980215921 1.34857186249628 1.81864606831669 0.797304206631119 3.82298838959538 SU55 Class 1 2.68215001654102 3 1.63772708854101 1.00112235908765 3.95274361848932 -0.00112235908765124 2.86730834822834 1.69331283235802 1.00112235908765 3.82298838959538 Class BurnIn
36 import gvNormUnres3 5.86954297114405 1.36767567448161 1.87053675056873 0.80859878431154 3.96232926366339 SU55 Class 1 2.6775780215243 3 1.6363306577597 1.00026873818349 4.09681383127523 -0.000268738183491379 2.86242073217456 1.6918690056191 1.00026873818349 3.96232926366339 Class BurnIn
37 import gvNormUnres3 6.177320303078 1.32261000255225 1.74929721885126 0.781955005953724 4.14429373161722 SU55 Class 1 2.67753677080313 3 1.6363180530701 1.00026103309229 4.2849543162042 -0.000261033092285201 2.86237663376975 1.69185597311643 1.00026103309229 4.14429373161722 Class BurnIn
38 import gvNormUnres3 6.48830416066663 1.3318983829082 1.77395330239349 0.787446492864094 4.32815396535428 SU55 Class 1 2.67507251538676 3 1.63556489182996 0.999800634920467 4.47505491069621 0.000199365079532776 2.85974226205902 1.6910772489922 0.999800634920467 4.32815396535428 Class BurnIn
39 import gvNormUnres3 6.73509965431059 1.345245112198 1.80968441189262 0.795337361495912 4.47406468078008 SU55 Class 1 2.67108306116486 3 1.63434484156951 0.999054833252107 4.62591795041618 0.000945166747893134 2.85547740165793 1.68981578926755 0.999054833252107 4.47406468078008 Class BurnIn
40 import gvNormUnres3 7.02919434121772 1.31991615027765 1.74217864376376 0.780362343515543 4.64793967961394 SU55 Class 1 2.6652675277998 3 1.63256470861029 0.997966659941614 4.80569440328899 0.0020333400583864 2.84926040139165 1.68797523719741 0.997966659941614 4.64793967961394 Class BurnIn
