,Gen,genInt,line,sex,Group,Rep,scenario,strategy,trait
3844,20,1,sire,M,home,0,10_10,ClassGen,12
3845,20,1,dam,F,home,0,10_10,ClassGen,12
3846,21,4.92592592592593,dam,M,home,0,10_10,ClassGen,12
3847,20,1,sire,F,home,0,10_10,ClassGen,12
3848,21,8,sire,M,home,0,10_10,ClassGen,12
3849,21,4.23564562223954,dam,F,home,0,10_10,ClassGen,12
3850,22,4.96296296296296,dam,M,home,0,10_10,ClassGen,12
3851,21,6.65783320342946,sire,F,home,0,10_10,ClassGen,12
3852,22,7.74074074074074,sire,M,home,0,10_10,ClassGen,12
3853,22,4.16523772408418,dam,F,home,0,10_10,ClassGen,12
3854,23,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3855,22,6.49311509482983,sire,F,home,0,10_10,ClassGen,12
3856,23,8.25925925925926,sire,M,home,0,10_10,ClassGen,12
3857,23,4.14861002857885,dam,F,home,0,10_10,ClassGen,12
3858,24,4.85185185185185,dam,M,home,0,10_10,ClassGen,12
3859,23,6.27201870615744,sire,F,home,0,10_10,ClassGen,12
3860,24,8.18518518518519,sire,M,home,0,10_10,ClassGen,12
3861,24,4.09976617303196,dam,F,home,0,10_10,ClassGen,12
3862,25,4.96296296296296,dam,M,home,0,10_10,ClassGen,12
3863,24,6.3629514159522,sire,F,home,0,10_10,ClassGen,12
3864,25,7.74074074074074,sire,M,home,0,10_10,ClassGen,12
3865,25,4.09171213302156,dam,F,home,0,10_10,ClassGen,12
3866,26,4.77777777777778,dam,M,home,0,10_10,ClassGen,12
3867,25,6.27123928293063,sire,F,home,0,10_10,ClassGen,12
3868,26,8.37037037037037,sire,M,home,0,10_10,ClassGen,12
3869,26,4.09275136399065,dam,F,home,0,10_10,ClassGen,12
3870,27,4.66666666666667,dam,M,home,0,10_10,ClassGen,12
3871,26,6.32060275396207,sire,F,home,0,10_10,ClassGen,12
3872,27,8.11111111111111,sire,M,home,0,10_10,ClassGen,12
3873,27,4.10002598077423,dam,F,home,0,10_10,ClassGen,12
3874,28,5,dam,M,home,0,10_10,ClassGen,12
3875,27,6.35879449207586,sire,F,home,0,10_10,ClassGen,12
3876,28,7.96296296296296,sire,M,home,0,10_10,ClassGen,12
3877,28,4.07092751363991,dam,F,home,0,10_10,ClassGen,12
3878,29,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3879,28,6.32216160041569,sire,F,home,0,10_10,ClassGen,12
3880,29,7.77777777777778,sire,M,home,0,10_10,ClassGen,12
3881,29,4.0833982852689,dam,F,home,0,10_10,ClassGen,12
3882,30,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3883,29,6.2439594699922,sire,F,home,0,10_10,ClassGen,12
3884,30,8.25925925925926,sire,M,home,0,10_10,ClassGen,12
3885,30,4.08677578591842,dam,F,home,0,10_10,ClassGen,12
3886,31,4.92592592592593,dam,M,home,0,10_10,ClassGen,12
3887,30,6.27350427350427,sire,F,home,0,10_10,ClassGen,12
3888,31,7.2962962962963,sire,M,home,0,10_10,ClassGen,12
3889,31,4.09067290205248,dam,F,home,0,10_10,ClassGen,12
3890,32,4.85185185185185,dam,M,home,0,10_10,ClassGen,12
3891,31,6.76915539878503,sire,F,home,0,10_10,ClassGen,12
3892,32,7.59259259259259,sire,M,home,0,10_10,ClassGen,12
3893,32,4.11223694466095,dam,F,home,0,10_10,ClassGen,12
3894,33,4.81481481481482,dam,M,home,0,10_10,ClassGen,12
3895,32,6.89831865492394,sire,F,home,0,10_10,ClassGen,12
3896,33,7.18518518518518,sire,M,home,0,10_10,ClassGen,12
3897,33,4.06780982073266,dam,F,home,0,10_10,ClassGen,12
3898,34,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3899,33,6.82177814029364,sire,F,home,0,10_10,ClassGen,12
3900,34,7.18518518518518,sire,M,home,0,10_10,ClassGen,12
3901,34,4.10678098207327,dam,F,home,0,10_10,ClassGen,12
3902,35,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3903,34,6.90032613126784,sire,F,home,0,10_10,ClassGen,12
3904,35,7.22222222222222,sire,M,home,0,10_10,ClassGen,12
3905,35,4.10262405819693,dam,F,home,0,10_10,ClassGen,12
3906,36,5.22222222222222,dam,M,home,0,10_10,ClassGen,12
3907,35,6.97942973523422,sire,F,home,0,10_10,ClassGen,12
3908,36,7.25925925925926,sire,M,home,0,10_10,ClassGen,12
3909,36,4.08054040010392,dam,F,home,0,10_10,ClassGen,12
3910,37,4.96296296296296,dam,M,home,0,10_10,ClassGen,12
3911,36,6.88636363636364,sire,F,home,0,10_10,ClassGen,12
3912,37,7.48148148148148,sire,M,home,0,10_10,ClassGen,12
3913,37,4.094050402702,dam,F,home,0,10_10,ClassGen,12
3914,38,4.96296296296296,dam,M,home,0,10_10,ClassGen,12
3915,37,6.83285714285714,sire,F,home,0,10_10,ClassGen,12
3916,38,7.40740740740741,sire,M,home,0,10_10,ClassGen,12
3917,38,4.10730059755781,dam,F,home,0,10_10,ClassGen,12
3918,39,5.11111111111111,dam,M,home,0,10_10,ClassGen,12
3919,38,6.78205653420729,sire,F,home,0,10_10,ClassGen,12
3920,39,7.88888888888889,sire,M,home,0,10_10,ClassGen,12
3921,39,4.07950116913484,dam,F,home,0,10_10,ClassGen,12
3922,40,5,dam,M,home,0,10_10,ClassGen,12
3923,39,6.86881188118812,sire,F,home,0,10_10,ClassGen,12
3924,40,5.52666666666667,sire,M,home,0,10_10,ClassGen,12
3925,40,4.13951675759938,dam,F,home,0,10_10,ClassGen,12
3926,41,5.02222222222222,dam,M,home,0,10_10,ClassGen,12
3927,40,6.74411177644711,sire,F,home,0,10_10,ClassGen,12
3928,41,4.25945945945946,sire,M,home,0,10_10,ClassGen,12
3929,41,4.1047025201351,dam,F,home,0,10_10,ClassGen,12
3930,42,5.02222222222222,dam,M,home,0,10_10,ClassGen,12
3931,41,4.06382130035899,sire,F,home,0,10_10,ClassGen,12
3932,42,4.08938547486034,sire,M,home,0,10_10,ClassGen,12
3933,42,4.12548713951676,dam,F,home,0,10_10,ClassGen,12
3934,43,5,dam,M,home,0,10_10,ClassGen,12
3935,42,3.95639421196715,sire,F,home,0,10_10,ClassGen,12
3936,43,4.30909090909091,sire,M,home,0,10_10,ClassGen,12
3937,43,4.11795271499091,dam,F,home,0,10_10,ClassGen,12
3938,44,4.91111111111111,dam,M,home,0,10_10,ClassGen,12
3939,43,3.90356435643564,sire,F,home,0,10_10,ClassGen,12
3940,44,4.47878787878788,sire,M,home,0,10_10,ClassGen,12
3941,44,4.08989347882567,dam,F,home,0,10_10,ClassGen,12
3942,45,4.91111111111111,dam,M,home,0,10_10,ClassGen,12
3943,44,3.8878651244854,sire,F,home,0,10_10,ClassGen,12
3944,45,4.34857142857143,sire,M,home,0,10_10,ClassGen,12
3945,45,4.12184983112497,dam,F,home,0,10_10,ClassGen,12
3946,46,4.97777777777778,dam,M,home,0,10_10,ClassGen,12
3947,45,3.86075949367089,sire,F,home,0,10_10,ClassGen,12
3948,46,4.24083769633508,sire,M,home,0,10_10,ClassGen,12
3949,46,4.11925175370226,dam,F,home,0,10_10,ClassGen,12
3950,47,5.08888888888889,dam,M,home,0,10_10,ClassGen,12
3951,46,3.90104064402121,sire,F,home,0,10_10,ClassGen,12
3952,47,3.88950276243094,sire,M,home,0,10_10,ClassGen,12
3953,47,4.09950636528969,dam,F,home,0,10_10,ClassGen,12
3954,48,4.95555555555556,dam,M,home,0,10_10,ClassGen,12
3955,47,3.93895519467815,sire,F,home,0,10_10,ClassGen,12
3956,48,4.1907514450867,sire,M,home,0,10_10,ClassGen,12
3957,48,4.06806962847493,dam,F,home,0,10_10,ClassGen,12
3958,49,5.15555555555556,dam,M,home,0,10_10,ClassGen,12
3959,48,3.9291446467019,sire,F,home,0,10_10,ClassGen,12
3960,49,4.26519337016575,sire,M,home,0,10_10,ClassGen,12
3961,19,1,dam,F,import,0,10_10,ClassGen,12
3962,20,1,dam,M,import,0,10_10,ClassGen,12
3963,19,1,sire,F,import,0,10_10,ClassGen,12
3964,20,1,sire,M,import,0,10_10,ClassGen,12
3965,20,1,dam,F,import,0,10_10,ClassGen,12
3966,21,5.008,dam,M,import,0,10_10,ClassGen,12
3967,20,1,sire,F,import,0,10_10,ClassGen,12
3968,21,7.964,sire,M,import,0,10_10,ClassGen,12
3969,21,4.17822811119771,dam,F,import,0,10_10,ClassGen,12
3970,22,4.952,dam,M,import,0,10_10,ClassGen,12
3971,21,4.34346583528189,sire,F,import,0,10_10,ClassGen,12
3972,22,7.908,sire,M,import,0,10_10,ClassGen,12
3973,22,4.15198752922837,dam,F,import,0,10_10,ClassGen,12
3974,23,4.936,dam,M,import,0,10_10,ClassGen,12
3975,22,4.34398545076643,sire,F,import,0,10_10,ClassGen,12
3976,23,8.016,sire,M,import,0,10_10,ClassGen,12
3977,23,4.1215900233827,dam,F,import,0,10_10,ClassGen,12
3978,24,5.132,dam,M,import,0,10_10,ClassGen,12
3979,23,4.35307872174591,sire,F,import,0,10_10,ClassGen,12
3980,24,7.944,sire,M,import,0,10_10,ClassGen,12
3981,24,4.09223174850611,dam,F,import,0,10_10,ClassGen,12
3982,25,5.036,dam,M,import,0,10_10,ClassGen,12
3983,24,4.35749545336451,sire,F,import,0,10_10,ClassGen,12
3984,25,7.924,sire,M,import,0,10_10,ClassGen,12
3985,25,4.07690309171213,dam,F,import,0,10_10,ClassGen,12
3986,26,4.996,dam,M,import,0,10_10,ClassGen,12
3987,25,4.30007794232268,sire,F,import,0,10_10,ClassGen,12
3988,26,7.964,sire,M,import,0,10_10,ClassGen,12
3989,26,4.07950116913484,dam,F,import,0,10_10,ClassGen,12
3990,27,5.008,dam,M,import,0,10_10,ClassGen,12
3991,26,4.32320083138478,sire,F,import,0,10_10,ClassGen,12
3992,27,8.068,sire,M,import,0,10_10,ClassGen,12
3993,27,4.13120290984671,dam,F,import,0,10_10,ClassGen,12
3994,28,5.008,dam,M,import,0,10_10,ClassGen,12
3995,27,4.21486100285789,sire,F,import,0,10_10,ClassGen,12
3996,28,8.14,sire,M,import,0,10_10,ClassGen,12
3997,28,4.0878150168875,dam,F,import,0,10_10,ClassGen,12
3998,29,4.96,dam,M,import,0,10_10,ClassGen,12
3999,28,4.27227851389971,sire,F,import,0,10_10,ClassGen,12
4000,29,8.048,sire,M,import,0,10_10,ClassGen,12
4001,29,4.06261366588724,dam,F,import,0,10_10,ClassGen,12
4002,30,4.98666666666667,dam,M,import,0,10_10,ClassGen,12
4003,29,4.3548973759418,sire,F,import,0,10_10,ClassGen,12
4004,30,8.07333333333333,sire,M,import,0,10_10,ClassGen,12
4005,30,4.07586386074305,dam,F,import,0,10_10,ClassGen,12
4006,31,4.9,dam,M,import,0,10_10,ClassGen,12
4007,30,4.2928033255391,sire,F,import,0,10_10,ClassGen,12
4008,31,3.995,sire,M,import,0,10_10,ClassGen,12
4009,31,4.05637828007275,dam,F,import,0,10_10,ClassGen,12
4010,32,4.875,dam,M,import,0,10_10,ClassGen,12
4011,31,3.91262613832144,sire,F,import,0,10_10,ClassGen,12
4012,32,3.8975,sire,M,import,0,10_10,ClassGen,12
4013,32,4.05092231748506,dam,F,import,0,10_10,ClassGen,12
4014,33,5.0325,dam,M,import,0,10_10,ClassGen,12
4015,32,3.68986871439188,sire,F,import,0,10_10,ClassGen,12
4016,33,3.97,sire,M,import,0,10_10,ClassGen,12
4017,33,4.06417251234087,dam,F,import,0,10_10,ClassGen,12
4018,34,4.98,dam,M,import,0,10_10,ClassGen,12
4019,33,3.68594436310395,sire,F,import,0,10_10,ClassGen,12
4020,34,4.13,sire,M,import,0,10_10,ClassGen,12
4021,34,4.08495713172253,dam,F,import,0,10_10,ClassGen,12
4022,35,4.9725,dam,M,import,0,10_10,ClassGen,12
4023,34,3.61943620178042,sire,F,import,0,10_10,ClassGen,12
4024,35,4.03,sire,M,import,0,10_10,ClassGen,12
4025,35,4.09794751883606,dam,F,import,0,10_10,ClassGen,12
4026,36,4.975,dam,M,import,0,10_10,ClassGen,12
4027,35,3.57951747907435,sire,F,import,0,10_10,ClassGen,12
4028,36,4.01,sire,M,import,0,10_10,ClassGen,12
4029,36,4.1135359833723,dam,F,import,0,10_10,ClassGen,12
4030,37,4.9475,dam,M,import,0,10_10,ClassGen,12
4031,36,3.53433055419323,sire,F,import,0,10_10,ClassGen,12
4032,37,3.99,sire,M,import,0,10_10,ClassGen,12
4033,37,4.09015328656794,dam,F,import,0,10_10,ClassGen,12
4034,38,4.8925,dam,M,import,0,10_10,ClassGen,12
4035,37,3.64223722275796,sire,F,import,0,10_10,ClassGen,12
4036,38,3.8725,sire,M,import,0,10_10,ClassGen,12
4037,38,4.06703039750585,dam,F,import,0,10_10,ClassGen,12
4038,39,5.02,dam,M,import,0,10_10,ClassGen,12
4039,38,3.61622013034033,sire,F,import,0,10_10,ClassGen,12
4040,39,4.055,sire,M,import,0,10_10,ClassGen,12
4041,39,4.09067290205248,dam,F,import,0,10_10,ClassGen,12
4042,40,5.04,dam,M,import,0,10_10,ClassGen,12
4043,39,3.64729891956783,sire,F,import,0,10_10,ClassGen,12
4044,40,4.05445544554455,sire,M,import,0,10_10,ClassGen,12
4045,40,4.06573135879449,dam,F,import,0,10_10,ClassGen,12
4046,41,5.02,dam,M,import,0,10_10,ClassGen,12
4047,40,3.63880952380952,sire,F,import,0,10_10,ClassGen,12
4048,41,4.10643564356436,sire,M,import,0,10_10,ClassGen,12
4049,41,4.07066770589764,dam,F,import,0,10_10,ClassGen,12
4050,42,5.0325,dam,M,import,0,10_10,ClassGen,12
4051,41,3.6394640682095,sire,F,import,0,10_10,ClassGen,12
4052,42,3.90841584158416,sire,M,import,0,10_10,ClassGen,12
4053,42,4.09249155624838,dam,F,import,0,10_10,ClassGen,12
4054,43,5.005,dam,M,import,0,10_10,ClassGen,12
4055,42,3.6644327429392,sire,F,import,0,10_10,ClassGen,12
4056,43,3.95544554455446,sire,M,import,0,10_10,ClassGen,12
4057,43,4.07794232268122,dam,F,import,0,10_10,ClassGen,12
4058,44,5.0175,dam,M,import,0,10_10,ClassGen,12
4059,43,3.62350737532194,sire,F,import,0,10_10,ClassGen,12
4060,44,4.10643564356436,sire,M,import,0,10_10,ClassGen,12
4061,44,4.06780982073266,dam,F,import,0,10_10,ClassGen,12
4062,45,5.015,dam,M,import,0,10_10,ClassGen,12
4063,44,3.68495408523664,sire,F,import,0,10_10,ClassGen,12
4064,45,4.09405940594059,sire,M,import,0,10_10,ClassGen,12
4065,45,4.06313328137179,dam,F,import,0,10_10,ClassGen,12
4066,46,4.9575,dam,M,import,0,10_10,ClassGen,12
4067,45,3.63177746346063,sire,F,import,0,10_10,ClassGen,12
4068,46,4.00247524752475,sire,M,import,0,10_10,ClassGen,12
4069,46,4.05170174071187,dam,F,import,0,10_10,ClassGen,12
4070,47,5.01,dam,M,import,0,10_10,ClassGen,12
4071,46,3.70738158211108,sire,F,import,0,10_10,ClassGen,12
4072,47,3.8960396039604,sire,M,import,0,10_10,ClassGen,12
4073,47,4.07638347622759,dam,F,import,0,10_10,ClassGen,12
4074,48,5.0525,dam,M,import,0,10_10,ClassGen,12
4075,47,3.68391911410688,sire,F,import,0,10_10,ClassGen,12
4076,48,3.95049504950495,sire,M,import,0,10_10,ClassGen,12
4077,48,4.09353078721746,dam,F,import,0,10_10,ClassGen,12
4078,49,5.0225,dam,M,import,0,10_10,ClassGen,12
4079,48,3.65114045618247,sire,F,import,0,10_10,ClassGen,12
4080,49,3.88861386138614,sire,M,import,0,10_10,ClassGen,12
4081,19,1,dam,F,home,0,10_10,ClassGen,13
4082,20,1,dam,M,home,0,10_10,ClassGen,13
4083,19,1,sire,F,home,0,10_10,ClassGen,13
4084,20,1,sire,M,home,0,10_10,ClassGen,13
4085,20,1,dam,F,home,0,10_10,ClassGen,13
4086,21,5.25925925925926,dam,M,home,0,10_10,ClassGen,13
4087,20,1,sire,F,home,0,10_10,ClassGen,13
4088,21,7.66666666666667,sire,M,home,0,10_10,ClassGen,13
4089,21,4.22083658093011,dam,F,home,0,10_10,ClassGen,13
4090,22,5.03703703703704,dam,M,home,0,10_10,ClassGen,13
4091,21,6.72616263964666,sire,F,home,0,10_10,ClassGen,13
4092,22,7.96296296296296,sire,M,home,0,10_10,ClassGen,13
4093,22,4.17043387892959,dam,F,home,0,10_10,ClassGen,13
4094,23,5.22222222222222,dam,M,home,0,10_10,ClassGen,13
4095,22,6.55416991426345,sire,F,home,0,10_10,ClassGen,13
4096,23,7.59259259259259,sire,M,home,0,10_10,ClassGen,13
4097,23,4.16082099246558,dam,F,home,0,10_10,ClassGen,13
4098,24,5.11111111111111,dam,M,home,0,10_10,ClassGen,13
4099,23,6.26916082099247,sire,F,home,0,10_10,ClassGen,13
4100,24,8.03703703703704,sire,M,home,0,10_10,ClassGen,13
4101,24,4.10340348142375,dam,F,home,0,10_10,ClassGen,13
4102,25,4.92592592592593,dam,M,home,0,10_10,ClassGen,13
4103,24,6.32242140815796,sire,F,home,0,10_10,ClassGen,13
4104,25,7.88888888888889,sire,M,home,0,10_10,ClassGen,13
4105,25,4.08729540140296,dam,F,home,0,10_10,ClassGen,13
4106,26,4.88888888888889,dam,M,home,0,10_10,ClassGen,13
4107,25,6.32346063912705,sire,F,home,0,10_10,ClassGen,13
4108,26,7.81481481481482,sire,M,home,0,10_10,ClassGen,13
4109,26,4.09560924915563,dam,F,home,0,10_10,ClassGen,13
4110,27,5,dam,M,home,0,10_10,ClassGen,13
4111,26,6.32501948558067,sire,F,home,0,10_10,ClassGen,13
4112,27,7.92592592592593,sire,M,home,0,10_10,ClassGen,13
4113,27,4.11483502208366,dam,F,home,0,10_10,ClassGen,13
4114,28,5,dam,M,home,0,10_10,ClassGen,13
4115,27,6.30163678877631,sire,F,home,0,10_10,ClassGen,13
4116,28,7.81481481481482,sire,M,home,0,10_10,ClassGen,13
4117,28,4.0745648220317,dam,F,home,0,10_10,ClassGen,13
4118,29,4.96296296296296,dam,M,home,0,10_10,ClassGen,13
4119,28,6.35593660691089,sire,F,home,0,10_10,ClassGen,13
4120,29,8.22222222222222,sire,M,home,0,10_10,ClassGen,13
4121,29,4.10756040530008,dam,F,home,0,10_10,ClassGen,13
4122,30,5.25925925925926,dam,M,home,0,10_10,ClassGen,13
4123,29,6.42608469732398,sire,F,home,0,10_10,ClassGen,13
4124,30,8.11111111111111,sire,M,home,0,10_10,ClassGen,13
4125,30,4.09898674980514,dam,F,home,0,10_10,ClassGen,13
4126,31,4.96296296296296,dam,M,home,0,10_10,ClassGen,13
4127,30,6.26162639646661,sire,F,home,0,10_10,ClassGen,13
4128,31,8.33333333333333,sire,M,home,0,10_10,ClassGen,13
4129,31,4.10522213561964,dam,F,home,0,10_10,ClassGen,13
4130,32,5.03703703703704,dam,M,home,0,10_10,ClassGen,13
4131,31,6.82036635808548,sire,F,home,0,10_10,ClassGen,13
4132,32,7.66666666666667,sire,M,home,0,10_10,ClassGen,13
4133,32,4.08547674720707,dam,F,home,0,10_10,ClassGen,13
4134,33,4.96296296296296,dam,M,home,0,10_10,ClassGen,13
4135,32,6.76740105283681,sire,F,home,0,10_10,ClassGen,13
4136,33,6.81481481481482,sire,M,home,0,10_10,ClassGen,13
4137,33,4.11951156144453,dam,F,home,0,10_10,ClassGen,13
4138,34,4.7037037037037,dam,M,home,0,10_10,ClassGen,13
4139,33,6.83543788187373,sire,F,home,0,10_10,ClassGen,13
4140,34,7.74074074074074,sire,M,home,0,10_10,ClassGen,13
4141,34,4.1304234866199,dam,F,home,0,10_10,ClassGen,13
4142,35,4.92592592592593,dam,M,home,0,10_10,ClassGen,13
4143,34,6.91293583659996,sire,F,home,0,10_10,ClassGen,13
4144,35,7.40740740740741,sire,M,home,0,10_10,ClassGen,13
4145,35,4.11405559885685,dam,F,home,0,10_10,ClassGen,13
4146,36,5.03703703703704,dam,M,home,0,10_10,ClassGen,13
4147,35,6.90584551148226,sire,F,home,0,10_10,ClassGen,13
4148,36,7.92592592592593,sire,M,home,0,10_10,ClassGen,13
4149,36,4.10184463497012,dam,F,home,0,10_10,ClassGen,13
4150,37,5.11111111111111,dam,M,home,0,10_10,ClassGen,13
4151,36,6.92556701030928,sire,F,home,0,10_10,ClassGen,13
4152,37,7.88888888888889,sire,M,home,0,10_10,ClassGen,13
4153,37,4.09249155624838,dam,F,home,0,10_10,ClassGen,13
4154,38,5,dam,M,home,0,10_10,ClassGen,13
4155,37,6.83241365215614,sire,F,home,0,10_10,ClassGen,13
4156,38,7.88888888888889,sire,M,home,0,10_10,ClassGen,13
4157,38,4.12548713951676,dam,F,home,0,10_10,ClassGen,13
4158,39,5.07407407407407,dam,M,home,0,10_10,ClassGen,13
4159,38,6.86399016796395,sire,F,home,0,10_10,ClassGen,13
4160,39,7.37037037037037,sire,M,home,0,10_10,ClassGen,13
4161,39,4.11015848272279,dam,F,home,0,10_10,ClassGen,13
4162,40,5.02222222222222,dam,M,home,0,10_10,ClassGen,13
4163,39,6.75946275946276,sire,F,home,0,10_10,ClassGen,13
4164,40,5.24264705882353,sire,M,home,0,10_10,ClassGen,13
4165,40,4.10288386593921,dam,F,home,0,10_10,ClassGen,13
4166,41,4.95555555555556,dam,M,home,0,10_10,ClassGen,13
4167,40,6.73968003160182,sire,F,home,0,10_10,ClassGen,13
4168,41,4.42105263157895,sire,M,home,0,10_10,ClassGen,13
4169,41,4.12003117692907,dam,F,home,0,10_10,ClassGen,13
4170,42,5,dam,M,home,0,10_10,ClassGen,13
4171,41,3.8533203125,sire,F,home,0,10_10,ClassGen,13
4172,42,4.67816091954023,sire,M,home,0,10_10,ClassGen,13
4173,42,4.12003117692907,dam,F,home,0,10_10,ClassGen,13
4174,43,4.93333333333333,dam,M,home,0,10_10,ClassGen,13
4175,42,3.94490358126722,sire,F,home,0,10_10,ClassGen,13
4176,43,4.40476190476191,sire,M,home,0,10_10,ClassGen,13
4177,43,4.11509482982593,dam,F,home,0,10_10,ClassGen,13
4178,44,4.93333333333333,dam,M,home,0,10_10,ClassGen,13
4179,43,3.99110671936759,sire,F,home,0,10_10,ClassGen,13
4180,44,4.3,sire,M,home,0,10_10,ClassGen,13
4181,44,4.11145752143414,dam,F,home,0,10_10,ClassGen,13
4182,45,5.02222222222222,dam,M,home,0,10_10,ClassGen,13
4183,44,3.913813459268,sire,F,home,0,10_10,ClassGen,13
4184,45,4.30357142857143,sire,M,home,0,10_10,ClassGen,13
4185,45,4.11847233047545,dam,F,home,0,10_10,ClassGen,13
4186,46,5.2,dam,M,home,0,10_10,ClassGen,13
4187,45,3.94668502852646,sire,F,home,0,10_10,ClassGen,13
4188,46,4.30434782608696,sire,M,home,0,10_10,ClassGen,13
4189,46,4.11925175370226,dam,F,home,0,10_10,ClassGen,13
4190,47,4.91111111111111,dam,M,home,0,10_10,ClassGen,13
4191,46,3.9165845000986,sire,F,home,0,10_10,ClassGen,13
4192,47,4.24083769633508,sire,M,home,0,10_10,ClassGen,13
4193,47,4.09353078721746,dam,F,home,0,10_10,ClassGen,13
4194,48,5.06666666666667,dam,M,home,0,10_10,ClassGen,13
4195,47,3.90443485086342,sire,F,home,0,10_10,ClassGen,13
4196,48,4.39306358381503,sire,M,home,0,10_10,ClassGen,13
4197,48,4.10184463497012,dam,F,home,0,10_10,ClassGen,13
4198,49,5.15555555555556,dam,M,home,0,10_10,ClassGen,13
4199,48,3.90781404549951,sire,F,home,0,10_10,ClassGen,13
4200,49,4.42285714285714,sire,M,home,0,10_10,ClassGen,13
4201,19,1,dam,F,import,0,10_10,ClassGen,13
4202,20,1,dam,M,import,0,10_10,ClassGen,13
4203,19,1,sire,F,import,0,10_10,ClassGen,13
4204,20,1,sire,M,import,0,10_10,ClassGen,13
4205,20,1,dam,F,import,0,10_10,ClassGen,13
4206,21,5.008,dam,M,import,0,10_10,ClassGen,13
4207,20,1,sire,F,import,0,10_10,ClassGen,13
4208,21,8.016,sire,M,import,0,10_10,ClassGen,13
4209,21,4.15224733697064,dam,F,import,0,10_10,ClassGen,13
4210,22,4.916,dam,M,import,0,10_10,ClassGen,13
4211,21,4.35827487659132,sire,F,import,0,10_10,ClassGen,13
4212,22,7.904,sire,M,import,0,10_10,ClassGen,13
4213,22,4.14809041309431,dam,F,import,0,10_10,ClassGen,13
4214,23,4.988,dam,M,import,0,10_10,ClassGen,13
4215,22,4.39101065211743,sire,F,import,0,10_10,ClassGen,13
4216,23,8.076,sire,M,import,0,10_10,ClassGen,13
4217,23,4.16497791634191,dam,F,import,0,10_10,ClassGen,13
4218,24,4.928,dam,M,import,0,10_10,ClassGen,13
4219,23,4.39984411535464,sire,F,import,0,10_10,ClassGen,13
4220,24,7.964,sire,M,import,0,10_10,ClassGen,13
4221,24,4.06780982073266,dam,F,import,0,10_10,ClassGen,13
4222,25,4.936,dam,M,import,0,10_10,ClassGen,13
4223,24,4.39958430761237,sire,F,import,0,10_10,ClassGen,13
4224,25,7.908,sire,M,import,0,10_10,ClassGen,13
4225,25,4.07118732138218,dam,F,import,0,10_10,ClassGen,13
4226,26,5.032,dam,M,import,0,10_10,ClassGen,13
4227,25,4.28890620940504,sire,F,import,0,10_10,ClassGen,13
4228,26,7.996,sire,M,import,0,10_10,ClassGen,13
4229,26,4.06131462717589,dam,F,import,0,10_10,ClassGen,13
4230,27,5.044,dam,M,import,0,10_10,ClassGen,13
4231,26,4.3611327617563,sire,F,import,0,10_10,ClassGen,13
4232,27,8.068,sire,M,import,0,10_10,ClassGen,13
4233,27,4.12574694725903,dam,F,import,0,10_10,ClassGen,13
4234,28,4.864,dam,M,import,0,10_10,ClassGen,13
4235,27,4.25383216419849,sire,F,import,0,10_10,ClassGen,13
4236,28,8.008,sire,M,import,0,10_10,ClassGen,13
4237,28,4.11171732917641,dam,F,import,0,10_10,ClassGen,13
4238,29,5.008,dam,M,import,0,10_10,ClassGen,13
4239,28,4.3522992985191,sire,F,import,0,10_10,ClassGen,13
4240,29,8.04,sire,M,import,0,10_10,ClassGen,13
4241,29,4.08703559366069,dam,F,import,0,10_10,ClassGen,13
4242,30,5.04,dam,M,import,0,10_10,ClassGen,13
4243,29,4.25772928033255,sire,F,import,0,10_10,ClassGen,13
4244,30,8.11,sire,M,import,0,10_10,ClassGen,13
4245,30,4.06780982073266,dam,F,import,0,10_10,ClassGen,13
4246,31,4.9025,dam,M,import,0,10_10,ClassGen,13
4247,30,4.37074564822032,sire,F,import,0,10_10,ClassGen,13
4248,31,4.1625,sire,M,import,0,10_10,ClassGen,13
4249,31,4.05196154845414,dam,F,import,0,10_10,ClassGen,13
4250,32,4.8925,dam,M,import,0,10_10,ClassGen,13
4251,31,4.06008270493797,sire,F,import,0,10_10,ClassGen,13
4252,32,3.8075,sire,M,import,0,10_10,ClassGen,13
4253,32,4.08807482462977,dam,F,import,0,10_10,ClassGen,13
4254,33,4.98,dam,M,import,0,10_10,ClassGen,13
4255,32,3.550537109375,sire,F,import,0,10_10,ClassGen,13
4256,33,3.9025,sire,M,import,0,10_10,ClassGen,13
4257,33,4.09327097947519,dam,F,import,0,10_10,ClassGen,13
4258,34,5.0075,dam,M,import,0,10_10,ClassGen,13
4259,33,3.60214529497806,sire,F,import,0,10_10,ClassGen,13
4260,34,3.9525,sire,M,import,0,10_10,ClassGen,13
4261,34,4.08807482462977,dam,F,import,0,10_10,ClassGen,13
4262,35,4.9675,dam,M,import,0,10_10,ClassGen,13
4263,34,3.60092977734279,sire,F,import,0,10_10,ClassGen,13
4264,35,3.9875,sire,M,import,0,10_10,ClassGen,13
4265,35,4.08911405559886,dam,F,import,0,10_10,ClassGen,13
4266,36,5.0175,dam,M,import,0,10_10,ClassGen,13
4267,35,3.56204379562044,sire,F,import,0,10_10,ClassGen,13
