Strategy,Scenario,Group,Gen,Cat,Cor
ClassGen,50_50,home,46,Fathers,0.25231560536892106
ClassGen,50_50,home,46,Female candidates,0.2639787124309458
ClassGen,50_50,home,46,Male candidates,0.3128626471578628
ClassGen,50_50,home,46,Mothers,0.38683093237787664
ClassGen,50_50,home,47,Fathers,0.23054885264918729
ClassGen,50_50,home,47,Female candidates,0.22220700292910592
ClassGen,50_50,home,47,Male candidates,0.2252555310727744
ClassGen,50_50,home,47,Mothers,0.4006187223090724
ClassGen,50_50,home,48,Fathers,0.19220745017152946
ClassGen,50_50,home,48,Female candidates,0.14495479953702145
ClassGen,50_50,home,48,Male candidates,0.15722093273605262
ClassGen,50_50,home,48,Mothers,0.3940685631287541
ClassGen,50_50,home,49,Fathers,0.22392281387380392
ClassGen,50_50,home,49,Female candidates,0.20689184567695074
ClassGen,50_50,home,49,Male candidates,0.22032722622230347
ClassGen,50_50,home,49,Mothers,0.3891934106315389
ClassGen,50_50,home,50,Fathers,0.3645135037614752
ClassGen,50_50,home,50,Female candidates,0.23474077628528794
ClassGen,50_50,home,50,Male candidates,0.3281486590141261
ClassGen,50_50,home,50,Mothers,0.3809316753195777
ClassGen,50_50,import,21,Fathers,-0.07318272505093446
ClassGen,50_50,import,21,Female candidates,0.03933311616034808
ClassGen,50_50,import,21,Male candidates,0.03847124030561002
ClassGen,50_50,import,21,Male candidates1,-0.07879778972412073
ClassGen,50_50,import,21,Mothers,0.1884914529450766
ClassGen,50_50,import,22,Fathers,-0.03643281017812089
ClassGen,50_50,import,22,Female candidates,0.08761966654494414
ClassGen,50_50,import,22,Male candidates,0.22023301924309324
ClassGen,50_50,import,22,Male candidates1,0.03624787827932
ClassGen,50_50,import,22,Mothers,0.27146346646010233
ClassGen,50_50,import,23,Fathers,-0.11673948664794921
ClassGen,50_50,import,23,Female candidates,0.14627344716450932
ClassGen,50_50,import,23,Male candidates,0.3237126525606833
ClassGen,50_50,import,23,Male candidates1,0.08787018467223483
ClassGen,50_50,import,23,Mothers,0.32852609109190367
ClassGen,50_50,import,24,Fathers,0.05075692565901577
ClassGen,50_50,import,24,Female candidates,0.23103802334619794
ClassGen,50_50,import,24,Male candidates,0.16015950800387446
ClassGen,50_50,import,24,Male candidates1,-0.0945700340340683
ClassGen,50_50,import,24,Mothers,0.337912270558776
ClassGen,50_50,import,25,Fathers,-0.23069426346276384
ClassGen,50_50,import,25,Female candidates,0.17450027514096125
ClassGen,50_50,import,25,Male candidates,0.5293524028502384
ClassGen,50_50,import,25,Male candidates1,0.0811022300849259
ClassGen,50_50,import,25,Mothers,0.2887390453858835
ClassGen,50_50,import,26,Fathers,0.05829308464482301
ClassGen,50_50,import,26,Female candidates,0.10472980364378234
ClassGen,50_50,import,26,Male candidates,0.14081670421583392
ClassGen,50_50,import,26,Male candidates1,-0.031735775490938964
ClassGen,50_50,import,26,Mothers,0.26298253701877256
ClassGen,50_50,import,27,Fathers,0.02272080302445461
ClassGen,50_50,import,27,Female candidates,0.06942815311400538
ClassGen,50_50,import,27,Male candidates,0.1350508970670882
ClassGen,50_50,import,27,Male candidates1,0.10834417640553556
ClassGen,50_50,import,27,Mothers,0.21827965568793883
ClassGen,50_50,import,28,Fathers,-0.12019870257051495
ClassGen,50_50,import,28,Female candidates,-0.02374791557707069
ClassGen,50_50,import,28,Male candidates,0.16228944251701574
ClassGen,50_50,import,28,Male candidates1,-0.06418040608408092
ClassGen,50_50,import,28,Mothers,0.1429311506756514
ClassGen,50_50,import,29,Fathers,-0.12507019583078596
ClassGen,50_50,import,29,Female candidates,-0.028056909464463986
ClassGen,50_50,import,29,Male candidates,0.05845030865069618
ClassGen,50_50,import,29,Male candidates1,-0.049128658942814527
ClassGen,50_50,import,29,Mothers,0.1049629655300555
ClassGen,50_50,import,30,Fathers,-0.3847108019628472
ClassGen,50_50,import,30,Female candidates,-0.11326082123009262
ClassGen,50_50,import,30,Male candidates,0.05678320347160816
ClassGen,50_50,import,30,Male candidates1,-0.0902528957136858
ClassGen,50_50,import,30,Mothers,0.05570603889717893
ClassGen,50_50,import,31,Fathers,0.09028109286630354
ClassGen,50_50,import,31,Female candidates,-0.1481376194051804
ClassGen,50_50,import,31,Male candidates,0.4760365563706534
ClassGen,50_50,import,31,Male candidates1,0.30435188416884684
ClassGen,50_50,import,31,Mothers,0.05339579770102699
ClassGen,50_50,import,32,Fathers,0.1851380666772628
ClassGen,50_50,import,32,Female candidates,-0.0863577643007692
ClassGen,50_50,import,32,Male candidates,0.5472017383574929
ClassGen,50_50,import,32,Male candidates1,-0.10524201692757344
ClassGen,50_50,import,32,Mothers,0.06092778262363594
ClassGen,50_50,import,33,Fathers,0.24113865676780014
ClassGen,50_50,import,33,Female candidates,-0.0250539704812308
ClassGen,50_50,import,33,Male candidates,0.48237011274876784
ClassGen,50_50,import,33,Male candidates1,0.1999375290694856
ClassGen,50_50,import,33,Mothers,0.0517449387122185
ClassGen,50_50,import,34,Fathers,0.49718254654255717
ClassGen,50_50,import,34,Female candidates,0.022247131561352367
ClassGen,50_50,import,34,Male candidates,0.08964981037786192
ClassGen,50_50,import,34,Male candidates1,0.2851484083443245
ClassGen,50_50,import,34,Mothers,0.09068803787937714
ClassGen,50_50,import,35,Fathers,0.3637857328147672
ClassGen,50_50,import,35,Female candidates,-0.002719382668205403
ClassGen,50_50,import,35,Male candidates,0.30240012011813994
ClassGen,50_50,import,35,Male candidates1,-0.046758304317948834
ClassGen,50_50,import,35,Mothers,0.12032784360497006
ClassGen,50_50,import,36,Fathers,0.3639764083879682
ClassGen,50_50,import,36,Female candidates,-0.034286330694085376
ClassGen,50_50,import,36,Male candidates,0.0791985240636965
ClassGen,50_50,import,36,Male candidates1,0.08115103952245134
ClassGen,50_50,import,36,Mothers,0.14413055202681085
ClassGen,50_50,import,37,Fathers,0.2536267565065067
ClassGen,50_50,import,37,Female candidates,-0.06198087459794281
ClassGen,50_50,import,37,Male candidates,0.3918671051557771
ClassGen,50_50,import,37,Male candidates1,0.07340730487817247
ClassGen,50_50,import,37,Mothers,0.17679464224518798
ClassGen,50_50,import,38,Fathers,0.31409778009942135
ClassGen,50_50,import,38,Female candidates,-0.08613450416678667
ClassGen,50_50,import,38,Male candidates,0.272252764282752
ClassGen,50_50,import,38,Male candidates1,0.00843484955346419
ClassGen,50_50,import,38,Mothers,0.19014142108676538
ClassGen,50_50,import,39,Fathers,0.29632509860724554
ClassGen,50_50,import,39,Female candidates,-0.04022128036868137
ClassGen,50_50,import,39,Male candidates,0.3944752734910291
ClassGen,50_50,import,39,Male candidates1,0.2120688093122795
ClassGen,50_50,import,39,Mothers,0.18198874060331238
ClassGen,50_50,import,40,Fathers,0.31282763454677215
ClassGen,50_50,import,40,Female candidates,0.03360440996089261
ClassGen,50_50,import,40,Male candidates,0.5163281468137105
ClassGen,50_50,import,40,Male candidates1,0.3591168056920783
ClassGen,50_50,import,40,Mothers,0.16336901418841054
ClassGen,50_50,import,41,Fathers,0.19404394107508843
ClassGen,50_50,import,41,Female candidates,0.13499172165396114
ClassGen,50_50,import,41,Male candidates,-0.02023563476599111
ClassGen,50_50,import,41,Mothers,0.208329772127287
ClassGen,50_50,import,42,Fathers,0.12720090649115368
ClassGen,50_50,import,42,Female candidates,0.060662860341228426
ClassGen,50_50,import,42,Male candidates,0.11955663132388465
ClassGen,50_50,import,42,Mothers,0.23765060006403763
ClassGen,50_50,import,43,Fathers,0.16395763172507882
ClassGen,50_50,import,43,Female candidates,0.09729476825321204
ClassGen,50_50,import,43,Male candidates,0.1375627918566954
ClassGen,50_50,import,43,Mothers,0.2549604254211129
ClassGen,50_50,import,44,Fathers,0.1324560464122908
ClassGen,50_50,import,44,Female candidates,0.2253985476061495
ClassGen,50_50,import,44,Male candidates,0.19890360186477068
ClassGen,50_50,import,44,Mothers,0.320312543666729
ClassGen,50_50,import,45,Fathers,0.299677575332342
ClassGen,50_50,import,45,Female candidates,0.27777707363452364
ClassGen,50_50,import,45,Male candidates,0.13431447029382534
ClassGen,50_50,import,45,Mothers,0.3575895345023935
ClassGen,50_50,import,46,Fathers,0.25231560536892106
ClassGen,50_50,import,46,Female candidates,0.2639787124309458
ClassGen,50_50,import,46,Male candidates,0.3128626471578628
ClassGen,50_50,import,46,Mothers,0.38683093237787664
ClassGen,50_50,import,47,Fathers,0.23054885264918729
ClassGen,50_50,import,47,Female candidates,0.22220700292910592
ClassGen,50_50,import,47,Male candidates,0.2252555310727744
ClassGen,50_50,import,47,Mothers,0.4006187223090724
ClassGen,50_50,import,48,Fathers,0.19220745017152946
ClassGen,50_50,import,48,Female candidates,0.14495479953702145
ClassGen,50_50,import,48,Male candidates,0.15722093273605262
ClassGen,50_50,import,48,Mothers,0.3940685631287541
ClassGen,50_50,import,49,Fathers,0.22392281387380392
ClassGen,50_50,import,49,Female candidates,0.20689184567695074
ClassGen,50_50,import,49,Male candidates,0.22032722622230347
ClassGen,50_50,import,49,Mothers,0.3891934106315389
ClassGen,50_50,import,50,Fathers,0.3645135037614752
ClassGen,50_50,import,50,Female candidates,0.23474077628528794
ClassGen,50_50,import,50,Male candidates,0.3281486590141261
ClassGen,50_50,import,50,Mothers,0.3809316753195777
GenGen,0_100,home,21,Fathers,-0.07318272505093446
GenGen,0_100,home,21,Female candidates,0.03933311616034808
GenGen,0_100,home,21,Male candidates,0.03847124030561002
GenGen,0_100,home,21,Male candidates1,-0.07879778972412073
GenGen,0_100,home,21,Mothers,0.1884914529450766
GenGen,0_100,home,22,Fathers,-0.03643281017812089
GenGen,0_100,home,22,Female candidates,0.08761966654494414
GenGen,0_100,home,22,Male candidates,0.22023301924309324
GenGen,0_100,home,22,Male candidates1,0.03624787827932
GenGen,0_100,home,22,Mothers,0.27146346646010233
GenGen,0_100,home,23,Fathers,-0.11673948664794921
GenGen,0_100,home,23,Female candidates,0.14627344716450932
GenGen,0_100,home,23,Male candidates,0.3237126525606833
GenGen,0_100,home,23,Male candidates1,0.08787018467223483
GenGen,0_100,home,23,Mothers,0.32852609109190367
GenGen,0_100,home,24,Fathers,0.05075692565901577
GenGen,0_100,home,24,Female candidates,0.23103802334619794
GenGen,0_100,home,24,Male candidates,0.16015950800387446
GenGen,0_100,home,24,Male candidates1,-0.0945700340340683
GenGen,0_100,home,24,Mothers,0.337912270558776
GenGen,0_100,home,25,Fathers,-0.23069426346276384
GenGen,0_100,home,25,Female candidates,0.17450027514096125
GenGen,0_100,home,25,Male candidates,0.5293524028502384
GenGen,0_100,home,25,Male candidates1,0.0811022300849259
GenGen,0_100,home,25,Mothers,0.2887390453858835
GenGen,0_100,home,26,Fathers,0.05829308464482301
GenGen,0_100,home,26,Female candidates,0.10472980364378234
GenGen,0_100,home,26,Male candidates,0.14081670421583392
GenGen,0_100,home,26,Male candidates1,-0.031735775490938964
GenGen,0_100,home,26,Mothers,0.26298253701877256
GenGen,0_100,home,27,Fathers,0.02272080302445461
GenGen,0_100,home,27,Female candidates,0.06942815311400538
GenGen,0_100,home,27,Male candidates,0.1350508970670882
GenGen,0_100,home,27,Male candidates1,0.10834417640553556
GenGen,0_100,home,27,Mothers,0.21827965568793883
GenGen,0_100,home,28,Fathers,-0.12019870257051495
GenGen,0_100,home,28,Female candidates,-0.02374791557707069
GenGen,0_100,home,28,Male candidates,0.16228944251701574
GenGen,0_100,home,28,Male candidates1,-0.06418040608408092
GenGen,0_100,home,28,Mothers,0.1429311506756514
GenGen,0_100,home,29,Fathers,-0.12507019583078596
GenGen,0_100,home,29,Female candidates,-0.028056909464463986
GenGen,0_100,home,29,Male candidates,0.05845030865069618
GenGen,0_100,home,29,Male candidates1,-0.049128658942814527
GenGen,0_100,home,29,Mothers,0.1049629655300555
GenGen,0_100,home,30,Fathers,-0.3847108019628472
GenGen,0_100,home,30,Female candidates,-0.11326082123009262
GenGen,0_100,home,30,Male candidates,0.05678320347160816
GenGen,0_100,home,30,Male candidates1,-0.0902528957136858
GenGen,0_100,home,30,Mothers,0.05570603889717893
GenGen,0_100,home,31,Fathers,-0.19426595536400093
GenGen,0_100,home,31,Female candidates,-0.06208489182969858
GenGen,0_100,home,31,Male candidates,-0.23038007513870104
GenGen,0_100,home,31,Mothers,0.17043178630329306
GenGen,0_100,home,32,Fathers,-0.10269129684617777
GenGen,0_100,home,32,Female candidates,-0.018940545498737228
GenGen,0_100,home,32,Male candidates,0.09870470893668576
GenGen,0_100,home,32,Mothers,0.17452549237555395
GenGen,0_100,home,33,Fathers,-0.08577480221525179
GenGen,0_100,home,33,Female candidates,-0.00875565466117413
GenGen,0_100,home,33,Male candidates,0.13286872286519
GenGen,0_100,home,33,Mothers,0.17238524368668381
GenGen,0_100,home,34,Fathers,-0.11638066797694213
GenGen,0_100,home,34,Female candidates,0.009731262341016428
GenGen,0_100,home,34,Male candidates,0.13487474754075227
GenGen,0_100,home,34,Mothers,0.1627977771220214
GenGen,0_100,home,35,Fathers,-0.0877370229333724
GenGen,0_100,home,35,Female candidates,0.0077701315066009795
GenGen,0_100,home,35,Male candidates,0.15422366583114386
GenGen,0_100,home,35,Mothers,0.17090023378346608
GenGen,0_100,home,36,Fathers,-0.05969480739269793
GenGen,0_100,home,36,Female candidates,0.035854861052985736
GenGen,0_100,home,36,Male candidates,0.2462557081285339
GenGen,0_100,home,36,Mothers,0.14655739353193206
GenGen,0_100,home,37,Fathers,0.046167195257050694
GenGen,0_100,home,37,Female candidates,0.031274080450319035
GenGen,0_100,home,37,Male candidates,0.25795197914446816
GenGen,0_100,home,37,Mothers,0.1649725113337188
GenGen,0_100,home,38,Fathers,0.23268241678359342
GenGen,0_100,home,38,Female candidates,0.024134205304975124
GenGen,0_100,home,38,Male candidates,0.17509606911551434
GenGen,0_100,home,38,Mothers,0.1909685652302284
GenGen,0_100,home,39,Fathers,0.332271873194471
GenGen,0_100,home,39,Female candidates,0.09849328619838303
GenGen,0_100,home,39,Male candidates,0.22375532825868466
GenGen,0_100,home,39,Mothers,0.18735404515412343
GenGen,0_100,home,40,Fathers,0.3946707957589991
GenGen,0_100,home,40,Female candidates,0.1560156735181384
GenGen,0_100,home,40,Male candidates,0.22803328006125936
GenGen,0_100,home,40,Mothers,0.21958648771294034
GenGen,0_100,home,41,Fathers,0.30198710919015237
GenGen,0_100,home,41,Female candidates,0.18528772467644145
GenGen,0_100,home,41,Male candidates,0.21887192107656112
GenGen,0_100,home,41,Mothers,0.2514188259570492
GenGen,0_100,home,42,Fathers,0.2949593064632939
GenGen,0_100,home,42,Female candidates,0.1784973761492942
GenGen,0_100,home,42,Male candidates,0.2810385156789513
GenGen,0_100,home,42,Mothers,0.27623394608333585
GenGen,0_100,home,43,Fathers,0.2923755051307242
GenGen,0_100,home,43,Female candidates,0.1657694004118799
GenGen,0_100,home,43,Male candidates,0.2110406730296344
GenGen,0_100,home,43,Mothers,0.2984381385764609
GenGen,0_100,home,44,Fathers,0.24767382598551851
GenGen,0_100,home,44,Female candidates,0.1713904563737904
GenGen,0_100,home,44,Male candidates,0.2467616346865341
GenGen,0_100,home,44,Mothers,0.3275419697323064
GenGen,0_100,home,45,Fathers,0.2771879440617596
GenGen,0_100,home,45,Female candidates,0.21270717053305
GenGen,0_100,home,45,Male candidates,0.2456329977681505
GenGen,0_100,home,45,Mothers,0.3498878511807987
GenGen,0_100,home,46,Fathers,0.370246831720533
GenGen,0_100,home,46,Female candidates,0.22595127712846985
GenGen,0_100,home,46,Male candidates,0.15474160900872336
GenGen,0_100,home,46,Mothers,0.3533733756349066
GenGen,0_100,home,47,Fathers,0.45070690501678834
GenGen,0_100,home,47,Female candidates,0.2169194382064165
GenGen,0_100,home,47,Male candidates,0.3189976144489763
GenGen,0_100,home,47,Mothers,0.3715542620588952
GenGen,0_100,home,48,Fathers,0.4304544419792163
GenGen,0_100,home,48,Female candidates,0.25506002691361
GenGen,0_100,home,48,Male candidates,0.351004516797744
GenGen,0_100,home,48,Mothers,0.38410316888728796
GenGen,0_100,home,49,Fathers,0.4633645706106487
GenGen,0_100,home,49,Female candidates,0.26377412564050456
GenGen,0_100,home,49,Male candidates,0.2904796402319645
GenGen,0_100,home,49,Mothers,0.38328886469098766
GenGen,0_100,home,50,Fathers,0.46238495030117077
GenGen,0_100,home,50,Female candidates,0.25248013761197785
GenGen,0_100,home,50,Male candidates,0.22993223849635785
GenGen,0_100,home,50,Mothers,0.394565165149671
GenGen,0_100,import,21,Fathers,-0.07318272505093446
GenGen,0_100,import,21,Female candidates,0.03933311616034808
GenGen,0_100,import,21,Male candidates,0.03847124030561002
GenGen,0_100,import,21,Male candidates1,-0.07879778972412073
GenGen,0_100,import,21,Mothers,0.1884914529450766
GenGen,0_100,import,22,Fathers,-0.03643281017812089
GenGen,0_100,import,22,Female candidates,0.08761966654494414
GenGen,0_100,import,22,Male candidates,0.22023301924309324
GenGen,0_100,import,22,Male candidates1,0.03624787827932
GenGen,0_100,import,22,Mothers,0.27146346646010233
GenGen,0_100,import,23,Fathers,-0.11673948664794921
GenGen,0_100,import,23,Female candidates,0.14627344716450932
GenGen,0_100,import,23,Male candidates,0.3237126525606833
GenGen,0_100,import,23,Male candidates1,0.08787018467223483
GenGen,0_100,import,23,Mothers,0.32852609109190367
GenGen,0_100,import,24,Fathers,0.05075692565901577
GenGen,0_100,import,24,Female candidates,0.23103802334619794
GenGen,0_100,import,24,Male candidates,0.16015950800387446
GenGen,0_100,import,24,Male candidates1,-0.0945700340340683
GenGen,0_100,import,24,Mothers,0.337912270558776
GenGen,0_100,import,25,Fathers,-0.23069426346276384
GenGen,0_100,import,25,Female candidates,0.17450027514096125
GenGen,0_100,import,25,Male candidates,0.5293524028502384
GenGen,0_100,import,25,Male candidates1,0.0811022300849259
GenGen,0_100,import,25,Mothers,0.2887390453858835
GenGen,0_100,import,26,Fathers,0.05829308464482301
GenGen,0_100,import,26,Female candidates,0.10472980364378234
GenGen,0_100,import,26,Male candidates,0.14081670421583392
GenGen,0_100,import,26,Male candidates1,-0.031735775490938964
GenGen,0_100,import,26,Mothers,0.26298253701877256
GenGen,0_100,import,27,Fathers,0.02272080302445461
GenGen,0_100,import,27,Female candidates,0.06942815311400538
GenGen,0_100,import,27,Male candidates,0.1350508970670882
GenGen,0_100,import,27,Male candidates1,0.10834417640553556
GenGen,0_100,import,27,Mothers,0.21827965568793883
GenGen,0_100,import,28,Fathers,-0.12019870257051495
GenGen,0_100,import,28,Female candidates,-0.02374791557707069
GenGen,0_100,import,28,Male candidates,0.16228944251701574
GenGen,0_100,import,28,Male candidates1,-0.06418040608408092
GenGen,0_100,import,28,Mothers,0.1429311506756514
GenGen,0_100,import,29,Fathers,-0.12507019583078596
GenGen,0_100,import,29,Female candidates,-0.028056909464463986
GenGen,0_100,import,29,Male candidates,0.05845030865069618
GenGen,0_100,import,29,Male candidates1,-0.049128658942814527
GenGen,0_100,import,29,Mothers,0.1049629655300555
GenGen,0_100,import,30,Fathers,-0.3847108019628472
GenGen,0_100,import,30,Female candidates,-0.11326082123009262
GenGen,0_100,import,30,Male candidates,0.05678320347160816
GenGen,0_100,import,30,Male candidates1,-0.0902528957136858
GenGen,0_100,import,30,Mothers,0.05570603889717893
GenGen,0_100,import,31,Fathers,-0.19426595536400093
GenGen,0_100,import,31,Female candidates,-0.06208489182969858
GenGen,0_100,import,31,Male candidates,-0.23038007513870104
GenGen,0_100,import,31,Mothers,0.17043178630329306
GenGen,0_100,import,32,Fathers,-0.10269129684617777
GenGen,0_100,import,32,Female candidates,-0.018940545498737228
GenGen,0_100,import,32,Male candidates,0.09870470893668576
GenGen,0_100,import,32,Mothers,0.17452549237555395
GenGen,0_100,import,33,Fathers,-0.08577480221525179
GenGen,0_100,import,33,Female candidates,-0.00875565466117413
GenGen,0_100,import,33,Male candidates,0.13286872286519
GenGen,0_100,import,33,Mothers,0.17238524368668381
GenGen,0_100,import,34,Fathers,-0.11638066797694213
GenGen,0_100,import,34,Female candidates,0.009731262341016428
GenGen,0_100,import,34,Male candidates,0.13487474754075227
GenGen,0_100,import,34,Mothers,0.1627977771220214
GenGen,0_100,import,35,Fathers,-0.0877370229333724
GenGen,0_100,import,35,Female candidates,0.0077701315066009795
GenGen,0_100,import,35,Male candidates,0.15422366583114386
GenGen,0_100,import,35,Mothers,0.17090023378346608
GenGen,0_100,import,36,Fathers,-0.05969480739269793
GenGen,0_100,import,36,Female candidates,0.035854861052985736
GenGen,0_100,import,36,Male candidates,0.2462557081285339
GenGen,0_100,import,36,Mothers,0.14655739353193206
GenGen,0_100,import,37,Fathers,0.046167195257050694
GenGen,0_100,import,37,Female candidates,0.031274080450319035
GenGen,0_100,import,37,Male candidates,0.25795197914446816
GenGen,0_100,import,37,Mothers,0.1649725113337188
GenGen,0_100,import,38,Fathers,0.23268241678359342
GenGen,0_100,import,38,Female candidates,0.024134205304975124
GenGen,0_100,import,38,Male candidates,0.17509606911551434
GenGen,0_100,import,38,Mothers,0.1909685652302284
GenGen,0_100,import,39,Fathers,0.332271873194471
GenGen,0_100,import,39,Female candidates,0.09849328619838303
GenGen,0_100,import,39,Male candidates,0.22375532825868466
GenGen,0_100,import,39,Mothers,0.18735404515412343
GenGen,0_100,import,40,Fathers,0.3946707957589991
GenGen,0_100,import,40,Female candidates,0.1560156735181384
GenGen,0_100,import,40,Male candidates,0.22803328006125936
GenGen,0_100,import,40,Mothers,0.21958648771294034
GenGen,0_100,import,41,Fathers,0.30198710919015237
GenGen,0_100,import,41,Female candidates,0.18528772467644145
GenGen,0_100,import,41,Male candidates,0.21887192107656112
GenGen,0_100,import,41,Mothers,0.2514188259570492
GenGen,0_100,import,42,Fathers,0.2949593064632939
GenGen,0_100,import,42,Female candidates,0.1784973761492942
GenGen,0_100,import,42,Male candidates,0.2810385156789513
GenGen,0_100,import,42,Mothers,0.27623394608333585
GenGen,0_100,import,43,Fathers,0.2923755051307242
GenGen,0_100,import,43,Female candidates,0.1657694004118799
GenGen,0_100,import,43,Male candidates,0.2110406730296344
GenGen,0_100,import,43,Mothers,0.2984381385764609
GenGen,0_100,import,44,Fathers,0.24767382598551851
GenGen,0_100,import,44,Female candidates,0.1713904563737904
GenGen,0_100,import,44,Male candidates,0.2467616346865341
GenGen,0_100,import,44,Mothers,0.3275419697323064
GenGen,0_100,import,45,Fathers,0.2771879440617596
GenGen,0_100,import,45,Female candidates,0.21270717053305
GenGen,0_100,import,45,Male candidates,0.2456329977681505
GenGen,0_100,import,45,Mothers,0.3498878511807987
GenGen,0_100,import,46,Fathers,0.370246831720533
GenGen,0_100,import,46,Female candidates,0.22595127712846985
GenGen,0_100,import,46,Male candidates,0.15474160900872336
GenGen,0_100,import,46,Mothers,0.3533733756349066
GenGen,0_100,import,47,Fathers,0.45070690501678834
GenGen,0_100,import,47,Female candidates,0.2169194382064165
GenGen,0_100,import,47,Male candidates,0.3189976144489763
GenGen,0_100,import,47,Mothers,0.3715542620588952
GenGen,0_100,import,48,Fathers,0.4304544419792163
GenGen,0_100,import,48,Female candidates,0.25506002691361
GenGen,0_100,import,48,Male candidates,0.351004516797744
GenGen,0_100,import,48,Mothers,0.38410316888728796
GenGen,0_100,import,49,Fathers,0.4633645706106487
GenGen,0_100,import,49,Female candidates,0.26377412564050456
GenGen,0_100,import,49,Male candidates,0.2904796402319645
GenGen,0_100,import,49,Mothers,0.38328886469098766
GenGen,0_100,import,50,Fathers,0.46238495030117077
GenGen,0_100,import,50,Female candidates,0.25248013761197785
GenGen,0_100,import,50,Male candidates,0.22993223849635785
GenGen,0_100,import,50,Mothers,0.394565165149671
GenGen,100_100,home,21,Fathers,-0.07318272505093446
GenGen,100_100,home,21,Female candidates,0.03933311616034808
GenGen,100_100,home,21,Male candidates,0.03847124030561002
GenGen,100_100,home,21,Male candidates1,-0.07879778972412073
GenGen,100_100,home,21,Mothers,0.1884914529450766
GenGen,100_100,home,22,Fathers,-0.03643281017812089
GenGen,100_100,home,22,Female candidates,0.08761966654494414
GenGen,100_100,home,22,Male candidates,0.22023301924309324
GenGen,100_100,home,22,Male candidates1,0.03624787827932
GenGen,100_100,home,22,Mothers,0.27146346646010233
GenGen,100_100,home,23,Fathers,-0.11673948664794921
GenGen,100_100,home,23,Female candidates,0.14627344716450932
GenGen,100_100,home,23,Male candidates,0.3237126525606833
GenGen,100_100,home,23,Male candidates1,0.08787018467223483
GenGen,100_100,home,23,Mothers,0.32852609109190367
GenGen,100_100,home,24,Fathers,0.05075692565901577
GenGen,100_100,home,24,Female candidates,0.23103802334619794
GenGen,100_100,home,24,Male candidates,0.16015950800387446
GenGen,100_100,home,24,Male candidates1,-0.0945700340340683
GenGen,100_100,home,24,Mothers,0.337912270558776
GenGen,100_100,home,25,Fathers,-0.23069426346276384
GenGen,100_100,home,25,Female candidates,0.17450027514096125
GenGen,100_100,home,25,Male candidates,0.5293524028502384
GenGen,100_100,home,25,Male candidates1,0.0811022300849259
GenGen,100_100,home,25,Mothers,0.2887390453858835
GenGen,100_100,home,26,Fathers,0.05829308464482301
GenGen,100_100,home,26,Female candidates,0.10472980364378234
GenGen,100_100,home,26,Male candidates,0.14081670421583392
GenGen,100_100,home,26,Male candidates1,-0.031735775490938964
GenGen,100_100,home,26,Mothers,0.26298253701877256
GenGen,100_100,home,27,Fathers,0.02272080302445461
GenGen,100_100,home,27,Female candidates,0.06942815311400538
GenGen,100_100,home,27,Male candidates,0.1350508970670882
GenGen,100_100,home,27,Male candidates1,0.10834417640553556
GenGen,100_100,home,27,Mothers,0.21827965568793883
GenGen,100_100,home,28,Fathers,-0.12019870257051495
GenGen,100_100,home,28,Female candidates,-0.02374791557707069
GenGen,100_100,home,28,Male candidates,0.16228944251701574
GenGen,100_100,home,28,Male candidates1,-0.06418040608408092
GenGen,100_100,home,28,Mothers,0.1429311506756514
GenGen,100_100,home,29,Fathers,-0.12507019583078596
GenGen,100_100,home,29,Female candidates,-0.028056909464463986
GenGen,100_100,home,29,Male candidates,0.05845030865069618
GenGen,100_100,home,29,Male candidates1,-0.049128658942814527
GenGen,100_100,home,29,Mothers,0.1049629655300555
GenGen,100_100,home,30,Fathers,-0.3847108019628472
GenGen,100_100,home,30,Female candidates,-0.11326082123009262
GenGen,100_100,home,30,Male candidates,0.05678320347160816
GenGen,100_100,home,30,Male candidates1,-0.0902528957136858
GenGen,100_100,home,30,Mothers,0.05570603889717893
GenGen,100_100,home,31,Fathers,-0.22721730838632428
GenGen,100_100,home,31,Female candidates,-0.06745747376039966
GenGen,100_100,home,31,Male candidates,-0.2371321167417409
GenGen,100_100,home,31,Mothers,0.1625220314372981
GenGen,100_100,home,32,Fathers,-0.14691326948483294
GenGen,100_100,home,32,Female candidates,0.09181858796760192
GenGen,100_100,home,32,Male candidates,0.0908803622520485
GenGen,100_100,home,32,Mothers,0.1724742558723797
GenGen,100_100,home,33,Fathers,-0.06275951068213995
GenGen,100_100,home,33,Female candidates,0.07722728861106863
GenGen,100_100,home,33,Male candidates,0.2444946265235739
GenGen,100_100,home,33,Mothers,0.17211771744287774
GenGen,100_100,home,34,Fathers,0.12126427098518291
GenGen,100_100,home,34,Female candidates,0.07496481193322299
GenGen,100_100,home,34,Male candidates,0.15478386109040626
GenGen,100_100,home,34,Mothers,0.1882107775572525
GenGen,100_100,home,35,Fathers,0.010066553604061779
GenGen,100_100,home,35,Female candidates,0.10294924693144722
GenGen,100_100,home,35,Male candidates,0.13208931542333446
GenGen,100_100,home,35,Mothers,0.22198845900323805
GenGen,100_100,home,36,Fathers,0.1306893537984265
GenGen,100_100,home,36,Female candidates,0.11230243823759918
GenGen,100_100,home,36,Male candidates,0.14901016984622634
GenGen,100_100,home,36,Mothers,0.23246710524815667
GenGen,100_100,home,37,Fathers,0.1864445316848005
GenGen,100_100,home,37,Female candidates,0.1200502341673833
