Group,Scenario,Generation,Category,Cor
import,50_50,36,Mothers,0.443537338949
import,50_50,37,Fathers,0.265244522514
import,50_50,37,Female candidates,0.174732234916
import,50_50,37,Male candidates,0.31317654918
import,50_50,37,Male candidates1,0.0919370029421
import,50_50,37,Mothers,0.439588080837
import,50_50,38,Fathers,0.215480107921
import,50_50,38,Female candidates,0.189202538117
import,50_50,38,Male candidates,0.278590739887
import,50_50,38,Male candidates1,0.103497826798
import,50_50,38,Mothers,0.43473718327
import,50_50,39,Fathers,0.248188533948
import,50_50,39,Female candidates,0.195134902731
import,50_50,39,Male candidates,0.299036896234
import,50_50,39,Male candidates1,0.100302599856
import,50_50,39,Mothers,0.434569159546
import,50_50,40,Fathers,0.204657022678
import,50_50,40,Female candidates,0.18794092772
import,50_50,40,Male candidates,0.269880083627
import,50_50,40,Male candidates1,0.0436191414632
import,50_50,40,Mothers,0.432468108361
import,50_50,41,Fathers,0.310115216711
import,50_50,41,Female candidates,0.304941037711
import,50_50,41,Male candidates,0.0957827048767
import,50_50,41,Mothers,0.626795579952
import,50_50,42,Fathers,0.402666469579
import,50_50,42,Female candidates,0.300589612705
import,50_50,42,Male candidates,0.692986397752
import,50_50,42,Mothers,0.597929069666
import,50_50,43,Fathers,0.640851891102
import,50_50,43,Female candidates,0.293586046968
import,50_50,43,Male candidates,0.725543417087
import,50_50,43,Mothers,0.584134553404
import,50_50,44,Fathers,0.769843750005
import,50_50,44,Female candidates,0.385651058464
import,50_50,44,Male candidates,0.759161514828
import,50_50,44,Mothers,0.572221040146
import,50_50,45,Fathers,0.807890851729
import,50_50,45,Female candidates,0.411802557565
import,50_50,45,Male candidates,0.747797779487
import,50_50,45,Mothers,0.602311102655
import,50_50,46,Fathers,0.765882397051
import,50_50,46,Female candidates,0.428376009701
import,50_50,46,Male candidates,0.777000653748
import,50_50,46,Mothers,0.629436632109
import,50_50,47,Fathers,0.6890005195
import,50_50,47,Female candidates,0.420736957316
import,50_50,47,Male candidates,0.757349991363
import,50_50,47,Mothers,0.6433940575
import,50_50,48,Fathers,0.691049886803
import,50_50,48,Female candidates,0.3983665933
import,50_50,48,Male candidates,0.765249220372
import,50_50,48,Mothers,0.656590995659
import,50_50,49,Fathers,0.670218836394
import,50_50,49,Female candidates,0.4057967266
import,50_50,49,Male candidates,0.773305920147
import,50_50,49,Mothers,0.662570611724
import,50_50,50,Fathers,0.677154397781
import,50_50,50,Female candidates,0.400261861203
import,50_50,50,Male candidates,0.738999117439
import,50_50,50,Mothers,0.665746505157
import,50_50,51,Fathers,0.64386296117
import,50_50,51,Female candidates,0.402644719587
import,50_50,51,Male candidates,0.756412034194
import,50_50,51,Mothers,0.660803330869
import,50_50,52,Fathers,0.664149070178
import,50_50,52,Female candidates,0.399748931603
import,50_50,52,Male candidates,0.758881809965
import,50_50,52,Mothers,0.658694756233
import,50_50,53,Fathers,0.679531558221
import,50_50,53,Female candidates,0.396133133669
import,50_50,53,Male candidates,0.74053687583
import,50_50,53,Mothers,0.65933665379
import,50_50,54,Fathers,0.682330815007
import,50_50,54,Female candidates,0.401996236816
import,50_50,54,Male candidates,0.760427251217
import,50_50,54,Mothers,0.656144006322
import,50_50,55,Fathers,0.67885082682
import,50_50,55,Female candidates,0.404626850698
import,50_50,55,Male candidates,0.76758634382
import,50_50,55,Mothers,0.663203514971
import,50_50,56,Fathers,0.675608113196
import,50_50,56,Female candidates,0.39575092184
import,50_50,56,Male candidates,0.740430293322
import,50_50,56,Mothers,0.659855926102
import,50_50,57,Fathers,0.692266272703
import,50_50,57,Female candidates,0.407134899047
import,50_50,57,Male candidates,0.756544984845
import,50_50,57,Mothers,0.667955169023
import,50_50,58,Fathers,0.708862895769
import,50_50,58,Female candidates,0.407803058509
import,50_50,58,Male candidates,0.786326231915
import,50_50,58,Mothers,0.669438263808
import,50_50,59,Fathers,0.70102599495
import,50_50,59,Female candidates,0.406760415147
import,50_50,59,Male candidates,0.784324565198
import,50_50,59,Mothers,0.668444691271
import,50_50,60,Fathers,0.701046479337
import,50_50,60,Female candidates,0.419608416146
import,50_50,60,Male candidates,0.76085982846
import,50_50,60,Mothers,0.668827244825
import,50_50,60,izl,0.0082559651501
