Generation Group variable value sd var SDSt zMean Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
42 import gvNormUnres3 8.06022117064448 1.34383207638153 1.80588464951191 0.913031508249656 5.36471900545156 SU55 GenGen 4 2.65581206091156 3 1.62966624218321 NA NA NA NA NA NA NA 100_100
43 import gvNormUnres3 8.30882621434256 1.38118248331972 1.90766505222922 0.93840826400647 5.53362719122527 SU55 GenGen 4 2.648647765766 3 1.62746667116903 NA NA NA NA NA NA NA 100_100
44 import gvNormUnres3 8.56021177511189 1.38807894788354 1.92676316555749 0.943093886230385 5.70442452649906 SU55 GenGen 4 2.6462424597923 3 1.62672753090132 NA NA NA NA NA NA NA 100_100
45 import gvNormUnres3 8.82733739676706 1.44967041120163 2.1015443011135 0.984940592851672 5.88591603389682 SU55 GenGen 4 2.64069893361583 3 1.62502274864564 NA NA NA NA NA NA NA 100_100
46 import gvNormUnres3 9.12486241810678 1.42303978050207 2.02504221689139 0.966847108300592 6.08806161722541 SU55 GenGen 4 2.63745506589907 3 1.62402434276678 NA NA NA NA NA NA NA 100_100
47 import gvNormUnres3 9.49343894352626 1.38875297141434 1.92863481561215 0.943551833865162 6.3384812841047 SU55 GenGen 4 2.63475252138356 3 1.62319207778487 NA NA NA NA NA NA NA 100_100
48 import gvNormUnres3 9.75617374400072 1.43671818117959 2.064159132132 0.976140539392569 6.51698956305038 SU55 GenGen 4 2.63076168141977 3 1.62196229346424 NA NA NA NA NA NA NA 100_100
49 import gvNormUnres3 10.0992437356104 1.40307680253173 1.96862451380267 0.953283785765166 6.75007948356935 SU55 GenGen 4 2.62773423249002 3 1.62102875745312 NA NA NA NA NA NA NA 100_100
50 import gvNormUnres3 10.4513182247547 1.43190659937962 2.0503565093469 0.972871436157789 6.98928727410313 SU55 GenGen 4 2.6254313541299 3 1.62031828790824 NA NA NA NA NA NA NA 100_100
51 import gvNormUnres3 10.7782741291212 1.43938896786142 2.07184060080116 0.977955135453475 7.21142890008565 SU55 GenGen 4 2.62084440963256 3 1.61890222361715 NA NA NA NA NA NA NA 100_100
52 import gvNormUnres3 11.0360090264975 1.44834927194464 2.09771561354258 0.984042979385218 7.38654012582276 SU55 GenGen 4 2.61245041607428 3 1.61630764895619 NA NA NA NA NA NA NA 100_100
53 import gvNormUnres3 11.4066460329267 1.43618795240564 2.06263583463511 0.975780289339227 7.63835973255848 SU55 GenGen 4 2.60753746694849 3 1.61478712744079 NA NA NA NA NA NA NA 100_100
54 import gvNormUnres3 11.7457057105265 1.45000674227136 2.10251955263241 0.985169104188221 7.86872495025673 SU55 GenGen 4 2.59922113767202 3 1.61221001661447 NA NA NA NA NA NA NA 100_100
55 import gvNormUnres3 12.0366370051157 1.43220435021248 2.05120930076754 0.973073735162841 8.06639059863972 SU55 GenGen 4 2.59206436992419 3 1.60998893472104 NA NA NA NA NA NA NA 100_100
56 import gvNormUnres3 12.3899665815027 1.42425196365578 2.02849365597734 0.967670694396322 8.30645112532881 SU55 GenGen 4 2.5827375597631 3 1.60708977962126 NA NA NA NA NA NA NA 100_100
57 import gvNormUnres3 12.6879158886512 1.43828635715631 2.06866764518198 0.977205995488155 8.5088849785378 SU55 GenGen 4 2.57709342599964 3 1.60533280848541 NA NA NA NA NA NA NA 100_100
58 import gvNormUnres3 12.9835152231279 1.4151794521321 2.00273288173691 0.961506614057965 8.70972220436257 SU55 GenGen 4 2.56898852707205 3 1.60280645340354 NA NA NA NA NA NA NA 100_100
59 import gvNormUnres3 13.3311751998615 1.42391174864247 2.02752466792205 0.967439544216033 8.94593067005858 SU55 GenGen 4 2.56334651351204 3 1.6010454439247 NA NA NA NA NA NA NA 100_100
20 home gvNormUnres1 0.723342037534815 1.54676475883466 2.39248121917284 1 0 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
21 home gvNormUnres1 2.30984684142914 1.52186141987156 2.31606218129349 0.983899724362832 1.02569236519819 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
22 home gvNormUnres1 2.30839334565309 1.55816561818883 2.42788009370579 1.00737077780513 1.02475266459553 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
23 home gvNormUnres1 2.32368472062987 1.55799890684617 2.42736059373386 1.00726299713473 1.03463870246227 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
24 home gvNormUnres1 2.58053385241326 1.55210590039275 2.40903272603398 1.00345310528158 1.20069441993084 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
25 home gvNormUnres1 2.95387161070184 1.58463745629407 2.51107586789013 1.02448510495413 1.44206128335088 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
26 home gvNormUnres1 3.03455086965507 1.55429044433438 2.41581878534916 1.00486543636111 1.49422128925509 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
27 home gvNormUnres1 3.08761097345413 1.51254714442817 2.2877988641178 0.977877945427027 1.52852521523737 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
28 home gvNormUnres1 3.3476195609139 1.53273672600276 2.34928187123765 0.990930726374662 1.69662355467436 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
29 home gvNormUnres1 3.55585930194315 1.51027607554505 2.28093382436374 0.976409675045155 1.83125277986186 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
30 home gvNormUnres1 3.5319987479227 1.48924938528039 2.21786373155802 0.962815694354455 1.81582667587018 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
31 home gvNormUnres1 3.83997266370518 1.52215050187618 2.3169421503619 0.984086618978168 2.01493511432111 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
32 home gvNormUnres1 4.0090687144487 1.51362588473965 2.29106331895388 0.978575362603957 2.12425752406551 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
33 home gvNormUnres1 4.24352075782853 1.52189152230552 2.31615380566542 0.983919185909126 2.27583328375405 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
34 home gvNormUnres1 4.49395091467818 1.49204011201639 2.22618369586589 0.96461992910965 2.43773906510785 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
35 home gvNormUnres1 4.86610831051808 1.46819131968668 2.15558575120332 0.949201429177134 2.67834281154974 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
36 home gvNormUnres1 5.0654620225487 1.4778605540282 2.18407181715253 0.955452692846214 2.80722712371936 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
37 home gvNormUnres1 5.19546744394185 1.44634803333905 2.09192263354374 0.935079510363774 2.89127702248425 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
38 home gvNormUnres1 5.39729597843937 1.46050261996023 2.1330679029107 0.944230602370708 3.02176133391218 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
39 home gvNormUnres1 5.6734448436459 1.45781413127515 2.12522204134551 0.94249246561156 3.20029453595809 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
40 home gvNormUnres1 5.86670788835934 1.48665772450408 2.21015118982765 0.961140157876456 3.32524116640695 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
41 home gvNormUnres1 6.28427439555028 1.48840583011332 2.21535191511533 0.962270326894891 3.59520239018447 SU55 GenGen 4 2.58171459286249 1 1.60677148122018 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres1 6.32532543033351 1.49526810393298 2.23582670263932 0.966706860492169 3.62174232429453 SU55 GenGen 4 2.5801033091977 1 1.60626999884755 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres1 6.65810770379705 1.53250749108749 2.34857921023928 0.990782523544235 3.83688963196545 SU55 GenGen 4 2.58029871173606 1 1.60633082263152 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres1 6.99315846824541 1.51045307684179 2.28146849734083 0.976524108281195 4.05350354337935 SU55 GenGen 4 2.57905560656066 1 1.60594383667694 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres1 7.35987533510896 1.53420375005264 2.35378114667558 0.991879173151396 4.29058992950819 SU55 GenGen 4 2.57831821783746 1 1.60571423915884 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres1 7.66146824987881 1.53366482765772 2.35212780359439 0.991530754045104 4.48557298239147 SU55 GenGen 4 2.582626347931 1 1.60705517886941 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres1 8.0544909453962 1.44603432423218 2.09101526685763 0.934876694062797 4.73966636877913 SU55 GenGen 4 2.57673953426054 1 1.60522258090912 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres1 8.37146930218608 1.45699201691361 2.12282573735 0.94196095986265 4.94459627488113 SU55 GenGen 4 2.56725006963448 1 1.60226404491722 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres1 8.67877103387368 1.43827868194306 2.06864556693187 0.929862588171888 5.14327013910799 SU55 GenGen 4 2.56509547625702 1 1.60159154476321 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres1 8.90755174070487 1.41592975662041 2.00485707568313 0.915413768340042 5.29117931891343 SU55 GenGen 4 2.56131619660083 1 1.6004112585835 NA NA NA NA NA NA NA 50_50
51 home gvNormUnres1 9.18241576703874 1.41046392041018 1.98940847077886 0.911880046628961 5.46888185885296 SU55 GenGen 4 2.56231254266481 1 1.60072250645289 NA NA NA NA NA NA NA 50_50
52 home gvNormUnres1 9.54713850353145 1.43407387498678 2.05656787891961 0.927144135393429 5.70467901831726 SU55 GenGen 4 2.56292219688555 1 1.6009129260786 NA NA NA NA NA NA NA 50_50
53 home gvNormUnres1 9.82911054361482 1.43299778917364 2.05348266377654 0.926448434378134 5.88697696535338 SU55 GenGen 4 2.55733421870643 1 1.59916672636296 NA NA NA NA NA NA NA 50_50
20 home gvNormUnres3 0.134720111809711 1.48315647313472 2.19975312380144 1 0 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
21 home gvNormUnres3 1.80368558521839 1.49908408494153 2.24725309372499 1.01073899625246 1.12527943183314 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
22 home gvNormUnres3 1.67420842254981 1.53973191117935 2.370774358304 1.03814529287328 1.03798104827491 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
23 home gvNormUnres3 1.66562442505264 1.49945494161611 2.24836512193698 1.01098904180146 1.03219339359878 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
24 home gvNormUnres3 1.93306467232407 1.47827377084118 2.18529334155699 0.996707898066057 1.21251168915001 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
25 home gvNormUnres3 2.19667761067868 1.50871273267778 2.27621410974405 1.01723099349662 1.39024946876368 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
26 home gvNormUnres3 2.26163204962459 1.49534159857135 2.23604649641793 1.00821567087313 1.43404419988105 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
27 home gvNormUnres3 2.25079824886097 1.47471251462735 2.17477700079851 0.99430676488939 1.42673964303903 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
28 home gvNormUnres3 2.46752165797554 1.49803496219862 2.24410874796943 1.01003163815376 1.57286273459424 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
29 home gvNormUnres3 2.61470609060791 1.48607486156414 2.20841849417288 1.00196768748428 1.67210002701645 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
30 home gvNormUnres3 2.60476866026244 1.48229279922466 2.19719194263329 0.999417678494679 1.66539983689797 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
31 home gvNormUnres3 2.88315377448601 1.46825461332823 2.15577160955962 0.989952604410644 1.85309757430202 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
32 home gvNormUnres3 3.00935858723709 1.47333831002192 2.17072577577824 0.993380224345407 1.93818961619855 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
33 home gvNormUnres3 3.16608111041869 1.49236699816475 2.22715925721125 1.00621008315498 2.04385784879599 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
34 home gvNormUnres3 3.2963688072612 1.4782397771034 2.18519283861071 0.996684978206693 2.1317027250464 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
35 home gvNormUnres3 3.54288096245225 1.5008569334315 2.25257153462941 1.01193431752981 2.29791051205758 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
36 home gvNormUnres3 3.77146837408517 1.47559468289843 2.17737966819812 0.994901555990034 2.45203276131008 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
37 home gvNormUnres3 3.7770554725219 1.46656081958863 2.15080063755248 0.988810584825878 2.45579979367513 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
38 home gvNormUnres3 3.97636846414823 1.467055612164 2.15225216918188 0.989144192630802 2.59018412549487 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
39 home gvNormUnres3 4.24040510623897 1.41320100795564 1.99713708888683 0.952833388488517 2.76820758213844 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
40 home gvNormUnres3 4.40039800152514 1.45428237270667 2.11493721956534 0.98053199311666 2.87608082288156 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
41 home gvNormUnres3 5.41233898501816 1.65312215999498 2.73281287586645 1.11459727273483 3.55836957785981 SU55 GenGen 4 2.60647987996685 3 1.61445962475587 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres3 5.44504130285902 1.66183699144017 2.7617021861189 1.12047314059035 3.58041871322294 SU55 GenGen 4 2.60293347006819 3 1.61336092368329 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres3 5.77564792832417 1.74498308892358 3.04496598062929 1.17653337360654 3.80332616193359 SU55 GenGen 4 2.60551142177243 3 1.61415966427502 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres3 6.20271673697172 1.82181694076034 3.31901696564135 1.2283376526752 4.09127205057266 SU55 GenGen 4 2.6060591237728 3 1.61432931082007 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres3 6.67403017991632 1.84626620301781 3.40869889240579 1.24482226687494 4.40904933940345 SU55 GenGen 4 2.60797530983809 3 1.61492269469411 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres3 7.11482521204772 1.8334272561361 3.36145550354276 1.23616576493852 4.70624996530893 SU55 GenGen 4 2.61472067849074 3 1.61700979542201 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres3 7.61785569459155 1.7631370587748 3.10865228802505 1.18877346437246 5.04541207777347 SU55 GenGen 4 2.61265846458599 3 1.61637200686785 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres3 7.91753657005748 1.79853048845892 3.23471191791628 1.21263704877857 5.24746822012542 SU55 GenGen 4 2.60314356799265 3 1.61342603424906 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres3 8.31876288284942 1.72304870371751 2.96889683538257 1.16174438431014 5.5179901239566 SU55 GenGen 4 2.60170149813316 3 1.61297907554102 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres3 8.66095378824979 1.72406915906134 2.97241446522646 1.1624324137678 5.74870813085518 SU55 GenGen 4 2.59968620696922 3 1.61235424363544 NA NA NA NA NA NA NA 50_50
51 home gvNormUnres3 9.05702910549711 1.63238848053416 2.66469215138062 1.10061784451105 6.01575703932954 SU55 GenGen 4 2.60156347122384 3 1.61293628864374 NA NA NA NA NA NA NA 50_50
52 home gvNormUnres3 9.44140996042028 1.65326205273839 2.73327541502474 1.11469159369553 6.27492110049617 SU55 GenGen 4 2.60026596143354 3 1.61253401869032 NA NA NA NA NA NA NA 50_50
53 home gvNormUnres3 9.84678038252284 1.69391842605087 2.86935963411466 1.14210365307626 6.54823711903182 SU55 GenGen 4 2.59476256059847 3 1.61082666994263 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres1 0.767569245208738 1.51695379379857 2.30114881251986 1 0 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres1 2.6423071780409 1.46660794212757 2.15093885591168 0.966811216085282 1.23585697896419 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres1 2.53168424956427 1.51538213016605 2.29638300042659 0.99896393440661 1.16293259001519 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres1 2.78436540728473 1.43787173503665 2.06747512641732 0.947867852610142 1.32950401674779 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres1 3.1299039155653 1.51983135789795 2.30988735644993 1.00189693589294 1.55728848170194 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres1 3.29000369259066 1.52116679300351 2.31394841213658 1.00277727589474 1.66282879392493 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres1 3.48839060313516 1.47115253483943 2.16428978076447 0.969807083678896 1.79360859180376 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres1 3.76162145061226 1.46814573650046 2.15545190360447 0.96782495452555 1.97372669994528 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres1 4.04020847364811 1.5165842563143 2.3000278065004 0.999756395029448 2.15737568396493 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres1 4.28664100593904 1.50140616036854 2.2542204583926 0.989750753454993 2.31982791771019 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres1 4.58674174681899 1.50007254208935 2.25021763153039 0.98887161113395 2.51765908574365 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres1 4.83277298704218 1.45587559523417 2.11957374879846 0.959736282796426 2.6798467813933 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
32 import gvNormUnres1 5.05372330985019 1.47070503951614 2.16297331325819 0.969512087664443 2.82550073849553 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
33 import gvNormUnres1 5.29029621835882 1.44569558599368 2.09003572736161 0.953025459248531 2.98145335186831 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
34 import gvNormUnres1 5.47523912785674 1.43691603633026 2.06472769546307 0.947237840865354 3.10337065103324 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
35 import gvNormUnres1 5.70343049805774 1.45389102641904 2.1137991167018 0.958428023557912 3.2537980214211 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
36 import gvNormUnres1 5.99529999593993 1.46021425088253 2.13222565848043 0.962596393411591 3.44620302352161 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
37 import gvNormUnres1 6.23040555904122 1.47103082063886 2.16393167526944 0.969726847747478 3.60118833952953 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
38 import gvNormUnres1 6.46851934156282 1.4185766240133 2.01235963819699 0.935148209400026 3.75815672149016 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
39 import gvNormUnres1 6.76026535847624 1.43748942739738 2.06637585387924 0.947615829350871 3.95048032297763 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
40 import gvNormUnres1 6.93829375167109 1.40001567390462 1.96004388717861 0.922912536708766 4.06783946333025 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
41 import gvNormUnres1 7.01150087130955 1.45527267325835 2.11781855353252 0.959338827067528 4.11609875767246 SU55 GenGen 4 2.62133147655303 1 1.61905264786326 NA NA NA NA NA NA NA 50_50
42 import gvNormUnres1 7.1867259191924 1.4684216261079 2.15626207202138 0.968006825330432 4.23160988833391 SU55 GenGen 4 2.61577538131727 1 1.61733589007271 NA NA NA NA NA NA NA 50_50
43 import gvNormUnres1 7.40468292184643 1.48597829648919 2.20813149763692 0.979580460897355 4.37529060131612 SU55 GenGen 4 2.61249545584144 1 1.61632158181515 NA NA NA NA NA NA NA 50_50
44 import gvNormUnres1 7.62559230972593 1.5024108427538 2.25723834042419 0.990413056017779 4.52091757346424 SU55 GenGen 4 2.61040370225096 1 1.61567438001937 NA NA NA NA NA NA NA 50_50
45 import gvNormUnres1 7.8234869412192 1.51938018350016 2.30851614201299 1.00159951457422 4.65137285318488 SU55 GenGen 4 2.60836671832277 1 1.61504387504574 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres1 8.05187358506363 1.52976940381078 2.34019442883559 1.00844825337766 4.80192895105556 SU55 GenGen 4 2.60032101403227 1 1.61255108881309 NA NA NA NA NA NA NA 50_50
47 import gvNormUnres1 8.33496742786198 1.52293474677519 2.31933024293521 1.00394273906105 4.98854890214151 SU55 GenGen 4 2.59634391533377 1 1.61131744710152 NA NA NA NA NA NA NA 50_50
48 import gvNormUnres1 8.62296206230066 1.5030107032743 2.25904117415712 0.990808493586778 5.17839953280411 SU55 GenGen 4 2.58980945023346 1 1.60928849192227 NA NA NA NA NA NA NA 50_50
49 import gvNormUnres1 8.83995773445522 1.49036365761765 2.22118383194745 0.982471360505757 5.32144652147421 SU55 GenGen 4 2.58475014406812 1 1.60771581570504 NA NA NA NA NA NA NA 50_50
50 import gvNormUnres1 9.13652816000832 1.4703288624707 2.16186696381439 0.96926410578986 5.51695044965284 SU55 GenGen 4 2.57806393908926 1 1.60563505787874 NA NA NA NA NA NA NA 50_50
51 import gvNormUnres1 9.36120109122264 1.44762197460215 2.09560938135102 0.954295365172062 5.66505840925768 SU55 GenGen 4 2.57558701894425 1 1.60486355150344 NA NA NA NA NA NA NA 50_50
52 import gvNormUnres1 9.6214304865628 1.45722281525837 2.12349833330953 0.960624391603501 5.83660575394543 SU55 GenGen 4 2.56825873385063 1 1.60257877617627 NA NA NA NA NA NA NA 50_50
53 import gvNormUnres1 9.8759176448578 1.46427288914709 2.14409509389116 0.965271912126235 6.00436772490022 SU55 GenGen 4 2.56498661183284 1 1.60155755807677 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres3 0.164237937688877 1.47183537943587 2.16629938415912 1 0 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres3 2.68994212174456 1.36815619742567 1.87185138055428 0.929557895224715 1.71602355762351 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres3 2.41569606631855 1.50054740498626 2.25164251461099 1.01950763376907 1.52969425799007 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres3 2.73292399884789 1.35640214987321 1.83982679218068 0.921571915463197 1.74522646829128 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres3 3.14393084222553 1.45246130534515 2.10964384352494 0.986836792781716 2.02447430342293 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres3 3.36928687745318 1.45685932595526 2.1224390956228 0.989824912697538 2.17758655930173 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres3 3.565729783394 1.39488040705077 1.94569134997413 0.947714959525847 2.31105454674481 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres3 3.9550949631384 1.39723483208365 1.95226517598783 0.949314611950144 2.57559852033351 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres3 4.23775865881672 1.43319481801589 2.05404738638761 0.973746682570722 2.76764696517159 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres3 4.55617131398911 1.41920149267387 2.01413287680775 0.964239284163582 2.98398410424377 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres3 4.8783367942714 1.40256501236957 1.96718861392326 0.952936063343684 3.20287100204737 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres3 5.2024583481949 1.35726711689677 1.84217402660927 0.922159594653167 3.42308690285533 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
32 import gvNormUnres3 5.46818204774813 1.35619745780979 1.83927154456973 0.921432842801754 3.6036259109984 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
33 import gvNormUnres3 5.74846886249354 1.35068493242824 1.82434978668867 0.917687501808751 3.79405944633905 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
34 import gvNormUnres3 5.9871229123638 1.33838280700501 1.79126853808661 0.909329144892543 3.95620668998101 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
35 import gvNormUnres3 6.33439380189757 1.34935620657919 1.82076217223377 0.916784733831018 4.19215080056957 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
36 import gvNormUnres3 6.62860276504358 1.32536485659062 1.75659200308548 0.900484439434127 4.39204337500869 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
37 import gvNormUnres3 6.92324531915873 1.32802161526516 1.76364141061148 0.902289504532884 4.59223054147569 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
38 import gvNormUnres3 7.18210529365434 1.33860932439779 1.7918749233647 0.909483046202393 4.76810617139487 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
39 import gvNormUnres3 7.46637311793405 1.31423733365598 1.72721976917519 0.892924135415003 4.96124449939774 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
40 import gvNormUnres3 7.71876843620506 1.29278553679795 1.67129444415397 0.878349273879704 5.13272788795967 SU55 GenGen 4 NA NA NA NA NA NA NA NA NA NA 50_50
41 import gvNormUnres3 7.89700854635951 1.36006610185818 1.84977980142371 0.92406129167752 5.25382846255163 SU55 GenGen 4 2.65927220332114 3 1.63072750737857 NA NA NA NA NA NA NA 50_50
42 import gvNormUnres3 8.06908746902372 1.37008852792516 1.87714257435213 0.930870766573293 5.37074297966981 SU55 GenGen 4 2.6519273362414 3 1.62847392863423 NA NA NA NA NA NA NA 50_50
43 import gvNormUnres3 8.34269001376189 1.40908101827495 1.98550931606277 0.957363192896633 5.55663506282047 SU55 GenGen 4 2.64969510726108 3 1.62778840985586 NA NA NA NA NA NA NA 50_50
44 import gvNormUnres3 8.65631291934725 1.44122083201871 2.07711748664471 0.979199747577145 5.76971793198317 SU55 GenGen 4 2.6474712291101 3 1.62710516842339 NA NA NA NA NA NA NA 50_50
45 import gvNormUnres3 8.90395023207553 1.4362998684112 2.06295731199802 0.975856327738031 5.93796861829511 SU55 GenGen 4 2.64517404865785 3 1.62639910497327 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres3 9.21439546676256 1.45686754182204 2.1224630344146 0.989830494753047 6.1488925021917 SU55 GenGen 4 2.63740694549026 3 1.62400952752447 NA NA NA NA NA NA NA 50_50
47 import gvNormUnres3 9.57297248313917 1.44395810794851 2.08501501751025 0.981059518016179 6.39251826454703 SU55 GenGen 4 2.63439753113671 3 1.62308272467447 NA NA NA NA NA NA NA 50_50
48 import gvNormUnres3 9.87017910084226 1.43511275680496 2.05954862474434 0.975049775848588 6.59444751686396 SU55 GenGen 4 2.62834528466286 3 1.62121722315761 NA NA NA NA NA NA NA 50_50
