Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,trait,strategy
home,33,pb,5.2184392152,4.1748806831500005,25_25,0,3,ClassGen
home,34,pb,3.693264879925,2.8730601792000003,25_25,0,3,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,25_25,0,3,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,25_25,0,3,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,25_25,0,3,ClassGen
import,14,pb,2.68809403691,3.56131520769,25_25,0,3,ClassGen
import,15,pb,2.3241574513499996,3.4330859472700004,25_25,0,3,ClassGen
import,16,pb,2.8675279730300005,4.1127142055,25_25,0,3,ClassGen
import,17,pb,4.0580629442000005,4.69159580563,25_25,0,3,ClassGen
import,18,pb,3.46649435334,4.89906163828,25_25,0,3,ClassGen
import,19,pb,4.259381964090001,4.601456421879999,25_25,0,3,ClassGen
import,20,pb,2.82715768796,3.25311850784,25_25,0,3,ClassGen
import,21,pb,3.5656386408900005,5.2832066407600005,25_25,0,3,ClassGen
import,22,pb,4.71556820683,5.976943631379999,25_25,0,3,ClassGen
import,23,pb,4.29698960392,5.57957880167,25_25,0,3,ClassGen
import,24,pb,4.638600901239999,6.064628977479999,25_25,0,3,ClassGen
import,25,gpb,4.246150798562501,5.6040139269375,25_25,0,3,ClassGen
import,26,gpb,4.165312940842857,5.492878506728572,25_25,0,3,ClassGen
import,27,gpb,3.731765316935714,5.18809200232143,25_25,0,3,ClassGen
import,28,gpb,3.9365202142533335,5.597945360693333,25_25,0,3,ClassGen
import,29,gpb,4.34692468872,5.420815638060001,25_25,0,3,ClassGen
import,30,gpb,4.182218772566667,5.611723973853332,25_25,0,3,ClassGen
import,31,gpb,5.505195343253333,7.624330105459999,25_25,0,3,ClassGen
import,32,gpb,5.49750750772,7.57625837036,25_25,0,3,ClassGen
import,33,gpb,5.536458404373334,7.89743801696,25_25,0,3,ClassGen
import,34,gpb,7.001625821719999,8.911468712786666,25_25,0,3,ClassGen
import,35,gpb,6.632222890473334,8.696066394466666,25_25,0,3,ClassGen
import,36,gpb,6.82630030212,8.938733200206665,25_25,0,3,ClassGen
import,37,gpb,7.2972686303200005,9.54657184068,25_25,0,3,ClassGen
import,38,gpb,7.389308372719998,9.733760039546665,25_25,0,3,ClassGen
home,11,pb,1.45788240595,0.425583093525,50_50,0,2,ClassGen
home,12,pb,2.507284191625,1.4541385352750003,50_50,0,2,ClassGen
home,13,pb,3.2002776254,1.563398195975,50_50,0,2,ClassGen
home,14,pb,2.067566230875,0.8750424561250001,50_50,0,2,ClassGen
home,15,pb,1.87979955905,1.313804820725,50_50,0,2,ClassGen
home,16,pb,2.6000369724,1.418801192025,50_50,0,2,ClassGen
home,17,pb,3.087229846125,1.58995806165,50_50,0,2,ClassGen
home,18,pb,3.7516514389,2.332592375375,50_50,0,2,ClassGen
home,19,pb,2.4866945181,1.91223758865,50_50,0,2,ClassGen
home,20,pb,2.878779287625,1.291967045075,50_50,0,2,ClassGen
home,21,pb,2.441276065175,1.817878820125,50_50,0,2,ClassGen
home,22,pb,4.440487956475,2.7098578914,50_50,0,2,ClassGen
home,23,pb,3.217041606075,2.09023562365,50_50,0,2,ClassGen
home,24,pb,3.454286508175,2.40305370775,50_50,0,2,ClassGen
home,25,pb,5.034731715375,3.120281480425,50_50,0,2,ClassGen
home,26,pb,4.8345241824750005,3.10056948255,50_50,0,2,ClassGen
home,27,pb,4.721786545825,2.9753418245250005,50_50,0,2,ClassGen
home,28,pb,3.8640202071250007,2.8951877438249998,50_50,0,2,ClassGen
home,29,pb,4.67807503005,2.775220585475,50_50,0,2,ClassGen
home,30,pb,4.360182144025,2.280426130475,50_50,0,2,ClassGen
home,31,pb,3.859969926475,2.2401395258,50_50,0,2,ClassGen
home,32,pb,4.5898118688,2.3019769920499997,50_50,0,2,ClassGen
home,33,pb,4.536842328400001,2.6658446596500003,50_50,0,2,ClassGen
home,34,pb,5.196703497300001,3.7789475153,50_50,0,2,ClassGen
home,35,gpb,5.127789061283333,3.8010642919666666,50_50,0,2,ClassGen
home,36,gpb,5.06970044706,4.624815794160001,50_50,0,2,ClassGen
home,37,gpb,6.489815946985714,5.350589779314285,50_50,0,2,ClassGen
home,38,gpb,6.975111577333333,5.282018212316667,50_50,0,2,ClassGen
home,39,gpb,6.76936985395,4.740647516983333,50_50,0,2,ClassGen
home,40,gpb,7.463544181483333,6.373771134216665,50_50,0,2,ClassGen
home,41,gpb,7.894748070816668,6.86664772325,50_50,0,2,ClassGen
home,42,gpb,9.83164069415,9.04025793675,50_50,0,2,ClassGen
home,43,gpb,8.46572894785,7.41584784365,50_50,0,2,ClassGen
home,44,gpb,9.913034313866666,9.187457977016669,50_50,0,2,ClassGen
home,45,gpb,10.0278771236,8.220966534533334,50_50,0,2,ClassGen
home,46,gpb,11.203235153466666,8.761313008766667,50_50,0,2,ClassGen
home,47,gpb,11.312086662466667,9.446676581416668,50_50,0,2,ClassGen
