Group,Strategy,Scenario,Generation,Category,Cor
home,GenGen,100_100,24,Mothers,0.5971257602756264
home,GenGen,100_100,25,Fathers,0.1318251837196126
home,GenGen,100_100,25,Female candidates,0.3543334696418799
home,GenGen,100_100,25,Male candidates,0.9297340224888166
home,GenGen,100_100,25,Male candidates1,0.20042618596763287
home,GenGen,100_100,25,Mothers,0.6022245407450525
home,GenGen,100_100,26,Fathers,0.6700815955323087
home,GenGen,100_100,26,Female candidates,0.33572558015387444
home,GenGen,100_100,26,Male candidates,0.9745239677184688
home,GenGen,100_100,26,Male candidates1,0.32698164504317034
home,GenGen,100_100,26,Mothers,0.5810886097747577
home,GenGen,100_100,27,Fathers,0.8030170050571535
home,GenGen,100_100,27,Female candidates,0.34298228229045385
home,GenGen,100_100,27,Male candidates,0.9518731116017514
home,GenGen,100_100,27,Male candidates1,0.31659668536070673
home,GenGen,100_100,27,Mothers,0.5658348885717345
home,GenGen,100_100,28,Fathers,0.7699338528039338
home,GenGen,100_100,28,Female candidates,0.35411146119242587
home,GenGen,100_100,28,Male candidates,0.8923729801596365
home,GenGen,100_100,28,Male candidates1,0.2722187724172871
home,GenGen,100_100,28,Mothers,0.569672781701278
home,GenGen,100_100,29,Fathers,0.7404288131725894
home,GenGen,100_100,29,Female candidates,0.3525753428518056
home,GenGen,100_100,29,Male candidates,0.7533675323919543
home,GenGen,100_100,29,Male candidates1,0.28742885607709784
home,GenGen,100_100,29,Mothers,0.5543823833520616
home,GenGen,100_100,30,Fathers,0.7628961752039929
home,GenGen,100_100,30,Female candidates,0.3087342728597335
home,GenGen,100_100,30,Male candidates,0.923842148177408
home,GenGen,100_100,30,Male candidates1,0.24989936798910065
home,GenGen,100_100,30,Mothers,0.5418788799891272
home,GenGen,100_100,31,Fathers,0.38617939546639696
home,GenGen,100_100,31,Female candidates,0.4289503141774556
home,GenGen,100_100,31,Male candidates,0.2324039423549255
home,GenGen,100_100,31,Mothers,0.7643475000066704
home,GenGen,100_100,32,Fathers,0.6556819934677758
home,GenGen,100_100,32,Female candidates,0.33284092661702136
home,GenGen,100_100,32,Male candidates,0.6631322581190732
home,GenGen,100_100,32,Mothers,0.7150350463975838
home,GenGen,100_100,33,Fathers,0.742630260534291
home,GenGen,100_100,33,Female candidates,0.3032560714137176
home,GenGen,100_100,33,Male candidates,0.7760133278995814
home,GenGen,100_100,33,Mothers,0.6814622567707995
home,GenGen,100_100,34,Fathers,0.7716034020913212
home,GenGen,100_100,34,Female candidates,0.3423735881904032
home,GenGen,100_100,34,Male candidates,0.6634624345235683
home,GenGen,100_100,34,Mothers,0.6733605581213901
home,GenGen,100_100,35,Fathers,0.7812435143136627
home,GenGen,100_100,35,Female candidates,0.3600663757649595
home,GenGen,100_100,35,Male candidates,0.6934834771695056
home,GenGen,100_100,35,Mothers,0.6654261749525707
home,GenGen,100_100,36,Fathers,0.7524348242743694
home,GenGen,100_100,36,Female candidates,0.3339350926493821
home,GenGen,100_100,36,Male candidates,0.7156799512232798
home,GenGen,100_100,36,Mothers,0.6542550199880783
home,GenGen,100_100,37,Fathers,0.7737398350907124
home,GenGen,100_100,37,Female candidates,0.3752180794615629
home,GenGen,100_100,37,Male candidates,0.7379388592303676
home,GenGen,100_100,37,Mothers,0.6525432556673196
home,GenGen,100_100,38,Fathers,0.6827536964326113
home,GenGen,100_100,38,Female candidates,0.3284180153157691
home,GenGen,100_100,38,Male candidates,0.6579747152773633
home,GenGen,100_100,38,Mothers,0.6724781729460103
home,GenGen,100_100,39,Fathers,0.7059832946623397
home,GenGen,100_100,39,Female candidates,0.3440657947083779
home,GenGen,100_100,39,Male candidates,0.7585363983114759
home,GenGen,100_100,39,Mothers,0.6872252069345485
home,GenGen,100_100,40,Fathers,0.5356106557386124
home,GenGen,100_100,40,Female candidates,0.3732012629859109
home,GenGen,100_100,40,Male candidates,0.5376418126747567
home,GenGen,100_100,40,Mothers,0.6934347853766729
home,GenGen,100_100,41,Fathers,0.6143283285624571
home,GenGen,100_100,41,Female candidates,0.3723671749174335
home,GenGen,100_100,41,Male candidates,0.7033874509663867
home,GenGen,100_100,41,Mothers,0.6906850735961781
home,GenGen,100_100,42,Fathers,0.8267273636590217
home,GenGen,100_100,42,Female candidates,0.3694663946325274
home,GenGen,100_100,42,Male candidates,0.6672079971755979
home,GenGen,100_100,42,Mothers,0.6929135805477398
home,GenGen,100_100,43,Fathers,0.7592285879807923
home,GenGen,100_100,43,Female candidates,0.4007398697049247
home,GenGen,100_100,43,Male candidates,0.7104963676076872
home,GenGen,100_100,43,Mothers,0.6991082065764357
home,GenGen,100_100,44,Fathers,0.7698978084738725
home,GenGen,100_100,44,Female candidates,0.34800630494665685
home,GenGen,100_100,44,Male candidates,0.7640549741828223
home,GenGen,100_100,44,Mothers,0.6919578112283886
home,GenGen,100_100,45,Fathers,0.752750437252196
home,GenGen,100_100,45,Female candidates,0.34779923542984037
home,GenGen,100_100,45,Male candidates,0.398102485367934
home,GenGen,100_100,45,Mothers,0.6895123384533967
home,GenGen,100_100,46,Fathers,0.7576253885232633
home,GenGen,100_100,46,Female candidates,0.3292698237368527
home,GenGen,100_100,46,Male candidates,0.6141688649969327
home,GenGen,100_100,46,Mothers,0.6857956729791791
home,GenGen,100_100,47,Fathers,0.6034788417727538
home,GenGen,100_100,47,Female candidates,0.3162853584722534
home,GenGen,100_100,47,Male candidates,0.7160985806752102
home,GenGen,100_100,47,Mothers,0.6814852937886855
home,GenGen,100_100,48,Fathers,0.7388430479537851
home,GenGen,100_100,48,Female candidates,0.3357836739052832
home,GenGen,100_100,48,Male candidates,0.5410859430417136
home,GenGen,100_100,48,Mothers,0.689172608924926
home,GenGen,100_100,49,Fathers,0.7075416458647782
home,GenGen,100_100,49,Female candidates,0.3977838093960667
home,GenGen,100_100,49,Male candidates,0.7253598287978974
home,GenGen,100_100,49,Mothers,0.6974929937653759
home,GenGen,100_100,50,Fathers,0.7368665617557169
home,GenGen,100_100,50,Female candidates,0.35858109274791866
home,GenGen,100_100,50,Male candidates,0.8984757717434189
home,GenGen,100_100,50,Mothers,0.6899797965065596
home,GenGen,10_10,21,Fathers,0.03227091001319672
home,GenGen,10_10,21,Female candidates,0.03895730369965889
home,GenGen,10_10,21,Male candidates,0.7363987770512435
home,GenGen,10_10,21,Male candidates1,-0.009426529081587696
home,GenGen,10_10,21,Mothers,0.36048991539365927
home,GenGen,10_10,22,Fathers,-0.08942309826752065
home,GenGen,10_10,22,Female candidates,0.16176264041048602
home,GenGen,10_10,22,Male candidates,-0.5411533817632173
home,GenGen,10_10,22,Male candidates1,-0.026819479185389846
home,GenGen,10_10,22,Mothers,0.42949245053976504
home,GenGen,10_10,23,Fathers,-0.09879111529793212
home,GenGen,10_10,23,Female candidates,0.188391758555272
home,GenGen,10_10,23,Male candidates,-0.08311318741813584
home,GenGen,10_10,23,Male candidates1,0.14445135388556668
home,GenGen,10_10,23,Mothers,0.5247616359197896
home,GenGen,10_10,24,Fathers,0.4397674905445568
home,GenGen,10_10,24,Female candidates,0.36166825966009664
home,GenGen,10_10,24,Male candidates,0.757053564714058
home,GenGen,10_10,24,Male candidates1,0.06352729982719546
home,GenGen,10_10,24,Mothers,0.5971257602756264
home,GenGen,10_10,25,Fathers,0.1318251837196126
home,GenGen,10_10,25,Female candidates,0.3543334696418799
home,GenGen,10_10,25,Male candidates,0.9297340224888166
home,GenGen,10_10,25,Male candidates1,0.20042618596763287
home,GenGen,10_10,25,Mothers,0.6022245407450525
home,GenGen,10_10,26,Fathers,0.6700815955323087
home,GenGen,10_10,26,Female candidates,0.33572558015387444
home,GenGen,10_10,26,Male candidates,0.9745239677184688
home,GenGen,10_10,26,Male candidates1,0.32698164504317034
home,GenGen,10_10,26,Mothers,0.5810886097747577
home,GenGen,10_10,27,Fathers,0.8030170050571535
home,GenGen,10_10,27,Female candidates,0.34298228229045385
home,GenGen,10_10,27,Male candidates,0.9518731116017514
home,GenGen,10_10,27,Male candidates1,0.31659668536070673
home,GenGen,10_10,27,Mothers,0.5658348885717345
home,GenGen,10_10,28,Fathers,0.7699338528039338
home,GenGen,10_10,28,Female candidates,0.35411146119242587
home,GenGen,10_10,28,Male candidates,0.8923729801596365
home,GenGen,10_10,28,Male candidates1,0.2722187724172871
home,GenGen,10_10,28,Mothers,0.569672781701278
home,GenGen,10_10,29,Fathers,0.7404288131725894
home,GenGen,10_10,29,Female candidates,0.3525753428518056
home,GenGen,10_10,29,Male candidates,0.7533675323919543
home,GenGen,10_10,29,Male candidates1,0.28742885607709784
home,GenGen,10_10,29,Mothers,0.5543823833520616
home,GenGen,10_10,30,Fathers,0.7628961752039929
home,GenGen,10_10,30,Female candidates,0.3087342728597335
home,GenGen,10_10,30,Male candidates,0.923842148177408
home,GenGen,10_10,30,Male candidates1,0.24989936798910065
home,GenGen,10_10,30,Mothers,0.5418788799891272
home,GenGen,10_10,31,Fathers,0.7062591099547892
home,GenGen,10_10,31,Female candidates,0.46125145158009756
home,GenGen,10_10,31,Male candidates,0.2085669546746293
home,GenGen,10_10,31,Mothers,0.77008110313353
home,GenGen,10_10,32,Fathers,0.7709694777252605
home,GenGen,10_10,32,Female candidates,0.4536891953577028
home,GenGen,10_10,32,Male candidates,0.7030535818428658
home,GenGen,10_10,32,Mothers,0.7099759355192475
home,GenGen,10_10,33,Fathers,0.8106152136757014
home,GenGen,10_10,33,Female candidates,0.4127506135125425
home,GenGen,10_10,33,Male candidates,0.7406171193912232
home,GenGen,10_10,33,Mothers,0.6780617368824201
home,GenGen,10_10,34,Fathers,0.7966795892959796
home,GenGen,10_10,34,Female candidates,0.4848506454798835
home,GenGen,10_10,34,Male candidates,0.7794776358895683
home,GenGen,10_10,34,Mothers,0.6602351418866375
home,GenGen,10_10,35,Fathers,0.8024135470454093
home,GenGen,10_10,35,Female candidates,0.45230955218850927
home,GenGen,10_10,35,Male candidates,0.7360949931939181
home,GenGen,10_10,35,Mothers,0.6653769745863901
home,GenGen,10_10,36,Fathers,0.7459540891630441
home,GenGen,10_10,36,Female candidates,0.46044361051653915
home,GenGen,10_10,36,Male candidates,0.809076500130383
home,GenGen,10_10,36,Mothers,0.6837674939773913
home,GenGen,10_10,37,Fathers,0.45834216423308927
home,GenGen,10_10,37,Female candidates,0.35823808615316854
home,GenGen,10_10,37,Male candidates,0.753128209691235
home,GenGen,10_10,37,Mothers,0.6965550601853108
home,GenGen,10_10,38,Fathers,0.7938219401043307
home,GenGen,10_10,38,Female candidates,0.35920595803448035
home,GenGen,10_10,38,Male candidates,0.8208767347383145
home,GenGen,10_10,38,Mothers,0.7000348363564872
home,GenGen,10_10,39,Fathers,0.8093613263444017
home,GenGen,10_10,39,Female candidates,0.41932427444683545
home,GenGen,10_10,39,Male candidates,0.7507441952145434
home,GenGen,10_10,39,Mothers,0.7032963792220949
home,GenGen,10_10,40,Fathers,0.7980105986738699
home,GenGen,10_10,40,Female candidates,0.45292987896075115
home,GenGen,10_10,40,Male candidates,0.8089999098803756
home,GenGen,10_10,40,Mothers,0.6880714544899179
home,GenGen,10_10,41,Fathers,0.8353811973227373
home,GenGen,10_10,41,Female candidates,0.4608476415287938
home,GenGen,10_10,41,Male candidates,0.7861736832394468
home,GenGen,10_10,41,Mothers,0.6933617119612632
home,GenGen,10_10,42,Fathers,0.593936560703595
home,GenGen,10_10,42,Female candidates,0.443661421351346
home,GenGen,10_10,42,Male candidates,0.7991032809613713
home,GenGen,10_10,42,Mothers,0.6970929124478905
home,GenGen,10_10,43,Fathers,0.6309107208046878
home,GenGen,10_10,43,Female candidates,0.354649525529041
home,GenGen,10_10,43,Male candidates,0.7743943056497418
home,GenGen,10_10,43,Mothers,0.6963167196911995
home,GenGen,10_10,44,Fathers,0.7374016965728019
home,GenGen,10_10,44,Female candidates,0.3916852236189174
home,GenGen,10_10,44,Male candidates,0.7629051156267425
home,GenGen,10_10,44,Mothers,0.6988728608692552
home,GenGen,10_10,45,Fathers,0.6458557749742575
home,GenGen,10_10,45,Female candidates,0.4420213597150199
home,GenGen,10_10,45,Male candidates,0.7487852810616864
home,GenGen,10_10,45,Mothers,0.6846599290326089
home,GenGen,10_10,46,Fathers,0.7857867404558653
home,GenGen,10_10,46,Female candidates,0.36392830599857956
home,GenGen,10_10,46,Male candidates,0.6213930340309388
home,GenGen,10_10,46,Mothers,0.6770964160996922
home,GenGen,10_10,47,Fathers,0.6950556243935349
home,GenGen,10_10,47,Female candidates,0.3736160295633409
home,GenGen,10_10,47,Male candidates,0.7414746415351737
home,GenGen,10_10,47,Mothers,0.6700558624618762
home,GenGen,10_10,48,Fathers,0.7612232437543051
home,GenGen,10_10,48,Female candidates,0.33683342909961217
home,GenGen,10_10,48,Male candidates,0.7779722346671122
home,GenGen,10_10,48,Mothers,0.6543359951003221
home,GenGen,10_10,49,Fathers,0.7942127254476774
home,GenGen,10_10,49,Female candidates,0.38543756191353434
home,GenGen,10_10,49,Male candidates,0.6986732361711434
home,GenGen,10_10,49,Mothers,0.6435854325184546
home,GenGen,10_10,50,Fathers,0.7990441163888725
home,GenGen,10_10,50,Female candidates,0.40559680433104206
home,GenGen,10_10,50,Male candidates,0.7692797302811036
home,GenGen,10_10,50,Mothers,0.6396312963261955
home,GenGen,50_50,21,Fathers,0.03227091001319672
home,GenGen,50_50,21,Female candidates,0.03895730369965889
home,GenGen,50_50,21,Male candidates,0.7363987770512435
home,GenGen,50_50,21,Male candidates1,-0.009426529081587696
home,GenGen,50_50,21,Mothers,0.36048991539365927
home,GenGen,50_50,22,Fathers,-0.08942309826752065
home,GenGen,50_50,22,Female candidates,0.16176264041048602
home,GenGen,50_50,22,Male candidates,-0.5411533817632173
home,GenGen,50_50,22,Male candidates1,-0.026819479185389846
home,GenGen,50_50,22,Mothers,0.42949245053976504
home,GenGen,50_50,23,Fathers,-0.09879111529793212
home,GenGen,50_50,23,Female candidates,0.188391758555272
home,GenGen,50_50,23,Male candidates,-0.08311318741813584
home,GenGen,50_50,23,Male candidates1,0.14445135388556668
home,GenGen,50_50,23,Mothers,0.5247616359197896
home,GenGen,50_50,24,Fathers,0.4397674905445568
home,GenGen,50_50,24,Female candidates,0.36166825966009664
home,GenGen,50_50,24,Male candidates,0.757053564714058
home,GenGen,50_50,24,Male candidates1,0.06352729982719546
home,GenGen,50_50,24,Mothers,0.5971257602756264
home,GenGen,50_50,25,Fathers,0.1318251837196126
home,GenGen,50_50,25,Female candidates,0.3543334696418799
home,GenGen,50_50,25,Male candidates,0.9297340224888166
home,GenGen,50_50,25,Male candidates1,0.20042618596763287
home,GenGen,50_50,25,Mothers,0.6022245407450525
home,GenGen,50_50,26,Fathers,0.6700815955323087
home,GenGen,50_50,26,Female candidates,0.33572558015387444
home,GenGen,50_50,26,Male candidates,0.9745239677184688
home,GenGen,50_50,26,Male candidates1,0.32698164504317034
home,GenGen,50_50,26,Mothers,0.5810886097747577
home,GenGen,50_50,27,Fathers,0.8030170050571535
home,GenGen,50_50,27,Female candidates,0.34298228229045385
home,GenGen,50_50,27,Male candidates,0.9518731116017514
home,GenGen,50_50,27,Male candidates1,0.31659668536070673
home,GenGen,50_50,27,Mothers,0.5658348885717345
home,GenGen,50_50,28,Fathers,0.7699338528039338
home,GenGen,50_50,28,Female candidates,0.35411146119242587
home,GenGen,50_50,28,Male candidates,0.8923729801596365
home,GenGen,50_50,28,Male candidates1,0.2722187724172871
home,GenGen,50_50,28,Mothers,0.569672781701278
home,GenGen,50_50,29,Fathers,0.7404288131725894
home,GenGen,50_50,29,Female candidates,0.3525753428518056
home,GenGen,50_50,29,Male candidates,0.7533675323919543
home,GenGen,50_50,29,Male candidates1,0.28742885607709784
home,GenGen,50_50,29,Mothers,0.5543823833520616
home,GenGen,50_50,30,Fathers,0.7628961752039929
home,GenGen,50_50,30,Female candidates,0.3087342728597335
home,GenGen,50_50,30,Male candidates,0.923842148177408
home,GenGen,50_50,30,Male candidates1,0.24989936798910065
home,GenGen,50_50,30,Mothers,0.5418788799891272
home,GenGen,50_50,31,Fathers,0.49697370421862147
home,GenGen,50_50,31,Female candidates,0.4519864613218576
home,GenGen,50_50,31,Male candidates,0.17863390574596014
home,GenGen,50_50,31,Mothers,0.7688089629959247
home,GenGen,50_50,32,Fathers,0.6665108528285363
home,GenGen,50_50,32,Female candidates,0.28593500462851523
home,GenGen,50_50,32,Male candidates,0.7298703775970307
home,GenGen,50_50,32,Mothers,0.7088665874096267
home,GenGen,50_50,33,Fathers,0.7997383828304782
home,GenGen,50_50,33,Female candidates,0.28052136568265607
home,GenGen,50_50,33,Male candidates,0.6917772395431643
home,GenGen,50_50,33,Mothers,0.6770107726258
home,GenGen,50_50,34,Fathers,0.8232887486462123
home,GenGen,50_50,34,Female candidates,0.44828386371119666
home,GenGen,50_50,34,Male candidates,0.7380814869380412
home,GenGen,50_50,34,Mothers,0.6674374743031032
home,GenGen,50_50,35,Fathers,0.9351595702989126
home,GenGen,50_50,35,Female candidates,0.45738735890683946
home,GenGen,50_50,35,Male candidates,0.8110999195849954
home,GenGen,50_50,35,Mothers,0.6720121156079415
home,GenGen,50_50,36,Fathers,0.8803118120850256
home,GenGen,50_50,36,Female candidates,0.4750521317015719
home,GenGen,50_50,36,Male candidates,0.7083456797415293
home,GenGen,50_50,36,Mothers,0.6860073432901099
home,GenGen,50_50,37,Fathers,0.7147517179628003
home,GenGen,50_50,37,Female candidates,0.4293058047652828
home,GenGen,50_50,37,Male candidates,0.6420365657232203
home,GenGen,50_50,37,Mothers,0.6902877922977255
home,GenGen,50_50,38,Fathers,0.7422456703619208
home,GenGen,50_50,38,Female candidates,0.35705695451613984
home,GenGen,50_50,38,Male candidates,0.5954100934617713
home,GenGen,50_50,38,Mothers,0.7016435548782519
home,GenGen,50_50,39,Fathers,0.7286378595067504
home,GenGen,50_50,39,Female candidates,0.32623501606891914
home,GenGen,50_50,39,Male candidates,0.6998434497210914
home,GenGen,50_50,39,Mothers,0.7145151036380257
home,GenGen,50_50,40,Fathers,0.6624141737010839
home,GenGen,50_50,40,Female candidates,0.32999361136640964
home,GenGen,50_50,40,Male candidates,0.8087516873521852
home,GenGen,50_50,40,Mothers,0.7163743850302505
home,GenGen,50_50,41,Fathers,0.8007147097454619
home,GenGen,50_50,41,Female candidates,0.3755072300077806
home,GenGen,50_50,41,Male candidates,0.7306424569384599
home,GenGen,50_50,41,Mothers,0.7095288555496909
home,GenGen,50_50,42,Fathers,0.684186061504701
home,GenGen,50_50,42,Female candidates,0.4468776671314403
home,GenGen,50_50,42,Male candidates,0.8070756890665751
home,GenGen,50_50,42,Mothers,0.7136054639545877
home,GenGen,50_50,43,Fathers,0.7891128134000509
home,GenGen,50_50,43,Female candidates,0.438400976338626
home,GenGen,50_50,43,Male candidates,0.7455592859489759
home,GenGen,50_50,43,Mothers,0.7036892508337845
home,GenGen,50_50,44,Fathers,0.8055942161763474
home,GenGen,50_50,44,Female candidates,0.3901480265900085
home,GenGen,50_50,44,Male candidates,0.735934017774698
home,GenGen,50_50,44,Mothers,0.7030665961349492
home,GenGen,50_50,45,Fathers,0.7579978662569656
home,GenGen,50_50,45,Female candidates,0.3953880046194482
home,GenGen,50_50,45,Male candidates,0.6393697796177719
home,GenGen,50_50,45,Mothers,0.7042535170605441
home,GenGen,50_50,46,Fathers,0.8912653733016163
home,GenGen,50_50,46,Female candidates,0.4037774768400902
home,GenGen,50_50,46,Male candidates,0.5855716783774274
home,GenGen,50_50,46,Mothers,0.6965365211342393
home,GenGen,50_50,47,Fathers,0.8297956049448687
home,GenGen,50_50,47,Female candidates,0.4391206074449584
home,GenGen,50_50,47,Male candidates,0.7328951194146914
home,GenGen,50_50,47,Mothers,0.6862433263650288
home,GenGen,50_50,48,Fathers,0.733861863719946
home,GenGen,50_50,48,Female candidates,0.4045480780593243
home,GenGen,50_50,48,Male candidates,0.626300799239318
home,GenGen,50_50,48,Mothers,0.6817834532286273
home,GenGen,50_50,49,Fathers,0.7283252546346239
home,GenGen,50_50,49,Female candidates,0.39707811361128115
home,GenGen,50_50,49,Male candidates,0.625397576639163
home,GenGen,50_50,49,Mothers,0.6889293127040834
home,GenGen,50_50,50,Fathers,0.8200979800883954
home,GenGen,50_50,50,Female candidates,0.3902217011155398
home,GenGen,50_50,50,Male candidates,0.7523867524135207
home,GenGen,50_50,50,Mothers,0.6779657184498508
import,ClassGen,0_0,21,Fathers,0.2902797860478336
import,ClassGen,0_0,21,Female candidates,0.2519798174721981
import,ClassGen,0_0,21,Male candidates,0.18486760523327614
import,ClassGen,0_0,21,Male candidates1,0.19770838787405234
import,ClassGen,0_0,21,Mothers,0.6555031108232309
import,ClassGen,0_0,22,Fathers,0.19114947372392654
import,ClassGen,0_0,22,Female candidates,0.30902779065056674
import,ClassGen,0_0,22,Male candidates,0.17092722141150904
import,ClassGen,0_0,22,Male candidates1,0.15835129783118404
import,ClassGen,0_0,22,Mothers,0.6550184329479511
import,ClassGen,0_0,23,Fathers,0.17311421863767928
import,ClassGen,0_0,23,Female candidates,0.40102656196701714
import,ClassGen,0_0,23,Male candidates,0.1611479410399713
import,ClassGen,0_0,23,Male candidates1,0.1609654421951268
import,ClassGen,0_0,23,Mothers,0.6724858914672469
import,ClassGen,0_0,24,Fathers,-0.4311604658890666
import,ClassGen,0_0,24,Female candidates,0.3028075131283702
import,ClassGen,0_0,24,Male candidates,0.4304458592032867
import,ClassGen,0_0,24,Male candidates1,-0.06739254521780913
import,ClassGen,0_0,24,Mothers,0.7492951166597812
import,ClassGen,0_0,25,Fathers,-0.20115277871330103
import,ClassGen,0_0,25,Female candidates,0.3081666516779038
import,ClassGen,0_0,25,Male candidates,0.40105858452735843
import,ClassGen,0_0,25,Male candidates1,-0.12088432720313026
import,ClassGen,0_0,25,Mothers,0.7228642751481068
import,ClassGen,0_0,26,Fathers,0.06871924642573354
import,ClassGen,0_0,26,Female candidates,0.2735395204308488
import,ClassGen,0_0,26,Male candidates,0.4098418481185862
import,ClassGen,0_0,26,Male candidates1,0.1755291519984059
import,ClassGen,0_0,26,Mothers,0.6831867422779447
import,ClassGen,0_0,27,Fathers,0.6260483196756177
import,ClassGen,0_0,27,Female candidates,0.34213775164496185
import,ClassGen,0_0,27,Male candidates,0.46732688593857774
import,ClassGen,0_0,27,Male candidates1,0.3757540086300858
import,ClassGen,0_0,27,Mothers,0.619154242711365
import,ClassGen,0_0,28,Fathers,0.7104171486369694
import,ClassGen,0_0,28,Female candidates,0.303106331800748
import,ClassGen,0_0,28,Male candidates,0.4803183388058371
import,ClassGen,0_0,28,Male candidates1,0.14683001664693354
import,ClassGen,0_0,28,Mothers,0.642274791331736
import,ClassGen,0_0,29,Fathers,0.7295453791232335
import,ClassGen,0_0,29,Female candidates,0.3049310942549157
import,ClassGen,0_0,29,Male candidates,0.450047301353211
import,ClassGen,0_0,29,Male candidates1,0.216313814969008
import,ClassGen,0_0,29,Mothers,0.6155976266959576
import,ClassGen,0_0,30,Fathers,0.44656820410929493
import,ClassGen,0_0,30,Female candidates,0.2747363862990003
import,ClassGen,0_0,30,Male candidates,0.5614146564458858
import,ClassGen,0_0,30,Male candidates1,0.2810249719004683
import,ClassGen,0_0,30,Mothers,0.6107517594744384
import,ClassGen,0_0,31,Fathers,0.47735806809685755
import,ClassGen,0_0,31,Female candidates,0.39611468180514686
import,ClassGen,0_0,31,Male candidates,0.2563160501967252
import,ClassGen,0_0,31,Mothers,0.7617131698616139
import,ClassGen,0_0,32,Fathers,0.5407233562005993
import,ClassGen,0_0,32,Female candidates,0.360749828468793
import,ClassGen,0_0,32,Male candidates,0.7790961813257568
import,ClassGen,0_0,32,Mothers,0.7219799518021863
import,ClassGen,0_0,33,Fathers,0.8094365409652948
import,ClassGen,0_0,33,Female candidates,0.3411415018252505
import,ClassGen,0_0,33,Male candidates,0.7506223392871877
import,ClassGen,0_0,33,Mothers,0.7156568426329675
import,ClassGen,0_0,34,Fathers,0.8754438236714233
import,ClassGen,0_0,34,Female candidates,0.4425385272102438
import,ClassGen,0_0,34,Male candidates,0.8164847206134594
import,ClassGen,0_0,34,Mothers,0.7000245689360017
import,ClassGen,0_0,35,Fathers,0.9381123343981209
import,ClassGen,0_0,35,Female candidates,0.4783706175619638
import,ClassGen,0_0,35,Male candidates,0.8194344197454295
import,ClassGen,0_0,35,Mothers,0.7077994512009392
import,ClassGen,0_0,36,Fathers,0.8892898716149077
import,ClassGen,0_0,36,Female candidates,0.47249167388232394
import,ClassGen,0_0,36,Male candidates,0.8200561659386062
import,ClassGen,0_0,36,Mothers,0.7229950087732107
import,ClassGen,0_0,37,Fathers,0.8308912391799258
import,ClassGen,0_0,37,Female candidates,0.43585953934056676
import,ClassGen,0_0,37,Male candidates,0.8043231514339456
import,ClassGen,0_0,37,Mothers,0.7332933313023189
import,ClassGen,0_0,38,Fathers,0.7611374553380754
import,ClassGen,0_0,38,Female candidates,0.4516245511174688
import,ClassGen,0_0,38,Male candidates,0.795553014284687
import,ClassGen,0_0,38,Mothers,0.7329123535149437
import,ClassGen,0_0,39,Fathers,0.7468902759854776
import,ClassGen,0_0,39,Female candidates,0.4496201055987045
import,ClassGen,0_0,39,Male candidates,0.7855779375338675
import,ClassGen,0_0,39,Mothers,0.7313606334662451
import,ClassGen,0_0,40,Fathers,0.7932955989459004
import,ClassGen,0_0,40,Female candidates,0.42569864906595595
import,ClassGen,0_0,40,Male candidates,0.8037334508395301
import,ClassGen,0_0,40,Mothers,0.7368054943798744
import,ClassGen,0_0,41,Fathers,0.7090970107213916
import,ClassGen,0_0,41,Female candidates,0.43108775144264677
import,ClassGen,0_0,41,Male candidates,0.7859270238672574
import,ClassGen,0_0,41,Mothers,0.7326864679444265
import,ClassGen,0_0,42,Fathers,0.7840457474361083
import,ClassGen,0_0,42,Female candidates,0.4501321815956697
import,ClassGen,0_0,42,Male candidates,0.820263351440479
import,ClassGen,0_0,42,Mothers,0.7394025794326793
import,ClassGen,0_0,43,Fathers,0.8400844336222834
import,ClassGen,0_0,43,Female candidates,0.4284381517187062
import,ClassGen,0_0,43,Male candidates,0.7965680437155989
import,ClassGen,0_0,43,Mothers,0.7415047428841903
import,ClassGen,0_0,44,Fathers,0.7866431616923587
import,ClassGen,0_0,44,Female candidates,0.44742177230796437
import,ClassGen,0_0,44,Male candidates,0.8232183282861294
import,ClassGen,0_0,44,Mothers,0.7466933400377516
import,ClassGen,0_0,45,Fathers,0.8452119161381568
import,ClassGen,0_0,45,Female candidates,0.4259358343445551
import,ClassGen,0_0,45,Male candidates,0.8475794897309508
import,ClassGen,0_0,45,Mothers,0.7395143477956316
import,ClassGen,0_0,46,Fathers,0.8357766697271698
import,ClassGen,0_0,46,Female candidates,0.44662951398122164
import,ClassGen,0_0,46,Male candidates,0.8329586285553803
import,ClassGen,0_0,46,Mothers,0.7371098042555514
import,ClassGen,0_0,47,Fathers,0.7985168877942724
import,ClassGen,0_0,47,Female candidates,0.44209186850248194
import,ClassGen,0_0,47,Male candidates,0.8144460823960445
import,ClassGen,0_0,47,Mothers,0.7363476345252566
import,ClassGen,0_0,48,Fathers,0.8166496379467564
import,ClassGen,0_0,48,Female candidates,0.44674361946064256
import,ClassGen,0_0,48,Male candidates,0.8307159593328345
import,ClassGen,0_0,48,Mothers,0.7424701006634947
import,ClassGen,0_0,49,Fathers,0.8376997200500176
import,ClassGen,0_0,49,Female candidates,0.4625217052618611
import,ClassGen,0_0,49,Male candidates,0.8459788938581639
import,ClassGen,0_0,49,Mothers,0.7439106924083407
import,ClassGen,0_0,50,Fathers,0.8158465594802496
import,ClassGen,0_0,50,Female candidates,0.43857812380806765
import,ClassGen,0_0,50,Male candidates,0.8569111415798685
import,ClassGen,0_0,50,Mothers,0.7462846674754025
import,ClassGen,0_100,21,Fathers,0.2902797860478336
