Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,trait,strategy
import,40,gpb,8.172365129516669,10.608076152950002,10_10,0,3,GenGen
import,41,gpb,8.195887395283334,10.806980481633333,10_10,0,3,GenGen
import,42,gpb,8.224892070066666,11.5416472716,10_10,0,3,GenGen
import,43,gpb,9.063323911033335,11.543447991483333,10_10,0,3,GenGen
import,44,gpb,8.70980764635,11.830595702499998,10_10,0,3,GenGen
import,45,gpb,8.997317761500002,12.153728416250003,10_10,0,3,GenGen
import,46,gpb,8.873070470766667,12.579598669883332,10_10,0,3,GenGen
import,47,gpb,10.003503287233334,13.304755874150002,10_10,0,3,GenGen
import,48,gpb,9.5291365195,13.314569853050001,10_10,0,3,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,25_25,0,3,GenGen
home,26,gpb,3.816105727325,3.26789311575,25_25,0,3,GenGen
home,27,gpb,2.9612311284875004,1.523890895,25_25,0,3,GenGen
home,28,gpb,3.170532657066666,2.2967547457666666,25_25,0,3,GenGen
home,29,gpb,2.928227316433333,2.4677528430833333,25_25,0,3,GenGen
home,30,gpb,3.438308426766667,2.081147328383333,25_25,0,3,GenGen
home,31,gpb,5.086690220116666,3.7724134451833335,25_25,0,3,GenGen
home,32,gpb,4.5363636746500005,3.527260174866667,25_25,0,3,GenGen
home,33,gpb,5.630104860566667,3.9468931081666674,25_25,0,3,GenGen
home,34,gpb,5.705947931800001,4.166854737466667,25_25,0,3,GenGen
home,35,gpb,5.78954826775,4.125910266616667,25_25,0,3,GenGen
home,36,gpb,6.791726168216667,5.104893073916666,25_25,0,3,GenGen
home,37,gpb,6.537714100583334,5.864727679283333,25_25,0,3,GenGen
home,38,gpb,6.745500232833334,6.617195612100001,25_25,0,3,GenGen
home,39,gpb,7.330962990383334,6.902170345849999,25_25,0,3,GenGen
home,40,gpb,7.804469133916666,8.372227006083333,25_25,0,3,GenGen
home,41,gpb,7.97529155085,8.169983178633332,25_25,0,3,GenGen
home,42,gpb,8.176202475450001,8.027777148650001,25_25,0,3,GenGen
home,43,gpb,9.245933920733334,9.7728316407,25_25,0,3,GenGen
home,44,gpb,9.739663650233334,10.217511244416666,25_25,0,3,GenGen
home,45,gpb,9.408909851466667,8.637508819883335,25_25,0,3,GenGen
home,46,gpb,9.548318941383334,9.3740786175,25_25,0,3,GenGen
home,47,gpb,9.732768257116666,9.721891393033335,25_25,0,3,GenGen
home,48,gpb,10.451450807316666,10.852158214533333,25_25,0,3,GenGen
import,25,gpb,4.4672335129,5.131128098183333,25_25,0,3,GenGen
import,26,gpb,4.04027461605,5.65526980205,25_25,0,3,GenGen
import,27,gpb,3.271379782266667,5.285395322666667,25_25,0,3,GenGen
import,28,gpb,3.603518699,5.5298595898333325,25_25,0,3,GenGen
import,29,gpb,4.770333592083333,5.889956628366668,25_25,0,3,GenGen
import,30,gpb,4.05776287205,5.935886583483334,25_25,0,3,GenGen
import,31,gpb,6.337149210899999,7.994357137133334,25_25,0,3,GenGen
import,32,gpb,5.326096929533334,7.7407734157000005,25_25,0,3,GenGen
import,33,gpb,6.3079683283833345,8.638302011883333,25_25,0,3,GenGen
import,34,gpb,6.223920105,8.820063807583333,25_25,0,3,GenGen
import,35,gpb,6.303936057083333,9.007646418016668,25_25,0,3,GenGen
import,36,gpb,6.4188838999,8.844052268983333,25_25,0,3,GenGen
import,37,gpb,7.28304549635,9.963624033133334,25_25,0,3,GenGen
import,38,gpb,6.834127700366666,9.727565852216665,25_25,0,3,GenGen
import,39,gpb,7.894303677683332,10.3769284202,25_25,0,3,GenGen
import,40,gpb,7.422306194000001,10.232478393600001,25_25,0,3,GenGen
import,41,gpb,8.1202155023,11.526770488266665,25_25,0,3,GenGen
import,42,gpb,8.445667395333333,11.931500712166667,25_25,0,3,GenGen
import,43,gpb,8.19638451955,12.3287218228,25_25,0,3,GenGen
import,44,gpb,9.0579079248,12.562723710016668,25_25,0,3,GenGen
import,45,gpb,9.021242106299999,12.893811058149998,25_25,0,3,GenGen
import,46,gpb,8.880682058416665,13.20697421301667,25_25,0,3,GenGen
import,47,gpb,9.591525703333334,13.4052994826,25_25,0,3,GenGen
import,48,gpb,10.497529583333334,14.155500754333332,25_25,0,3,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,50_50,0,3,GenGen
home,26,gpb,3.816105727325,3.26789311575,50_50,0,3,GenGen
home,27,gpb,2.9612311284875004,1.523890895,50_50,0,3,GenGen
home,28,gpb,3.170532657066666,2.2967547457666666,50_50,0,3,GenGen
home,29,gpb,2.928227316433333,2.4677528430833333,50_50,0,3,GenGen
home,30,gpb,3.438308426766667,2.081147328383333,50_50,0,3,GenGen
home,31,gpb,5.621543249916666,4.5830761566,50_50,0,3,GenGen
home,32,gpb,5.1890121593166665,3.914480866466667,50_50,0,3,GenGen
home,33,gpb,6.0768753941,4.6233994098,50_50,0,3,GenGen
home,34,gpb,6.602226783666667,6.285194665150001,50_50,0,3,GenGen
home,35,gpb,6.184015213083334,5.489680725783334,50_50,0,3,GenGen
home,36,gpb,6.891567114249999,6.225458005416667,50_50,0,3,GenGen
home,37,gpb,6.892134699533333,6.987359538966665,50_50,0,3,GenGen
home,38,gpb,7.478511001116666,7.0854185544999995,50_50,0,3,GenGen
home,39,gpb,8.270509743766667,7.764746873850001,50_50,0,3,GenGen
home,40,gpb,7.826100127166666,8.6250080884,50_50,0,3,GenGen
home,41,gpb,8.520243493633334,8.053363700299998,50_50,0,3,GenGen
home,42,gpb,9.160478368266666,9.542322116866666,50_50,0,3,GenGen
home,43,gpb,9.126885912966666,9.496105506600001,50_50,0,3,GenGen
home,44,gpb,9.823775843583334,10.457378078900001,50_50,0,3,GenGen
home,45,gpb,9.54289494585,9.511655315,50_50,0,3,GenGen
home,46,gpb,9.550644701016667,9.931251223033334,50_50,0,3,GenGen
home,47,gpb,8.988613413733333,9.678021832666667,50_50,0,3,GenGen
home,48,gpb,10.796466070483334,12.3103611982,50_50,0,3,GenGen
import,25,gpb,4.0705175778500005,5.0680021308333325,50_50,0,3,GenGen
import,26,gpb,4.275892557516666,5.480401106966667,50_50,0,3,GenGen
import,27,gpb,3.7938343126666667,5.123872568633334,50_50,0,3,GenGen
import,28,gpb,4.1082465407,5.160048870933333,50_50,0,3,GenGen
import,29,gpb,4.485939011766667,4.916785050883334,50_50,0,3,GenGen
import,30,gpb,3.6623341920166665,5.129829205099999,50_50,0,3,GenGen
import,31,gpb,5.929243330966667,8.160555682433333,50_50,0,3,GenGen
import,32,gpb,5.992511182416666,8.151127074883334,50_50,0,3,GenGen
import,33,gpb,5.503241282283334,7.316455363766665,50_50,0,3,GenGen
import,34,gpb,6.574677482866666,8.357176569066667,50_50,0,3,GenGen
import,35,gpb,6.336471109766666,8.944156233100001,50_50,0,3,GenGen
import,36,gpb,7.42492334765,9.506085295383334,50_50,0,3,GenGen
import,37,gpb,8.297386229599999,10.066326209849999,50_50,0,3,GenGen
import,38,gpb,7.725481296916666,10.816658877183334,50_50,0,3,GenGen
import,39,gpb,7.7569916263500005,10.844188326383334,50_50,0,3,GenGen
import,40,gpb,7.882538926166667,10.491194619733333,50_50,0,3,GenGen
import,41,gpb,8.643791152850001,11.948726869266665,50_50,0,3,GenGen
import,42,gpb,8.5438042696,11.615069897083332,50_50,0,3,GenGen
import,43,gpb,9.293119434716667,11.785142480283334,50_50,0,3,GenGen
import,44,gpb,8.741521454633332,12.366478645583333,50_50,0,3,GenGen
import,45,gpb,9.140136661483332,12.72692268025,50_50,0,3,GenGen
import,46,gpb,9.26795588095,13.236877300033335,50_50,0,3,GenGen
import,47,gpb,8.51162720125,13.184308093283335,50_50,0,3,GenGen
import,48,gpb,9.944242538016667,13.758421496333334,50_50,0,3,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,100_100,0,3,GenGen
home,26,gpb,3.816105727325,3.26789311575,100_100,0,3,GenGen
home,27,gpb,2.9612311284875004,1.523890895,100_100,0,3,GenGen
home,28,gpb,3.170532657066666,2.2967547457666666,100_100,0,3,GenGen
import,25,gpb,3.7318237369999996,5.8015298097166665,100_100,0,3,GenGen
import,26,gpb,3.946492120516666,5.190058056483333,100_100,0,3,GenGen
import,27,gpb,3.977329585033333,5.32249654755,100_100,0,3,GenGen
import,28,gpb,4.324201876349999,5.884176001366666,100_100,0,3,GenGen
import,29,gpb,4.124674294816667,5.761316681100001,100_100,0,3,GenGen
import,30,gpb,4.2884617725,5.902899748783333,100_100,0,3,GenGen
import,31,gpb,5.214045636183334,7.34507446285,100_100,0,3,GenGen
import,32,gpb,4.590623833066666,7.0400226362,100_100,0,3,GenGen
import,33,gpb,6.512433239683333,8.800006886516666,100_100,0,3,GenGen
import,34,gpb,6.55310354525,7.772497492733333,100_100,0,3,GenGen
import,35,gpb,6.279571400400001,9.074239049866666,100_100,0,3,GenGen
import,36,gpb,6.740129347700001,9.57835302195,100_100,0,3,GenGen
import,37,gpb,7.0819248611,9.6549310946,100_100,0,3,GenGen
import,38,gpb,7.4433868574,10.085246485799999,100_100,0,3,GenGen
import,39,gpb,7.720907055499999,10.705675883616665,100_100,0,3,GenGen
import,40,gpb,7.993233809466666,10.523190678283333,100_100,0,3,GenGen
import,41,gpb,7.854653416600001,10.689029344016667,100_100,0,3,GenGen
import,42,gpb,8.8095108893,11.821071212066668,100_100,0,3,GenGen
import,43,gpb,9.1417747595,11.899860255016668,100_100,0,3,GenGen
import,44,gpb,9.929177983466667,12.847892600466666,100_100,0,3,GenGen
import,45,gpb,9.474658534883334,12.146755824983336,100_100,0,3,GenGen
import,46,gpb,9.528645239916667,13.174964637783333,100_100,0,3,GenGen
import,47,gpb,10.65939391065,13.837838238466665,100_100,0,3,GenGen
import,48,gpb,10.01670372875,13.60995349716667,100_100,0,3,GenGen
home,25,gpb,3.77445492735,2.8280457870499998,0_100,0,3,GenGen
home,26,gpb,3.816105727325,3.26789311575,0_100,0,3,GenGen
home,27,gpb,2.9612311284875004,1.523890895,0_100,0,3,GenGen
home,28,gpb,3.170532657066666,2.2967547457666666,0_100,0,3,GenGen
home,29,gpb,2.928227316433333,2.4677528430833333,0_100,0,3,GenGen
home,30,gpb,3.438308426766667,2.081147328383333,0_100,0,3,GenGen
home,31,gpb,5.633144464016667,5.405489602933333,0_100,0,3,GenGen
home,32,gpb,5.484850440533332,5.147839412550001,0_100,0,3,GenGen
home,33,gpb,5.716568004966667,5.701376507983333,0_100,0,3,GenGen
home,34,gpb,5.8851886722166675,5.09849296855,0_100,0,3,GenGen
home,35,gpb,7.3214045708499995,6.124361717316667,0_100,0,3,GenGen
home,36,gpb,7.9202354643,8.079295610216667,0_100,0,3,GenGen
home,37,gpb,7.18765717165,6.90179111235,0_100,0,3,GenGen
home,38,gpb,7.626523640599999,7.563734329483334,0_100,0,3,GenGen
home,39,gpb,6.644738969616667,7.587153102533333,0_100,0,3,GenGen
home,40,gpb,8.542011987716668,7.932000854866666,0_100,0,3,GenGen
home,41,gpb,8.839811625449999,8.18285180955,0_100,0,3,GenGen
home,42,gpb,9.165240157783332,8.885042123466667,0_100,0,3,GenGen
home,43,gpb,9.211003731366667,9.7521812833,0_100,0,3,GenGen
home,44,gpb,9.194999641933334,9.830209197783333,0_100,0,3,GenGen
home,45,gpb,10.180847391750001,10.853985717033334,0_100,0,3,GenGen
home,46,gpb,10.443002913900001,10.414401726,0_100,0,3,GenGen
home,47,gpb,10.792642271200002,11.5517544972,0_100,0,3,GenGen
home,48,gpb,10.92123070255,11.50930102515,0_100,0,3,GenGen
import,25,gpb,4.210630710066667,5.292009499449999,0_100,0,3,GenGen
import,26,gpb,4.04027461605,5.65526980205,0_100,0,3,GenGen
import,27,gpb,4.041655619166666,5.24754043335,0_100,0,3,GenGen
import,28,gpb,3.4443466665833324,5.82899106795,0_100,0,3,GenGen
import,29,gpb,4.54014346075,5.606273946883334,0_100,0,3,GenGen
import,30,gpb,3.74520208515,5.246137492250001,0_100,0,3,GenGen
import,31,gpb,5.428950863083333,7.634588635349999,0_100,0,3,GenGen
import,32,gpb,6.693833715183334,8.172121656016666,0_100,0,3,GenGen
import,33,gpb,7.582143234166666,8.85940021225,0_100,0,3,GenGen
import,34,gpb,6.797911142216667,8.317042632533335,0_100,0,3,GenGen
import,35,gpb,6.011960484599999,8.582610818366666,0_100,0,3,GenGen
import,36,gpb,6.794360988016666,8.794814596699998,0_100,0,3,GenGen
import,37,gpb,7.504042547983334,10.279986283983334,0_100,0,3,GenGen
import,38,gpb,6.965164712016666,9.568561103816664,0_100,0,3,GenGen
import,39,gpb,7.3442397873,10.080001095866667,0_100,0,3,GenGen
import,40,gpb,8.771096448033335,10.89271599175,0_100,0,3,GenGen
import,41,gpb,8.304330949266665,11.488088615583331,0_100,0,3,GenGen
import,42,gpb,8.259660663066667,11.159876946733334,0_100,0,3,GenGen
import,43,gpb,8.754551160733334,11.283263138183335,0_100,0,3,GenGen
import,44,gpb,10.136518152083335,12.599290447566668,0_100,0,3,GenGen
import,45,gpb,9.627078858416667,12.771713666283333,0_100,0,3,GenGen
