Generation Group variable value sd var SDSt zMean zMean_noC zMean30 Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
49 import gvNormUnres3 11.4154750781015 1.46172763884644 2.1366476901676 0.938274146889508 7.84645561475262 7.32752453712705 8.11253852272624 SU55 ClassGen 2 2.49422968733053 3 1.57931304285456 NA NA NA NA NA NA NA 0_100
50 import gvNormUnres3 11.8500932243178 1.43784964734486 2.06741160836975 0.922947008296671 8.12543437900837 7.6065033013828 8.42140490189427 SU55 ClassGen 2 2.48619451577202 3 1.57676710892003 NA NA NA NA NA NA NA 0_100
20 home gvNormUnres1 -0.45833493819897 1.53984772682079 2.37113102179516 1 0 -0.297649520933644 -0.306427251585616 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
21 home gvNormUnres1 1.44494609774694 1.4830732164396 2.19950616532049 0.963129789139337 1.23601899252433 0.938369471590685 0.96604213320902 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
22 home gvNormUnres1 1.50169470821823 1.49449544195193 2.23351662601509 0.970547552151472 1.27287238359856 0.975222862664911 1.00398233651613 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
23 home gvNormUnres1 1.45572644940907 1.53068198202995 2.34298733011112 0.994047629105658 1.2430199131182 0.945370392184559 0.973249512039736 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
24 home gvNormUnres1 1.65626656851691 1.60329458362958 2.57055352189594 1.04120333179942 1.37325364702245 1.0756041260888 1.10732385900604 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
25 home gvNormUnres1 1.80749663497211 1.60898621631457 2.58883664429028 1.04489956265775 1.4714646998565 1.17381517892286 1.20843117105838 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
26 home gvNormUnres1 2.02466718393245 1.59348030651976 2.53917948726631 1.03482979437824 1.61249848207906 1.31484896114542 1.35362406144713 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
27 home gvNormUnres1 2.17067591287198 1.51475860611441 2.29449363479766 0.983706752122703 1.70731872072758 1.40966919979394 1.45124056367639 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
28 home gvNormUnres1 2.3586775554302 1.52523331486938 2.32633666478743 0.990509183670006 1.82940978160564 1.531760260672 1.57693210892291 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
29 home gvNormUnres1 2.58636989784781 1.49405833691511 2.23221031410554 0.970263689644026 1.97727657288098 1.67962705194734 1.72915951486383 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
30 home gvNormUnres1 2.82040026420987 1.49573817546352 2.23723268953894 0.9713546017642 2.12925937110561 1.83160985017197 1.88562430943895 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
31 home gvNormUnres1 3.04619335083745 1.49344817796318 2.23038746026156 0.969867443352074 2.27589275744295 1.9782432365093 2.03658193713847 SU55 ClassGen 2 2.55863436004275 3 1.59957318058373 NA NA NA NA NA NA NA 0_0
32 home gvNormUnres1 3.30051331861159 1.49760215053036 2.24281220127316 0.972565094876197 2.44105192438162 2.14340240344797 2.20661167358972 SU55 ClassGen 2 2.54819197198824 3 1.59630572635327 NA NA NA NA NA NA NA 0_0
33 home gvNormUnres1 3.33936277069163 1.52022223139358 2.31107563282328 0.987254911582894 2.46628133596783 2.16863181503418 2.23258510444636 SU55 ClassGen 2 2.54490003896474 3 1.59527428330201 NA NA NA NA NA NA NA 0_0
34 home gvNormUnres1 3.63057557525804 1.5107539757851 2.28237757535047 0.981106085667468 2.65539925944436 2.35774973851072 2.42728014489097 SU55 ClassGen 2 2.52980797094487 3 1.59053700709693 NA NA NA NA NA NA NA 0_0
35 home gvNormUnres1 3.83649722145427 1.51232305297285 2.28712101655312 0.982125067713825 2.78912783702351 2.49147831608986 2.56495239901553 SU55 ClassGen 2 2.52274136671837 3 1.58831400129772 NA NA NA NA NA NA NA 0_0
36 home gvNormUnres1 4.06113515943426 1.51093829803787 2.28293454047756 0.981225787277932 2.93501105266054 2.63736153172689 2.71513773336416 SU55 ClassGen 2 2.51187018075256 3 1.58488806568557 NA NA NA NA NA NA NA 0_0
37 home gvNormUnres1 4.16160013946454 1.47978199273478 2.18975474602212 0.960992419549156 3.00025450386704 2.7026049829334 2.78230522409103 SU55 ClassGen 2 2.51190354859982 3 1.58489859252882 NA NA NA NA NA NA NA 0_0
38 home gvNormUnres1 4.28016819896469 1.48864114661488 2.21605246339487 0.966745685749309 3.07725436394083 2.77960484300719 2.86157582201062 SU55 ClassGen 2 2.51039788743673 3 1.58442351896099 NA NA NA NA NA NA NA 0_0
39 home gvNormUnres1 4.50635563740649 1.4946696370195 2.23403732382799 0.97066067701735 3.22414384820744 2.92649432727379 3.01279710000716 SU55 ClassGen 2 2.49828298178078 3 1.58059576798775 NA NA NA NA NA NA NA 0_0
40 home gvNormUnres1 4.71816985107562 1.48046688997943 2.19178221232537 0.961437201999213 3.3616991466826 3.06404962574895 3.15440892562196 SU55 ClassGen 2 2.48548524410533 3 1.57654217961504 NA NA NA NA NA NA NA 0_0
41 home gvNormUnres1 4.93204829785207 1.47654569350845 2.18018718501834 0.958890718731625 3.5005949888176 3.20294546788396 3.29740082773756 SU55 ClassGen 2 2.49019772098072 3 1.57803603285246 NA NA NA NA NA NA NA 0_0
42 home gvNormUnres1 5.09780773833039 1.50875950840781 2.27635525421099 0.97981084890961 3.60824163308713 3.31059211215349 3.40822198828389 SU55 ClassGen 2 2.4805123361719 3 1.57496423329925 NA NA NA NA NA NA NA 0_0
43 home gvNormUnres1 5.42991472780155 1.49985419420074 2.24956260386155 0.974027605507056 3.82391684803636 3.52626732710272 3.63025749885595 SU55 ClassGen 2 2.46488661830483 3 1.56999573830786 NA NA NA NA NA NA NA 0_0
44 home gvNormUnres1 5.74601774921014 1.46001297440068 2.13163788541832 0.948154125223187 4.02919884826454 3.7315493273309 3.84159329718885 SU55 ClassGen 2 2.4522960562654 3 1.56598086075961 NA NA NA NA NA NA NA 0_0
45 home gvNormUnres1 6.18679018870039 1.52000766697758 2.31042330767064 0.987115570262152 4.31544302151165 4.017793500578 4.13627885561131 SU55 ClassGen 2 2.43512769093827 3 1.56048956771209 NA NA NA NA NA NA NA 0_0
46 home gvNormUnres1 6.58557445104194 1.46678191573574 2.15144918832941 0.952549976330513 4.57441944846322 4.27676992752958 4.40289253766029 SU55 ClassGen 2 2.41721292675663 3 1.55473886127434 NA NA NA NA NA NA NA 0_0
47 home gvNormUnres1 7.01680879382308 1.44278161916645 2.08161880060457 0.936963827030647 4.85446943994613 4.55681991901248 4.69120124693523 SU55 ClassGen 2 2.41565674594953 3 1.55423831697379 NA NA NA NA NA NA NA 0_0
48 home gvNormUnres1 7.39401196881777 1.45111996101414 2.10574914125367 0.942378870156308 5.09943078802271 4.80178126708907 4.94338654325408 SU55 ClassGen 2 2.4066951994553 3 1.55135269988978 NA NA NA NA NA NA NA 0_0
49 home gvNormUnres1 7.85811533194429 1.39179391704295 1.93709030751776 0.903851655459778 5.40082640983834 5.10317688890469 5.25367036881914 SU55 ClassGen 2 2.39314629204371 3 1.54697973226662 NA NA NA NA NA NA NA 0_0
50 home gvNormUnres1 8.16699600433476 1.40279657224967 1.96783822311541 0.910996943279525 5.60141810927097 5.30376858833733 5.46017754865678 SU55 ClassGen 2 2.38579238287302 3 1.54460104327073 NA NA NA NA NA NA NA 0_0
20 home gvNormUnres3 -0.80700761202647 1.55160951986091 2.40749210212302 1 0 -0.520109990108084 -0.536298507015816 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
21 home gvNormUnres3 0.746456359124734 1.48371112611594 2.20139870576023 0.956240025034738 1.0011951791134 0.481085189005315 0.496059051965827 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
22 home gvNormUnres3 0.727806534457488 1.50575397899632 2.26729504526326 0.970446468471848 0.989175515384527 0.469065525276442 0.483665274043417 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
23 home gvNormUnres3 0.625665569067859 1.5198245733442 2.30986673374088 0.979514854665519 0.92334647522835 0.403236485120266 0.415787293182666 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
24 home gvNormUnres3 0.85532165447603 1.53636954816054 2.36043138851501 0.990177959399383 1.07135799647034 0.551248006362258 0.568405699621513 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
25 home gvNormUnres3 0.951517007224109 1.51793759225954 2.30413453399468 0.978298710358263 1.13335513654764 0.613245146439551 0.632332511824819 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
26 home gvNormUnres3 1.08086311699983 1.55512390729803 2.41841036704988 1.00226499476326 1.21671767597528 0.696607685867198 0.718289725272696 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
27 home gvNormUnres3 1.39453244720044 1.48596884461499 2.20810340716639 0.957695106658141 1.41887506556692 0.898765075458834 0.926739299943774 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
28 home gvNormUnres3 1.58311640480771 1.50232413491496 2.25697780634799 0.968235961229234 1.54041592697139 1.0203059368633 1.05206314250078 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
29 home gvNormUnres3 1.684962790256 1.48894067948716 2.21694434703167 0.95961043060668 1.60605511269733 1.08594512258924 1.11974535967804 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
30 home gvNormUnres3 1.76593099441821 1.50477318409292 2.26434233556515 0.969814353954086 1.65823847656936 1.13812848646127 1.17355294012812 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
31 home gvNormUnres3 1.94941985669889 1.50855271451728 2.27573129247745 0.972250231264697 1.77649558954269 1.2563855994346 1.29549082699397 SU55 ClassGen 2 2.57415245753787 3 1.6044165473897 NA NA NA NA NA NA NA 0_0
32 home gvNormUnres3 2.10735988271729 1.573625847765 2.4762983087541 1.01418934830076 1.87828668066242 1.35817669055433 1.40045018411702 SU55 ClassGen 2 2.56385354180182 3 1.60120377897438 NA NA NA NA NA NA NA 0_0
33 home gvNormUnres3 2.11971857825833 1.55518920732508 2.4186134705804 1.00230708011155 1.88625176168496 1.36614177157687 1.40866317971775 SU55 ClassGen 2 2.55821940597707 3 1.59944346757773 NA NA NA NA NA NA NA 0_0
34 home gvNormUnres3 2.34769737188245 1.59515123073262 2.54450744890778 1.02806228649306 2.03318228170688 1.51307229159879 1.56016693857928 SU55 ClassGen 2 2.54283730708142 3 1.59462763900587 NA NA NA NA NA NA NA 0_0
35 home gvNormUnres3 2.56655915691821 1.56428834660203 2.44699803131491 1.00817140303589 2.1742369621753 1.65412697206722 1.70561197132532 SU55 ClassGen 2 2.53632428308078 3 1.59258415258999 NA NA NA NA NA NA NA 0_0
36 home gvNormUnres3 2.7836195030553 1.60751262985152 2.58409685513216 1.03602910995005 2.31413062959528 1.7940206394872 1.84985985428313 SU55 ClassGen 2 2.52553427371539 3 1.58919296302098 NA NA NA NA NA NA NA 0_0
37 home gvNormUnres3 2.84137275737529 1.57090237425761 2.46773426944819 1.01243409127731 2.35135214285666 1.83124215274858 1.88823989383361 SU55 ClassGen 2 2.52683082170167 3 1.58960083722351 NA NA NA NA NA NA NA 0_0
38 home gvNormUnres3 3.0203037030742 1.60487684751272 2.57562969568238 1.03433036918759 2.46667171482922 1.94656172472114 2.00714880820716 SU55 ClassGen 2 2.52517051570661 3 1.5890785114986 NA NA NA NA NA NA NA 0_0
39 home gvNormUnres3 3.20871291923013 1.63363223737896 2.6687542870038 1.05286298934632 2.58809995675752 2.06798996664944 2.13235652598656 SU55 ClassGen 2 2.51224345320687 3 1.58500582119022 NA NA NA NA NA NA NA 0_0
40 home gvNormUnres3 3.41560193456766 1.65813246585498 2.74940327432233 1.06865319181827 2.72143828234094 2.20132829223285 2.26984503091513 SU55 ClassGen 2 2.49861867388674 3 1.58070195605836 NA NA NA NA NA NA NA 0_0
41 home gvNormUnres3 3.51332355840568 1.58861360932785 2.52369319974165 1.02384884147285 2.78441909200159 2.26430910189351 2.33478612959435 SU55 ClassGen 2 2.4990381370147 3 1.58083463303873 NA NA NA NA NA NA NA 0_0
42 home gvNormUnres3 3.68459256301367 1.59960853162335 2.5587474544422 1.03093498148087 2.89480060385474 2.37469061374666 2.44860328583988 SU55 ClassGen 2 2.49143889747586 3 1.57842925006978 NA NA NA NA NA NA NA 0_0
43 home gvNormUnres3 3.90543920258699 1.61416428921122 2.60552635256477 1.04031605152559 3.03713450729271 2.51702451718463 2.59536735760027 SU55 ClassGen 2 2.47672455131607 3 1.57376127519903 NA NA NA NA NA NA NA 0_0
44 home gvNormUnres3 4.1647218479754 1.53382034714525 2.35260485731677 0.988535019611597 3.20424011090596 2.68413012079787 2.76767415315545 SU55 ClassGen 2 2.46377887827044 3 1.56964291425484 NA NA NA NA NA NA NA 0_0
45 home gvNormUnres3 4.52352052240558 1.53686136058579 2.36194284166161 0.990494928597469 3.43548300406785 2.91537301395976 3.00611452292217 SU55 ClassGen 2 2.44750738050741 3 1.56445114353482 NA NA NA NA NA NA NA 0_0
46 home gvNormUnres3 4.80960715215326 1.53894188919553 2.36834213832071 0.991835812745903 3.61986356250457 3.09975357239648 3.19623395937408 SU55 ClassGen 2 2.43013393503694 3 1.55888868590318 NA NA NA NA NA NA NA 0_0
47 home gvNormUnres3 5.10109521769875 1.5047781333333 2.26435723055806 0.969817543700164 3.80772530337067 3.28761531326258 3.38994293068406 SU55 ClassGen 2 2.42830691617716 3 1.55830257529697 NA NA NA NA NA NA NA 0_0
48 home gvNormUnres3 5.44793177861388 1.51322208840851 2.2898410888474 0.975259605615303 4.03125870947288 3.5111487193648 3.62043385422095 SU55 ClassGen 2 2.41905151878814 3 1.55533003532631 NA NA NA NA NA NA NA 0_0
49 home gvNormUnres3 5.80989966430237 1.46491953414712 2.1459892415258 0.944128993407072 4.26454413409501 3.74443414398693 3.86098032960667 SU55 ClassGen 2 2.40588538541727 3 1.55109167537489 NA NA NA NA NA NA NA 0_0
50 home gvNormUnres3 5.97031212782773 1.47530165668432 2.17651497821549 0.95082018884272 4.36792869153169 3.84781870142361 3.96758274997214 SU55 ClassGen 2 2.4009671283726 3 1.54950544638365 NA NA NA NA NA NA NA 0_0
20 import gvNormUnres1 -0.454584179102685 1.53046122026608 2.34231154673833 1 0 -0.297024304231409 -0.30544944271094 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
21 import gvNormUnres1 1.43264318347344 1.53318438576632 2.35065436075763 1.00177931035702 1.23311021382693 0.936085909595518 0.962638125372901 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
22 import gvNormUnres1 1.23161358336027 1.57796421727335 2.48997107099511 1.03103835391466 1.10175791463034 0.804733610398926 0.827559998711787 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
23 import gvNormUnres1 1.72543358173769 1.47137838963447 2.16495436548333 0.961395408227767 1.424418817003 1.12739451277159 1.15937322547573 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
24 import gvNormUnres1 2.06536906203271 1.53474413224818 2.35543955147022 1.00279844528263 1.64653191323416 1.34950760900275 1.38778659265175 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
25 import gvNormUnres1 2.24619972520642 1.54779351257813 2.39566475757896 1.01132488173013 1.76468627139704 1.46766196716563 1.50929241672264 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
26 import gvNormUnres1 2.47653759293175 1.46794077991554 2.15485013333905 0.959149281587373 1.91518852828224 1.61816422405083 1.6640636924648 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
27 import gvNormUnres1 2.79743792831516 1.50006166268016 2.25018499184277 0.980136995839312 2.12486410263467 1.82783979840327 1.87968674560778 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
28 import gvNormUnres1 3.04124448402775 1.49142917202242 2.22436097515947 0.974496545402911 2.28416677066974 1.98714246643833 2.0435080574684 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
29 import gvNormUnres1 3.33530792169624 1.49205660020446 2.22623289821369 0.974906505599049 2.47630717499659 2.17928287076518 2.24109855288512 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
30 import gvNormUnres1 3.58667544637035 1.48824687669468 2.21487876599146 0.972417240624978 2.64055016354511 2.3435258593137 2.41000031818389 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
31 import gvNormUnres1 3.82658069760763 1.51101199561761 2.28315725090031 0.987291919330641 2.79730372780436 2.50027942357295 2.57120022056171 SU55 ClassGen 2 2.601982844466 3 1.61306628644517 NA NA NA NA NA NA NA 0_0
32 import gvNormUnres1 3.99063188932715 1.47672428478909 2.18071461328584 0.964888404380709 2.9044944161715 2.60747011194009 2.68143138871566 SU55 ClassGen 2 2.602585881817 3 1.61325319829746 NA NA NA NA NA NA NA 0_0
33 import gvNormUnres1 4.31024410830034 1.53432268994634 2.35414611688418 1.00252307580821 3.11332833809055 2.81630403385914 2.89618891582906 SU55 ClassGen 2 2.59873576676287 3 1.6120594799085 NA NA NA NA NA NA NA 0_0
34 import gvNormUnres1 4.57175138379108 1.57792127772067 2.48983555868362 1.03101029730524 3.28419661755292 2.98717231332151 3.0719038994019 SU55 ClassGen 2 2.59143868543089 3 1.60979460970364 NA NA NA NA NA NA NA 0_0
35 import gvNormUnres1 4.88196391582012 1.57637003050959 2.48494247308882 1.0299967157845 3.48688880466701 3.1898645004356 3.28034548049093 SU55 ClassGen 2 2.58511594196778 3 1.60782957491389 NA NA NA NA NA NA NA 0_0
36 import gvNormUnres1 5.26610791776023 1.55855182870697 2.42908380276583 1.01835434186043 3.73788765184677 3.44086334761536 3.53846394722897 SU55 ClassGen 2 2.57742210782436 3 1.60543517708575 NA NA NA NA NA NA NA 0_0
37 import gvNormUnres1 5.58955091420347 1.52277766603806 2.31885182018431 0.99497958254265 3.9492245953513 3.65220029111989 3.75579549450666 SU55 ClassGen 2 2.56975367214817 3 1.60304512480097 NA NA NA NA NA NA NA 0_0
38 import gvNormUnres1 5.82186929778769 1.49039233756278 2.22126931986585 0.973819080044165 4.10102091694893 3.80399661271752 3.91189754129891 SU55 ClassGen 2 2.56855852602343 3 1.60267230774835 NA NA NA NA NA NA NA 0_0
39 import gvNormUnres1 6.18254859115943 1.48153843967901 2.19495614824652 0.968033962612551 4.3366879750852 4.03966367085379 4.15424933052141 SU55 ClassGen 2 2.56258451696284 3 1.6008074578046 NA NA NA NA NA NA NA 0_0
40 import gvNormUnres1 6.40400460359361 1.46467600805046 2.14527580855862 0.957016086821079 4.48138684723021 4.1843625429988 4.30305260765378 SU55 ClassGen 2 2.55651570462428 3 1.59891078694975 NA NA NA NA NA NA NA 0_0
41 import gvNormUnres1 6.71163384155715 1.50867615293015 2.27610373442011 0.985765684848818 4.68239111567555 4.38536681144414 4.50975839201045 SU55 ClassGen 2 2.55422745174256 3 1.59819506060511 NA NA NA NA NA NA NA 0_0
42 import gvNormUnres1 6.98983034324115 1.52587249776053 2.32828687942196 0.997001738792995 4.86416409887837 4.56713979464696 4.69668739286403 SU55 ClassGen 2 2.54769791785001 3 1.59615096962976 NA NA NA NA NA NA NA 0_0
43 import gvNormUnres1 7.28655984963956 1.50531737626343 2.26598040328062 0.983571067551599 5.05804650665792 4.76102220242651 4.89606930391997 SU55 ClassGen 2 2.53897550585254 3 1.59341630023435 NA NA NA NA NA NA NA 0_0
44 import gvNormUnres1 7.50837246095766 1.50465309227073 2.26398092807986 0.983137025849721 5.20297837973049 4.90595407549908 5.04511219108579 SU55 ClassGen 2 2.53215373178809 3 1.59127424782408 NA NA NA NA NA NA NA 0_0
45 import gvNormUnres1 7.87994491247059 1.51975648321421 2.30965976827162 0.993005548320912 5.44576300347178 5.14873869924037 5.29478343671822 SU55 ClassGen 2 2.52095221498346 3 1.58775067784066 NA NA NA NA NA NA NA 0_0
46 import gvNormUnres1 8.15775807776274 1.48656986904703 2.20988997555851 0.971321487511186 5.62728551551808 5.33026121128667 5.48145486176375 SU55 ClassGen 2 2.50940367174171 3 1.58410974106648 NA NA NA NA NA NA NA 0_0
47 import gvNormUnres1 8.45364645905384 1.49757750108241 2.24273837174824 0.978513850107258 5.82061833399986 5.52359402976845 5.6802715943399 SU55 ClassGen 2 2.5000955773194 3 1.58116905399752 NA NA NA NA NA NA NA 0_0
48 import gvNormUnres1 8.80617323198006 1.52648396944755 2.33015330898033 0.997401273050329 6.05095855318224 5.75393424895083 5.91714544803087 SU55 ClassGen 2 2.49300701371233 3 1.57892590507355 NA NA NA NA NA NA NA 0_0
49 import gvNormUnres1 9.18717732050531 1.48370766419262 2.20138843278393 0.96945132914552 6.29990578783286 6.00288148360145 6.17315410794585 SU55 ClassGen 2 2.47760910740146 3 1.57404228259646 NA NA NA NA NA NA NA 0_0
50 import gvNormUnres1 9.45898111249434 1.45682504469118 2.12233921083946 0.951886284605045 6.47750178856117 6.18047748432976 6.355787645597 SU55 ClassGen 2 2.47042140267629 3 1.57175742488346 NA NA NA NA NA NA NA 0_0
20 import gvNormUnres3 -0.808437386169387 1.55788971026458 2.42702034934827 1 0 -0.51893107762557 -0.574525317049004 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
21 import gvNormUnres3 1.56324993839078 1.43810025054523 2.06813233061824 0.923107868978085 1.52237177569994 1.00344069807437 1.11094152972858 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
22 import gvNormUnres3 1.26492914837644 1.52049365490063 2.31190095459307 0.975995697822791 1.33088146155975 0.811950383934179 0.898936432738441 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
23 import gvNormUnres3 1.8061799184088 1.41276526309023 1.99590568859442 0.906845493478674 1.67830706329919 1.15937598567362 1.28358251118032 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
24 import gvNormUnres3 2.27539534171552 1.49231893815315 2.22701581317056 0.957910517234053 1.97949361085463 1.46056253322906 1.61703584281916 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
25 import gvNormUnres3 2.44999412987964 1.48714475407051 2.21159951955944 0.95458923970808 2.09156751891996 1.57263644129439 1.74111647768647 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
26 import gvNormUnres3 2.79332688339689 1.42813686105683 2.03957489390925 0.916712429414712 2.31195074069433 1.79301966306876 1.98510984370638 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
27 import gvNormUnres3 3.23413494482529 1.42875349708377 2.04133655542909 0.917108244357757 2.59490277415602 2.07597169653045 2.29837515723908 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
28 import gvNormUnres3 3.54373654609677 1.43664490226569 2.063948575206 0.922173689703427 2.79363417293963 2.27470309531406 2.51839709236036 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
29 import gvNormUnres3 3.91354495653297 1.43936105654106 2.07176025108701 0.923917172735297 3.03101195905608 2.51208088143051 2.78120568816264 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
30 import gvNormUnres3 4.26564933762993 1.40713970677889 1.98004215439379 0.903234482844048 3.25702563561933 2.73809455799376 3.03143271210397 SU55 ClassGen 2 NA 3 NA NA NA NA NA NA NA NA 0_0
31 import gvNormUnres3 4.51166245512507 1.46844447873905 2.15632918713919 0.942585645866841 3.41493997055217 2.8960088929266 3.20626476062763 SU55 ClassGen 2 2.61583531275249 3 1.61735441779237 NA NA NA NA NA NA NA 0_0
32 import gvNormUnres3 4.75850498618396 1.43854781876734 2.06941982688026 0.923395160317877 3.57338670104438 3.05445562341881 3.38168624142995 SU55 ClassGen 2 2.61677282996956 3 1.61764422230896 NA NA NA NA NA NA NA 0_0
33 import gvNormUnres3 5.12349183203981 1.503721314088 2.26117779044253 0.965229633510201 3.80766955396461 3.28873847633904 3.64106833696569 SU55 ClassGen 2 2.61294189160768 3 1.61645967831174 NA NA NA NA NA NA NA 0_0
34 import gvNormUnres3 5.44734967467498 1.54176609203004 2.37704268253359 0.989650346793932 4.01555194801429 3.49662087038872 3.87122163380962 SU55 ClassGen 2 2.60700305240368 3 1.61462164373072 NA NA NA NA NA NA NA 0_0
35 import gvNormUnres3 5.78897777404943 1.57587910067976 2.48339493995924 1.0115472811051 4.23484096258544 3.71590988495987 4.11400356777727 SU55 ClassGen 2 2.60219350521755 3 1.61313158335504 NA NA NA NA NA NA NA 0_0
36 import gvNormUnres3 6.31089952038384 1.54379901923949 2.38331541180482 0.990955270496846 4.56985938070297 4.0509283030774 4.48491325344676 SU55 ClassGen 2 2.59371598723933 3 1.61050178119719 NA NA NA NA NA NA NA 0_0
37 import gvNormUnres3 6.77885502140806 1.51929393824146 2.30825407077726 0.975225606941994 4.87023719175144 4.35130611412587 4.81747120683961 SU55 ClassGen 2 2.58397334981719 3 1.6074742143553 NA NA NA NA NA NA NA 0_0
38 import gvNormUnres3 7.11186766946109 1.49023364181215 2.22079630718872 0.95657197810175 5.08399600013106 4.56506492250549 5.05413047133819 SU55 ClassGen 2 2.58256072204436 3 1.60703476068328 NA NA NA NA NA NA NA 0_0
39 import gvNormUnres3 7.5892389563526 1.47744197062184 2.18283477655495 0.948361081588324 5.39041774728442 4.87148666965885 5.39337986114062 SU55 ClassGen 2 2.57566412366292 3 1.60488757352748 NA NA NA NA NA NA NA 0_0
40 import gvNormUnres3 7.93848486094932 1.45378971100107 2.11350452381258 0.93317883892703 5.61459658503886 5.09566550741329 5.64157547591449 SU55 ClassGen 2 2.56795624357956 3 1.60248439729676 NA NA NA NA NA NA NA 0_0
41 import gvNormUnres3 8.34478631928249 1.49038108049965 2.2212357651113 0.956666618105162 5.87539903829094 5.35646796066537 5.93031827549282 SU55 ClassGen 2 2.56473898986468 3 1.60148024960181 NA NA NA NA NA NA NA 0_0
42 import gvNormUnres3 8.68362570491765 1.50944689904026 2.27842994102226 0.968904851925561 6.09289799434837 5.5739669167228 6.17111837800063 SU55 ClassGen 2 2.55950287591797 3 1.59984464118175 NA NA NA NA NA NA NA 0_0
43 import gvNormUnres3 9.11769616529696 1.4988835569269 2.24665191722583 0.962124306394152 6.37152520237171 5.85259412474614 6.4795955379359 SU55 ClassGen 2 2.54992844062441 3 1.59684953600031 NA NA NA NA NA NA NA 0_0
44 import gvNormUnres3 9.49414945449881 1.51244702989883 2.28749601824978 0.97083061781181 6.61316829605253 6.09423721842696 6.74712639317955 SU55 ClassGen 2 2.5438050460321 3 1.59493104742246 NA NA NA NA NA NA NA 0_0
45 import gvNormUnres3 9.96704695677895 1.49207404744246 2.22628496305134 0.957753323365272 6.91671834787219 6.39778727024662 7.08319643654622 SU55 ClassGen 2 2.53203606833962 3 1.59123727593958 NA NA NA NA NA NA NA 0_0
46 import gvNormUnres3 10.3576297206901 1.47513386758419 2.1760199272939 0.946879524182534 7.1674310660689 6.64849998844334 7.36076856533307 SU55 ClassGen 2 2.52166991239927 3 1.58797667249846 NA NA NA NA NA NA NA 0_0
47 import gvNormUnres3 10.7114952304327 1.46043066187042 2.13285771813128 0.937441625198482 7.39457520047781 6.87564412285224 7.61224715558096 SU55 ClassGen 2 2.51224299656242 3 1.58500567713886 NA NA NA NA NA NA NA 0_0
